"slopeLength","daysAfter","numSlopes","orientation","all.all.other.days","all.during.heatwave","all.after.heatwave","R.all.other.days","R.during.heatwave","R.after.heatwave","L.all.other.days","L.during.heatwave","L.after.heatwave","T.all.other.days","T.during.heatwave","T.after.heatwave"
6,-7,7,"start",12.1292000372809,11.7412818068833,11.7412818068833,14.753471814693,14.126609968293,14.126609968293,7.20090088004154,2.84424676096563,2.84424676096563,17.0038873639527,20.0869347905459,20.0869347905459
6,-7,8,"start",12.3908197344569,9.36811233746446,9.36811233746446,15.0358479702469,11.6490482322773,11.6490482322773,7.41218453543963,1.04032943315594,1.04032943315594,17.3793876622141,17.0886976201526,17.0886976201526
6,-6,5,"start",11.8035628874953,16.6042664896264,16.6042664896264,14.6355651643483,15.6541749443428,15.6541749443428,6.97286733773785,5.2938940833799,5.2938940833799,15.860483840212,34.7360884397404,34.7360884397404
6,-6,6,"start",12.0596610734865,12.5580499933302,12.5580499933302,14.832863044753,13.0375260720702,13.0375260720702,7.33182529332326,0.134129324465816,0.134129324465816,16.0677562536425,29.5980361440701,29.5980361440701
6,-6,7,"start",12.3168683388969,9.72917514450205,9.72917514450205,15.1124741812898,10.3616103589412,10.3616103589412,7.54221530445488,-1.54033084495958,-1.54033084495958,16.4201101152821,24.8127506131171,24.8127506131171
6,-6,8,"start",12.4928946149482,8.42326536676284,8.42326536676284,15.2821214784136,9.4199108164455,9.4199108164455,7.57842710233083,-0.807520637288556,-0.807520637288556,16.9790945663649,19.8740704121032,19.8740704121032
6,-5,5,"start",12.0416798856543,12.9348224923548,12.9348224923548,14.9159111006316,11.4258985876934,11.4258985876934,7.41046008952952,-2.75108035340532,-2.75108035340532,15.5446026863516,38.4424273117021,38.4424273117021
6,-5,6,"start",12.2952686919695,9.57167308555115,9.57167308555115,15.1928806779817,8.57260150310572,8.57260150310572,7.61940101623302,-4.22374893808975,-4.22374893808975,15.881774338241,31.3855289976516,31.3855289976516
6,-5,7,"start",12.468661756201,8.10170506227075,8.10170506227075,15.3613123552278,7.75194614822999,7.75194614822999,7.65606846926785,-3.00290611601856,-3.00290611601856,16.4213943147098,24.8023547129879,24.8023547129879
6,-5,8,"start",12.686193393425,6.69165238847337,6.69165238847337,15.4871912072614,7.67856099448892,7.67856099448892,7.84367725951764,-3.64540619739472,-3.64540619739472,16.978967488152,19.8749546646679,19.8749546646679
6,-4,5,"start",12.4174142279699,7.14465993513269,7.14465993513269,15.2940952813057,5.72199129799751,5.72199129799751,7.82416122171948,-10.3568165528977,-10.3568165528977,15.8284601220849,35.1118333990986,35.1118333990986
6,-4,6,"start",12.5901334373124,5.83419943304197,5.83419943304197,15.4616236460959,5.23966175149387,5.23966175149387,7.86267741061038,-7.91032199134669,-7.91032199134669,16.3577980027279,26.8104126667498,26.8104126667498
6,-4,7,"start",12.8065084660395,4.56995539022108,4.56995539022108,15.5873146763332,5.55045722522708,5.55045722522708,8.0506745663615,-7.89682945101954,-7.89682945101954,16.9044093617214,20.8922329038466,20.8922329038466
6,-4,8,"start",12.956600334413,4.35165462278386,4.35165462278386,15.5192080949528,7.50950770326158,7.50950770326158,8.37082071122502,-8.94912847513696,-8.94912847513696,17.2250602220983,18.1625593909584,18.1625593909584
6,-3,5,"start",12.7014410263428,2.76773414482235,2.76773414482235,15.4747684635259,2.99701459674746,2.99701459674746,7.83179933602137,-10.4972403466017,-10.4972403466017,16.9889714154817,21.4951675565763,21.4951675565763
6,-3,6,"start",12.9165458197067,1.83887417134833,1.83887417134833,15.5989654351861,3.76832756080419,3.76832756080419,8.01736105056248,-10.0230862873148,-10.0230862873148,17.537049168471,15.4764986848849,15.4764986848849
6,-3,7,"start",13.0662910147999,2.01791804341413,2.01791804341413,15.5319675164276,6.27342943518521,6.27342943518521,8.33347722449381,-10.8612777107248,-10.8612777107248,17.8632057161369,13.1305481300071,13.1305481300071
6,-3,8,"start",13.0508450553356,3.65033510249349,3.65033510249349,15.3234255440951,9.31128957357208,9.31128957357208,8.50275379299687,-9.84670742465748,-9.84670742465748,17.9247886914573,13.2936154583351,13.2936154583351
6,-2,5,"start",13.0348830151082,-2.13727459067831,-2.13727459067831,15.5499310220076,2.17801957234432,2.17801957234432,7.88445578142694,-11.1721305910203,-11.1721305910203,18.5847857957598,2.77094549464625,2.77094549464625
6,-2,6,"start",13.1844141378515,-1.20644040233259,-1.20644040233259,15.4830975051274,5.36993827356699,5.36993827356699,8.1952782418037,-11.9190022540041,-11.9190022540041,18.9234552927833,2.15159537899532,2.15159537899532
6,-2,7,"start",13.1709585043424,1.14463412848435,1.14463412848435,15.2766623631611,8.95827804734044,8.95827804734044,8.36075809850506,-10.5971563923108,-10.5971563923108,19.0026617963624,3.90637986151471,3.90637986151471
6,-2,8,"start",12.8672861966309,5.43422177850302,5.43422177850302,14.9201628614429,12.8342096157273,12.8342096157273,8.0775662654823,-5.08957330023061,-5.08957330023061,18.8280937100229,7.1700355124497,7.1700355124497
6,-1,5,"start",13.109771371868,-2.86919388713364,-2.86919388713364,15.3568159862222,5.2515570850753,5.2515570850753,7.93809034903768,-11.2693626331515,-11.2693626331515,19.3365688738497,-6.0499759549417,-6.0499759549417
6,-1,6,"start",13.0953812608796,0.1493019393639,0.1493019393639,15.1512625349266,9.42555443973291,9.42555443973291,8.09823723176341,-9.86763721535969,-9.86763721535969,19.4215656735702,-2.63579883634625,-2.63579883634625
6,-1,7,"start",12.7945870635229,5.16612235064628,5.16612235064628,14.7976302607826,13.7432462332349,13.7432462332349,7.81459773692997,-3.76672468401393,-3.76672468401393,19.258314191453,2.10902381204225,2.10902381204225
6,-1,8,"start",12.2059263932326,11.1692714789437,11.1692714789437,14.325596052629,17.773633937898,17.773633937898,7.20832792957556,3.73983555992788,3.73983555992788,18.4752204396368,9.70708713569552,9.70708713569552
6,0,5,"start",12.8246699854076,1.61598964452285,1.61598964452285,14.9487949220647,11.194913081419,11.194913081419,7.7287775414231,-7.01539076658631,-7.01539076658631,19.1571260541182,-3.94451353675914,-3.94451353675914
6,0,6,"start",12.5236307965455,7.13748864479224,7.13748864479224,14.5967250654392,15.8550696285769,15.8550696285769,7.44324040016252,-0.53179732925054,-0.53179732925054,18.9916059757549,1.81468276325891,1.81468276325891
6,0,7,"start",11.938588670345,13.618770994666,13.618770994666,14.1279323440427,20.0860689597471,20.0860689597471,6.8386486119321,7.41540181368194,7.41540181368194,18.2171357704139,10.5100688623078,10.5100688623078
6,0,8,"start",11.4344148313925,17.5540997503067,17.5540997503067,13.7567048175335,22.2863996877016,22.2863996877016,6.35497640339549,11.9333873678797,11.9333873678797,17.3915537566319,17.0195423549012,17.0195423549012
6,1,5,"start",12.265359277264,9.74623720822069,9.74623720822069,14.3257585668142,19.7522208022255,19.7522208022255,7.23446882260829,1.3844537230081,1.3844537230081,18.6006854502611,2.93256989418796,2.93256989418796
6,1,6,"start",11.6840381966691,16.736207595364,16.736207595364,13.8590010778928,23.9304478979301,23.9304478979301,6.63374302925051,10.1300437672811,10.1300437672811,17.8321359926825,12.8258060572038,12.8258060572038
6,1,7,"start",11.1826135654352,20.704356343962,20.704356343962,13.4885296281294,25.8361371602993,25.8361371602993,6.15268075079897,14.7910156854694,14.7910156854694,17.0136155969413,19.872065754106,19.872065754106
6,1,8,"start",10.5760182196852,24.4343661952055,24.4343661952055,13.1285090439331,27.159408049862,27.159408049862,5.89152867606874,16.1649176282803,16.1649176282803,15.067417092922,32.2230677926057,32.2230677926057
6,2,5,"start",11.5216192881099,19.8025054162571,19.8025054162571,13.7113421960018,27.6288125983654,27.6288125983654,6.60831942623279,11.0980259257598,11.0980259257598,17.2755591050606,18.0960714501779,18.0960714501779
6,2,6,"start",11.0243161748926,23.8218037970723,23.8218037970723,13.3435466158449,29.1791977876711,29.1791977876711,6.13227175496099,16.2388374226799,16.2388374226799,16.4605288540587,25.330290503964,25.330290503964
6,2,7,"start",10.4235006536926,27.5784248542826,27.5784248542826,12.9862601280726,30.2008323037228,30.2008323037228,5.87380329624634,17.5773577067604,17.5773577067604,14.5380159609235,38.5257219581043,38.5257219581043
6,2,8,"start",9.98351290409783,29.134496329841,29.134496329841,12.7229947357387,30.2623817955368,30.2623817955368,5.57706601685199,18.9882562833798,18.9882562833798,13.3781580731484,43.26993269823,43.26993269823
6,3,5,"start",10.833692012493,28.7085769789654,28.7085769789654,13.2518464108796,33.436799138341,33.436799138341,5.96671667128455,20.4494238987583,20.4494238987583,15.9277738621565,32.820378537252,32.820378537252
6,3,6,"start",10.2386262485438,32.2531982746925,32.2531982746925,12.898596834606,33.9329347667196,33.9329347667196,5.70922266078179,21.3203703600594,21.3203703600594,14.0285135245925,46.7719824526748,46.7719824526748
6,3,7,"start",9.80241130437373,33.4031259937771,33.4031259937771,12.6381107467947,33.5055331178709,33.5055331178709,5.4140928470825,22.4317313488483,22.4317313488483,12.8802232238985,51.0457685989198,51.0457685989198
6,3,8,"start",9.23244918232805,34.8293795145923,34.8293795145923,11.9944197946617,35.6933143565919,35.6933143565919,5.15642665567298,22.4546964800259,22.4546964800259,11.8027975398547,53.5719614488482,53.5719614488482
6,4,5,"start",10.1312699057913,37.9519546131733,37.9519546131733,13.0047059081652,36.6370164643066,36.6370164643066,5.42865946993208,28.6763639243878,28.6763639243878,13.7713321915492,55.5363546744586,55.5363546744586
6,4,6,"start",9.70009820999847,38.4162936047747,38.4162936047747,12.7497027931697,35.7200104888657,35.7200104888657,5.13421019808994,28.8715729338222,28.8715729338222,12.6386146689307,59.1133257400166,59.1133257400166
6,4,7,"start",9.13715951759048,39.2920257153957,39.2920257153957,12.1178602646663,37.8717612074758,37.8717612074758,4.87599153192363,27.902630202766,27.902630202766,11.5760552974594,60.8951562224746,60.8951562224746
6,4,8,"start",8.81894258493339,37.8685884869099,37.8685884869099,11.6406211806074,38.1005595165152,38.1005595165152,4.81859261909336,25.3323948549894,25.3323948549894,11.0744498065168,58.3349722839662,58.3349722839662
6,5,5,"start",9.7647672112988,43.2189527101517,43.2189527101517,12.9924799158856,37.0407208019481,37.0407208019481,5.01306860486293,35.6651873306959,35.6651873306959,12.6694701055515,67.3195329002303,67.3195329002303
6,5,6,"start",9.21131955831985,43.4013782834194,43.4013782834194,12.3743310043707,39.3038981907181,39.3038981907181,4.75662703267071,33.3026857864083,33.3026857864083,11.6260189540275,68.1044773464848,68.1044773464848
6,5,7,"start",8.89916820559726,41.1710930778027,41.1710930778027,11.9088618129265,39.3476050697118,39.3476050697118,4.69826135405975,29.5349305243403,29.5349305243403,11.1342239815188,64.2319718324142,64.2319718324142
6,5,8,"start",8.62080735537561,39.1728812707559,39.1728812707559,11.3149843163635,40.2263333819556,40.2263333819556,4.63492914280959,26.796404643406,26.796404643406,11.1563054332675,57.7996795669249,57.7996795669249
6,6,5,"start",9.56517559663764,45.7213208339587,45.7213208339587,12.7633688438313,39.7620851851207,39.7620851851207,5.07998061786313,34.2582370987463,34.2582370987463,11.932781757062,76.5156046867233,76.5156046867233
6,6,6,"start",9.2636047137089,42.7101115717601,42.7101115717601,12.3119054043563,39.7322812296389,39.7322812296389,5.02713499230456,29.6849191366485,29.6849191366485,11.4558682088797,70.6356395024272,70.6356395024272
6,6,7,"start",8.99563009353286,40.195385260499,40.195385260499,11.7346061191636,40.6788407339285,40.6788407339285,4.9695555399657,26.5324091440697,26.5324091440697,11.4832237898765,62.3555300901953,62.3555300901953
6,6,8,"start",8.86346818866842,37.2044003493847,37.2044003493847,11.4031103490761,39.386635589925,39.386635589925,4.98110834770899,23.589504207423,23.589504207423,11.5304170534746,55.9374900638655,55.9374900638655
6,7,5,"start",9.88430500473141,41.3410269036641,41.3410269036641,12.8049055596147,38.9573652663859,38.9573652663859,5.65166148995071,25.3426248656284,25.3426248656284,12.3471006080849,73.252862288672,73.252862288672
6,7,6,"start",9.6305037951449,38.6375857728533,38.6375857728533,12.2451676128056,40.1972949816263,40.1972949816263,5.60399459920756,22.4336444847795,22.4336444847795,12.3894417515244,63.0735368193236,63.0735368193236
6,7,7,"start",9.5108092667468,35.4448180090998,35.4448180090998,11.9278249477493,38.7935179079652,38.7935179079652,5.62478944625618,19.6906733554035,19.6906733554035,12.4517610564982,55.5686897033715,55.5686897033715
6,7,8,"start",9.31357455315413,33.6417162807693,33.6417162807693,11.6843115892459,37.1222465797674,37.1222465797674,5.54334844188741,18.5591988052589,18.5591988052589,12.1264350285865,52.518491461562,52.518491461562
6,8,5,"start",10.150034407327,37.7050270575655,37.7050270575655,12.6311723222452,40.8970407867908,40.8970407867908,6.08801221101715,18.6603146877024,18.6603146877024,13.2801756852101,63.8871056807508,63.8871056807508
6,8,6,"start",10.040563277316,34.1348341747126,34.1348341747126,12.3254291372846,39.1397909579092,39.1397909579092,6.11559603643893,16.1261999344118,16.1261999344118,13.3567679870052,54.8846114573012,54.8846114573012
6,8,7,"start",9.85512413154344,32.2649404486102,32.2649404486102,12.092707578904,37.1819199070863,37.1819199070863,6.04257280528396,15.3674662207106,15.3674662207106,13.0538355202991,51.4540182435626,51.4540182435626
6,8,8,"start",9.34748572368896,33.3136550059661,33.3136550059661,11.4234531789858,38.8930170764708,38.8930170764708,5.74695229663866,16.7051178710793,16.7051178710793,12.4785605696137,50.6599885289511,50.6599885289511
6,9,5,"start",10.6391631940844,30.9981859946538,30.9981859946538,12.6884045511506,39.633016213316,39.633016213316,6.36835268479071,14.326342943085,14.326342943085,15.2579595260146,41.8057070596561,41.8057070596561
6,9,6,"start",10.4661363323413,29.3643326327336,29.3643326327336,12.4653648201819,37.2885006069713,37.2885006069713,6.29997390797622,13.7617159278387,13.7617159278387,14.9938325477828,39.9196362059438,39.9196362059438
6,9,7,"start",9.97624337578436,30.977976007024,30.977976007024,11.8129065246506,39.2098245230275,39.2098245230275,6.01205455875002,15.5076652483311,15.5076652483311,14.4640727397527,40.6473388912126,40.6473388912126
6,9,8,"start",9.55987864632619,31.4948158737764,31.4948158737764,11.4210674944664,38.577432015849,38.577432015849,5.92523798686829,15.0295967880892,15.0295967880892,13.2706391807464,45.6787391370322,45.6787391370322
6,10,5,"start",10.8880240423823,27.3384985393054,27.3384985393054,12.7258379076962,38.4132568709628,38.4132568709628,6.58203679998232,11.0916040474966,11.0916040474966,16.0778231177496,32.1859742499661,32.1859742499661
6,10,6,"start",10.4118097470971,29.5243886537981,29.5243886537981,12.0872508322757,40.421596254838,40.421596254838,6.30173916064667,13.5222121175253,13.5222121175253,15.5760474203205,34.3239043754426,34.3239043754426
6,10,7,"start",10.0085214973879,30.3132924723391,30.3132924723391,11.7059153537336,39.5386576830524,39.5386576830524,6.22030389484609,13.2715364705633,13.2715364705633,14.4232975361303,40.9774238729179,40.9774238729179
6,10,8,"start",9.86506600318793,28.8526384292491,28.8526384292491,11.6740370609859,36.2870772312,36.2870772312,6.31521130914158,11.6057505333918,11.6057505333918,13.4999569768573,44.0830694724273,44.0830694724273
6,11,5,"start",10.9484676304178,26.5758805030284,26.5758805030284,12.7140953657447,38.554391041846,38.554391041846,6.5375719042448,11.7062658415151,11.7062658415151,16.544263608203,26.7130724953126,26.7130724953126
6,11,6,"start",10.5603190202742,27.9876863164545,27.9876863164545,12.3498201452625,37.8354969102615,37.8354969102615,6.46079428625059,11.7164686327279,11.7164686327279,15.428293482488,35.7439838890554,35.7439838890554
6,11,7,"start",10.4282452369077,26.6505968609066,26.6505968609066,12.3295741842933,34.3627136471145,34.3627136471145,6.55787077207181,10.0348658242226,10.0348658242226,14.5389823909614,40.0409274290465,40.0409274290465
6,11,8,"start",10.4957502739865,24.1157969911234,24.1157969911234,12.3980045267772,31.1201903771302,31.1201903771302,6.87061130652356,7.01553290797018,7.01553290797018,14.0762958834325,40.0727112475081,40.0727112475081
6,12,5,"start",10.8424537167961,27.9134603068083,27.9134603068083,12.8031568292044,37.4839570715022,37.4839570715022,6.49321243213411,12.3194703089276,12.3194703089276,15.8347855001646,35.0376156296302,35.0376156296302
6,12,6,"start",10.7170515573346,26.3658936102767,26.3658936102767,12.7909247566664,33.4909665709574,33.4909665709574,6.58933970225676,10.2571000863049,10.2571000863049,14.967944982786,40.168444469524,40.168444469524
6,12,7,"start",10.788179429773,23.5096513663288,23.5096513663288,12.8661184801566,29.9097609875692,29.9097609875692,6.89788951166685,6.77468614457604,6.77468614457604,14.5209934593633,40.186552113412,40.186552113412
6,12,8,"start",10.9986481978278,20.363619422765,20.363619422765,13.165734780249,25.715674698592,25.715674698592,7.25717201447789,3.82072235105354,3.82072235105354,14.2020720125579,39.1975190156768,39.1975190156768
6,13,5,"start",10.9544852348041,26.4999562604525,26.4999562604525,13.3442423608922,30.9806243001683,30.9806243001683,6.62299394158938,10.5254317958695,10.5254317958695,14.8818124628419,46.2191659342168,46.2191659342168
6,13,6,"start",11.0282917819636,23.145329867484,23.145329867484,13.427526818867,27.2209414980136,27.2209414980136,6.92750815109333,6.41789357892506,6.41789357892506,14.4411179163581,45.231837941304,45.231837941304
6,13,7,"start",11.2391620598033,19.5995884348939,19.5995884348939,13.731185890845,22.7919276591912,22.7919276591912,7.28187892237278,3.09290532427807,3.09290532427807,14.1264149266786,43.3807592827649,43.3807592827649
6,13,8,"start",11.3036763438011,18.0838211091403,18.0838211091403,13.9312036564967,20.2531555392241,20.2531555392241,7.47693119617182,2.00447734940666,2.00447734940666,13.5903055721203,43.4543938303885,43.4543938303885
6,14,5,"start",11.1224381229196,24.380891097633,24.380891097633,13.7161421627907,26.510742871636,26.510742871636,6.8880601341173,6.86128148739526,6.86128148739526,14.3461874383085,52.5038328887419,52.5038328887419
6,14,6,"start",11.331396728483,20.0398270176458,20.0398270176458,14.0193144927131,21.4512864881118,21.4512864881118,7.23664945513739,2.9082305388954,2.9082305388954,14.0352955326457,49.13224196254,49.13224196254
6,14,7,"start",11.3963323920183,18.2442675233387,18.2442675233387,14.2206106535846,18.7297461536777,18.7297461536777,7.42812172052487,1.6906949655256,1.6906949655256,13.5070389420967,48.3947553484276,48.3947553484276
6,14,8,"start",11.2681826633856,18.4285986622137,18.4285986622137,13.9427344917025,20.2456696185706,20.2456696185706,7.58593298304077,1.05559243033751,1.05559243033751,13.110901868411,47.2646015419425,47.2646015419425
6,15,5,"start",11.4910041349631,19.7658981970074,19.7658981970074,14.2168697710601,20.5528162511033,20.5528162511033,7.2916509145295,1.28223246405021,1.28223246405021,14.3157612099991,52.8608339675716,52.8608339675716
6,15,6,"start",11.5574089644272,17.7139438081179,17.7139438081179,14.4179437969265,17.5152844466455,17.5152844466455,7.48111972248873,0.132773974259641,0.132773974259641,13.8015287050207,51.3790009169352,51.3790009169352
6,15,7,"start",11.4337602194091,17.9956974958524,17.9956974958524,14.1478982960926,19.4151880877367,19.4151880877367,7.63732430949556,-0.382582859555085,-0.382582859555085,13.4169790124829,49.6997285813142,49.6997285813142
6,15,8,"start",11.1604707957928,19.3408858118129,19.3408858118129,13.8338702843429,21.1332451748796,21.1332451748796,7.58647825818717,1.00227660669906,1.00227660669906,12.7566322543239,50.2981917642192,50.2981917642192
6,16,5,"start",12.0151549106039,13.1269262774194,13.1269262774194,15.0167984938593,10.79772926918,10.79772926918,7.74435398348283,-4.97572172442226,-4.97572172442226,14.3335518805515,52.6520900997572,52.6520900997572
6,16,6,"start",11.9002252376451,14.1713037953842,14.1713037953842,14.7604471253621,14.0708421302283,14.0708421302283,7.90190134028844,-4.7685551423552,-4.7685551423552,13.9638428277004,50.4954939059632,50.4954939059632
6,16,7,"start",11.6383563619962,16.2301998855461,16.2301998855461,14.4612910679378,16.7649401537021,16.7649401537021,7.85551514494237,-2.58268569788634,-2.58268569788634,13.3236484745124,51.0778922699986,51.0778922699986
6,16,8,"start",11.0154101200994,20.568520777785,20.568520777785,13.6850919161365,22.3468341761682,22.3468341761682,7.5125373611281,1.57932314304554,1.57932314304554,12.4547586747501,53.047261961539,53.047261961539
6,17,5,"start",12.2663932069683,9.88683067466169,9.88683067466169,15.0835846938191,9.87704147117558,9.87704147117558,7.95778134132973,-8.11513420699202,-8.11513420699202,15.1026184085522,44.2766888476392,44.2766888476392
6,17,6,"start",12.0141052943783,12.9788166928703,12.9788166928703,14.7943900566085,13.7066250864407,13.7066250864407,7.91284570230912,-5.02221430662156,-5.02221430662156,14.4909690723038,45.916626168269,45.916626168269
6,17,7,"start",11.4069079874769,18.4082822175545,18.4082822175545,14.0366184805178,20.5498699056675,20.5498699056675,7.57576644230841,0.0862308104793295,0.0862308104793295,13.6555267832242,48.8695701271045,48.8695701271045
6,17,8,"start",10.8747075285552,21.7922336487336,21.7922336487336,13.3792058207156,24.7970859096112,24.7970859096112,7.19656710530898,4.23448400930222,4.23448400930222,13.0945173546933,48.89306151912,48.89306151912
6,18,5,"start",12.118594664853,11.7987525087228,11.7987525087228,14.7733838296717,13.7449365145454,13.7449365145454,7.79776571556741,-6.03964654465555,-6.03964654465555,15.362638084323,41.7502619239314,41.7502619239314
6,18,6,"start",11.5226631547984,18.3697390766104,18.3697390766104,14.0280334583737,21.7998781479229,21.7998781479229,7.4640362123558,0.110439812841902,0.110439812841902,14.5549588847029,45.8778609726536,45.8778609726536
6,18,7,"start",11.000843759831,22.270420643886,22.270420643886,13.3817123029903,26.52476845464,26.52476845464,7.08890561339108,4.8685448407273,4.8685448407273,14.0177715216752,46.3105912759191,46.3105912759191
6,18,8,"start",10.5294104747018,24.6916277723135,24.6916277723135,12.889989692958,28.741165979433,28.741165979433,6.71203042473891,8.3877651487496,8.3877651487496,13.3973168839902,47.1405537928541,47.1405537928541
6,19,5,"start",11.4414037164461,20.9212523579522,20.9212523579522,13.9353439895597,24.6960056105449,24.6960056105449,7.1525547410412,3.06061096426705,3.06061096426705,14.991234123551,47.0741459003494,47.0741459003494
6,19,6,"start",10.9267475897738,25.100786056153,25.100786056153,13.298464596251,29.8018982849452,29.8018982849452,6.77862338187112,8.16244096206316,8.16244096206316,14.4699643287413,47.3933620697713,47.3933620697713
6,19,7,"start",10.4618719365453,27.4962310422632,27.4962310422632,12.8138397689969,31.9018430782185,31.9018430782185,6.4030067992423,11.7441560709188,11.7441560709188,13.8673769419217,48.2027641781132,48.2027641781132
6,19,8,"start",10.2820276927549,26.963205352481,26.963205352481,12.7177224260926,30.4188521940341,30.4188521940341,6.20032526575682,12.9000907631431,12.9000907631431,13.5551480845948,46.4393843716774,46.4393843716774
6,20,5,"start",10.725222303015,30.8482822697692,30.8482822697692,13.0087820766343,37.0753894954317,37.0753894954317,6.43782099938335,13.4134398239933,13.4134398239933,14.771165281796,50.7121833537755,50.7121833537755
6,20,6,"start",10.2646742077034,32.7190074557859,32.7190074557859,12.5275027195658,38.3388348353679,38.3388348353679,6.06300634606227,16.7567340571754,16.7567340571754,14.1835261661707,51.1284027825876,51.1284027825876
6,20,7,"start",10.0848947424954,31.3957399955254,31.3957399955254,12.4287664787428,35.7616659864287,35.7616659864287,5.85888367953807,17.4167957134529,17.4167957134529,13.8816446993669,48.6759786411743,48.6759786411743
6,20,8,"start",10.1295283073688,28.4766066129675,28.4766066129675,12.4237172429351,33.0209221427455,33.0209221427455,5.85465795869118,16.0893867466089,16.0893867466089,14.1722337392644,42.1225339672915,42.1225339672915
7,-9,5,"start",13.23531236227,14.7747618009312,14.7747618009312,16.6588026491884,19.1601442634758,19.1601442634758,5.92347469423645,22.3547753951859,22.3547753951859,21.4759377258774,-4.45764693113216,-4.45764693113216
7,-9,6,"start",13.0895673656254,16.3449820874726,16.3449820874726,16.565980389162,19.8816917129878,19.8816917129878,5.78811915535987,21.6448230340882,21.6448230340882,21.2501916645655,2.0092047608324,2.0092047608324
7,-9,7,"start",13.0175857800251,16.6429803826205,16.6429803826205,16.6246409519574,18.7997234189157,18.7997234189157,5.90255055925559,17.9259235469791,17.9259235469791,20.5054322741621,10.7159922988783,10.7159922988783
7,-9,8,"start",12.9716456258615,16.6101879167094,16.6101879167094,16.6641494904819,18.1742947915432,18.1742947915432,6.10486810630044,14.1994542670497,14.1994542670497,19.7493213867004,17.1379346470877,17.1379346470877
7,-8,5,"start",13.1954601041863,15.3821510882372,15.3821510882372,16.4941803534186,21.615921569783,21.615921569783,5.96261234889708,21.6430721981264,21.6430721981264,21.5603044925489,-5.43630142452255,-5.43630142452255
7,-8,6,"start",13.1258437073491,15.8902875991158,15.8902875991158,16.5510680703506,20.0645869172331,20.0645869172331,6.07771167688634,17.3046479358262,17.3046479358262,20.8340516322927,5.96253506742351,5.96253506742351
7,-8,7,"start",13.0819815508282,15.960338035718,15.960338035718,16.58901876111,19.1691165576191,19.1691165576191,6.27972383155888,13.1345795603572,13.1345795603572,20.0973109277881,13.9809630698706,13.9809630698706
7,-8,8,"start",13.2561855587083,14.0064651337683,14.0064651337683,16.8087628335898,16.8802180374082,16.8802180374082,6.58310977203543,8.94339442151992,8.94339442151992,19.9306079438322,15.891589566807,15.891589566807
7,-7,5,"start",13.0810802367847,17.1254175801218,17.1254175801218,16.4514857108194,22.2528251793814,22.2528251793814,6.24217260424573,16.5593764777863,16.5593764777863,20.3797673643426,8.25792926267141,8.25792926267141
7,-7,6,"start",13.0372060955221,17.0012880926568,17.0012880926568,16.4875674472582,20.843403382807,20.843403382807,6.44376716614234,11.8185086160791,11.8185086160791,19.6479820359178,17.230196232985,17.230196232985
7,-7,7,"start",13.2084591016523,14.6195833394372,14.6195833394372,16.7028866238162,17.9883355275392,17.9883355275392,6.74558610499553,7.21659287801911,7.21659287801911,19.4762321607492,18.9495932061817,18.9495932061817
7,-7,8,"start",13.4247977147555,12.4635558212216,12.4635558212216,16.9545561347328,15.5755823940919,15.5755823940919,6.96837540878422,4.70917689455965,4.70917689455965,19.6550496311446,17.7860529665338,17.7860529665338
7,-6,5,"start",13.0427537738369,17.7095521846388,17.7095521846388,16.5955381865338,20.1039011887232,20.1039011887232,6.68948875165246,8.42510438186708,8.42510438186708,18.7987473005082,26.5977620031496,26.5977620031496
7,-6,6,"start",13.2118034019293,14.8128526238856,14.8128526238856,16.8093985913621,16.8962390565914,16.8962390565914,6.99068385338549,3.62177005983239,3.62177005983239,18.6151117260371,27.0424641768517,27.0424641768517
7,-6,7,"start",13.4252716701119,12.321211276718,12.321211276718,17.0590683630265,14.2948206856441,14.2948206856441,7.21372403068614,1.26969790990539,1.26969790990539,18.7753588766985,24.556579478587,24.556579478587
7,-6,8,"start",13.6914986517353,10.0230712857171,10.0230712857171,17.2931466034952,12.545695625829,12.545695625829,7.40409740308074,-0.079575408141572,-0.079575408141572,19.3547189950087,19.8508260899682,19.8508260899682
7,-5,5,"start",13.1785607735571,15.6397142196732,15.6397142196732,16.9222756285022,15.2297473485366,15.2297473485366,7.10308025326992,0.904101998607988,0.904101998607988,17.84175529254,37.698869295581,37.698869295581
7,-5,6,"start",13.3887485354439,12.5949890486798,12.5949890486798,17.1700865060923,12.4725078671073,12.4725078671073,7.32489000361898,-1.38703749943611,-1.38703749943611,17.985623432953,33.0226029611506,33.0226029611506
7,-5,7,"start",13.6508956087965,9.92943223439842,9.92943223439842,17.4024694291737,10.7338382013952,10.7338382013952,7.51437263536219,-2.54953051872671,-2.54953051872671,18.5405354162265,26.435167162363,26.435167162363
7,-5,8,"start",13.8561601959779,8.51631260362518,8.51631260362518,17.5417720233608,10.3208637436492,10.3208637436492,7.64419840030649,-2.71837771418997,-2.71837771418997,19.1387515869424,21.3356020204239,21.3356020204239
7,-4,5,"start",13.4605648756651,11.3416824685704,11.3416824685704,17.2844086212632,9.82757517417186,9.82757517417186,7.4983197302948,-6.28317587590603,-6.28317587590603,17.6727102634225,39.6597916333445,39.6597916333445
7,-4,6,"start",13.7201811278135,8.44075061526037,8.44075061526037,17.5151872008319,8.23994934633032,8.23994934633032,7.68762384384651,-6.82339466900008,-6.82339466900008,18.2123972440152,30.86825175606,30.86825175606
