Lake,Year,doy,Date,Temp_Sonde,pH,DOsat,DOconc,BGA_HYLB,Chl_Manual,Zmix_daily,Temp_zMix_daily,Zmix_hfAve,Temp_zMix_hfAve,PAR_mean,AirTemp_mean,WindSpd_mean,WindGust_mean,WindDir_mean,P_mg_m2_day,N_mg_m2_day,tn_ug,tp_ug,DOC,Color
L,2015,169,6/18/2015,20.43378472,6.741239014,93.85224991,8.027916667,150.8332553,1.665811184,2,20.02020833,2,20.02020833,508.6565972,14.04994097,0.281284722,1.912256944,294.0267361,0,0,246.9285714,10.85714286,3.58952381,0.050857143
L,2015,170,6/19/2015,20.45354167,6.737523736,94.7767468,8.104826389,175.6951549,1.73118618,2,19.89065972,1.604166667,20.31700174,627.0767361,14.42924653,0.119895833,1.387708333,162.4298611,0,0,241.6428571,10.28571429,3.570952381,0.050285714
L,2015,171,6/20/2015,20.27604167,6.723669569,94.34416663,8.091076389,148.4791667,2.160815635,2,19.83835069,2.130208333,19.76907465,177.0159722,15.23586806,0.2409375,1.814027778,138.4086806,0,0,236.3571429,9.714285714,3.552380953,0.049714286
L,2015,172,6/21/2015,20.24048611,6.746482069,94.34279138,8.095555556,183.4758723,2.511228737,2.5,19.55226389,1.798611111,20.10740625,542.6496528,16.629375,0.072118056,1.056527778,225.459375,0,0,231.0714286,9.142857143,3.533809524,0.049142857
L,2015,173,6/22/2015,20.74548611,6.77290568,95.08732243,8.093645833,155.9693235,2.157453045,2.5,19.88499306,2.421875,19.93652951,278.8215278,17.89002431,0.604652778,3.197708333,166.1329861,0,0,225.7857143,8.571428571,3.515238096,0.048571429
L,2015,174,6/23/2015,20.87350694,6.781516792,95.25543343,8.092083333,154.1447313,2.071120515,2.5,20.08734722,1.664930556,20.75134375,682.684375,17.58684028,0.568159722,3.281215278,244.2048611,0,0,220.5,8,3.496666667,0.048
L,2015,175,6/24/2015,21.61211806,6.791134847,95.9783139,8.060555556,129.0459018,1.643837053,2.5,20.84285714,1.75087108,21.18051742,415.10625,17.53423611,0.051666667,0.341145833,155.3506944,0,0,221.2142857,8.571428571,3.470952381,0.049
L,2015,176,6/25/2015,21.85444444,6.773426514,95.42886336,7.985104167,138.8088024,2.275831834,2,21.14324653,1.871527778,21.27064236,477.8145833,17.00496875,0.046145833,0.720173611,273.2857639,0,0,221.9285714,9.142857143,3.445238096,0.05
L,2015,177,6/26/2015,22.22229167,6.76290568,95.71152035,7.965590278,135.1912066,1.94177812,2,21.56121528,1.416666667,22.13361979,634.3597222,17.83517361,0.04875,0.731006944,244.246875,0,0,222.6428571,9.714285714,3.41952381,0.051
L,2015,178,6/27/2015,22.86270833,6.764086236,96.15536065,7.929270833,124.6702506,1.666358583,2,22.09481771,1.411458333,22.69800347,584.1774306,19.09759028,0.022673611,0.386909722,115.8895833,0,0,223.3571429,10.28571429,3.393809524,0.052
L,2015,179,6/28/2015,23.44072917,6.75884318,95.80656961,7.836666667,118.4104487,1.736425563,2,22.55625,1.434027778,23.09338484,500.0888889,18.61740972,0.036979167,0.526354167,133.1961806,0,0,224.0714286,10.85714286,3.368095238,0.053
L,2015,180,6/29/2015,23.3696875,6.756065403,94.61005743,7.746319444,122.5034722,2.033537713,1.5,23.00842593,1.822916667,22.81178414,326.0524306,17.64343403,0.029131944,0.490833333,194.6444444,0,0,224.7857143,11.42857143,3.342380953,0.054
L,2015,181,6/30/2015,22.22142361,6.696065403,91.75983576,7.637256944,185.5455969,2.26641893,2.5,21.79490972,2.407986111,21.85334144,383.465625,11.43823264,0.524479167,2.826666667,312.0267361,0,0,225.5,12,3.316666667,0.055
L,2015,182,7/1/2015,21.52003472,6.71634318,92.45357715,7.7753125,132.0155469,1.948224908,2,21.04709201,1.65625,21.40899653,642.4847222,12.18606944,0.093368056,1.054756944,280.0399306,0,0,227.7857143,11.85714286,3.363809524,0.054714286
L,2015,183,7/2/2015,21.73128472,6.723079292,92.82010021,7.781597222,183.2192949,2.530730192,2,21.214375,1.435763889,21.71316667,586.5732639,16.73345486,0.042916667,0.731527778,131.7416667,0,0,230.0714286,11.71428571,3.410952381,0.054428571
L,2015,184,7/3/2015,22.02958333,6.709919569,93.00488223,7.761944444,119.8923611,1.868270351,2,21.45592014,1.953125,21.49219618,366.4083333,18.07402778,0.157569444,1.401770833,158.3913194,0,0,232.3571429,11.57142857,3.458095238,0.054142857
L,2015,185,7/4/2015,22.29243056,6.71790568,93.57417507,7.78,125.4524206,1.714920631,2,21.78368056,1.40625,22.31118924,581.2347222,19.56410069,0.008472222,0.173125,173.3534722,0,0,234.6428571,11.42857143,3.505238096,0.053857143
L,2015,186,7/5/2015,23.53236111,6.701864014,94.78493122,7.744027778,145.9770961,1.596604401,0.5,23.81322917,1.131944444,23.49384201,574.8892361,21.98309375,0.697256944,3.31,120.8972222,0,0,236.9285714,11.28571429,3.552380953,0.053571429
L,2015,187,7/6/2015,23.268125,6.682176514,92.07248869,7.550173611,139.1601977,2.070885916,2.5,22.50745833,2.381944444,22.57606076,88.153125,17.45373611,0.457118056,2.247569444,200.5756944,0,0,239.2142857,11.14285714,3.59952381,0.053285714
L,2015,188,7/7/2015,22.04397548,6.559711236,90.33187894,7.537330493,205.3510087,2.18153857,2,21.60091146,2.036458333,21.61129688,646.0350694,12.99634722,0.692951389,2.914618056,294.2649306,0,0,241.5,11,3.646666667,0.053
L,2015,189,7/8/2015,22.0582783,6.588044569,90.84735908,7.579084456,160.078978,2.085725884,2,21.55375,1.515625,21.96261285,589.6201389,15.46810417,0.167291667,1.289479167,148.4302083,0,0,243.0714286,11,3.602380953,0.053714286
L,2015,190,7/9/2015,22.37088278,6.6336353,92.35430969,7.66946561,130.1860113,2.211205211,2.5,21.86131228,1.554385965,22.15930526,510.0888889,17.85043403,0.029861111,0.51125,170.5086806,0,0,244.6428571,11,3.558095238,0.054428571
L,2015,191,7/10/2015,22.97027778,6.667315403,93.72509772,7.716944444,236.3204278,2.082671401,2.5,22.021,1.694444444,22.75565972,637.9621528,20.94712847,0.202604167,1.308993056,154.7211806,0,0,246.2142857,11,3.513809524,0.055142857
L,2015,192,7/11/2015,24.04138889,6.638148736,92.89224681,7.537218853,203.5305621,1.721537112,0.5,24.25527778,1.416666667,23.71963889,557.2243056,21.95927083,0.061701389,0.834618056,117.3211806,0,0,247.7857143,11,3.46952381,0.055857143
L,2015,193,7/12/2015,24.84902778,6.647801514,93.35245244,7.495416667,168.7290852,1.736972962,1,24.53928819,1.369791667,24.37059201,518.7086806,22.18571528,0.129166667,1.479652778,127.4982639,0,0,249.3571429,11,3.425238096,0.056571429
L,2015,194,7/13/2015,25.03826389,6.660232069,93.0691052,7.454722222,118.6868023,2.34122247,2,23.89871528,1.282986111,24.56789063,336.590625,19.91802431,0.356076389,1.323611111,205.0791667,0,0,250.9285714,11,3.380952381,0.057285714
L,2015,195,7/14/2015,24.25133916,6.587211236,90.89057335,7.353974692,129.891946,1.824087489,2,23.65083333,1.840277778,23.76649306,466.3302083,15.95492014,1.089930556,3.252361111,308.7909722,0,0,252.5,11,3.336666667,0.058
L,2015,196,7/15/2015,23.65659722,6.538183458,89.85550909,7.328368056,116.8466462,1.943733114,2.5,22.86798611,1.805555556,23.39963889,624.6635417,16.33720486,0.150729167,0.925451389,180.9048611,0,0,252.5,10.57142857,3.356666667,0.058571429
L,2015,197,7/16/2015,23.98267361,6.552350125,91.71844041,7.447430556,118.5625,1.68645592,2.5,23.07909028,2.133680556,23.34046181,479.2815972,18.65275694,0.713680556,3.357430556,114.9802083,0,0,252.5,10.14285714,3.376666667,0.059142857
L,2015,198,7/17/2015,23.98670139,6.571620958,90.98786031,7.3878125,128.6592126,2.203199902,2.5,23.22002083,1.821180556,23.70933507,502.7190972,20.49367708,0.264861111,1.893194444,193.2423611,0,0,252.5,9.714285714,3.396666667,0.059714286
L,2015,199,7/18/2015,24.85274306,6.573114014,91.79881207,7.370173611,132.1474763,2.226816228,2,24.08622396,1.461805556,24.5975625,615.809375,22.73926042,0.491736111,2.588333333,166.2736111,0,0,252.5,9.285714286,3.416666667,0.060285714
L,2015,200,7/19/2015,25.07975694,6.59509318,92.51999301,7.406909722,145.1845944,1.686846919,2,24.34369792,1.845486111,24.46790625,598.8128472,21.01262847,0.646805556,3.356388889,195.484375,0,0,252.5,8.857142857,3.436666667,0.060857143
L,2015,201,7/20/2015,24.67038194,6.554745958,90.91492046,7.315868056,224.1664081,1.631872491,2,24.22650174,2.013888889,24.21859896,547.7972222,19.52468403,0.592569444,3.2978125,226.153125,0,0,252.5,8.428571429,3.456666667,0.061428571
L,2015,202,7/21/2015,24.00590278,6.490787625,89.94982142,7.301215278,244.0343563,1.55554953,2.5,23.47647222,2.465277778,23.49413542,576.6513889,16.74150347,0.3728125,2.296840278,277.0607639,0,0,252.5,8,3.476666667,0.062
L,2015,203,7/22/2015,23.97555556,6.479815403,90.20414761,7.325277778,161.1240442,2.090201256,2.5,23.35224306,1.8125,23.8460625,601.8510417,18.62939931,0.082222222,0.918229167,264.3111111,0,0,253.3571429,9,3.483809524,0.059
L,2015,204,7/23/2015,24.55388889,6.500579292,91.52657291,7.376805556,176.7421546,1.921488412,2.5,23.71851389,1.680555556,24.34634722,579.3944444,22.02179861,0.047465278,0.763993056,215.7,0,0,254.2142857,10,3.490952381,0.056
L,2015,205,7/24/2015,24.89128472,6.50103068,91.89753813,7.374340278,145.8695109,1.851535603,2.5,23.97278472,2.423611111,24.02539583,381.8770833,21.55477778,0.304444444,2.014895833,126.0038194,0,0,255.0714286,11,3.498095238,0.053
L,2015,206,7/25/2015,25.29013889,6.506239014,92.00063117,7.346597222,141.2465278,1.139761431,2.5,24.33206944,1.706597222,25.04157465,648.5611111,22.17345833,0.061180556,0.854652778,261.959375,0,0,255.9285714,12,3.505238096,0.05
L,2015,207,7/26/2015,26.00436459,6.522176514,92.51200279,7.323407144,143.0661984,1.5649335,2,25.22690972,1.657986111,25.65454514,623.8128472,23.28976389,0.063680556,0.848125,209.8371528,0,0,256.7857143,13,3.512380953,0.047
L,2015,208,7/27/2015,26.59954861,6.516620958,91.99849156,7.232951389,116.6979167,1.530837625,2,25.76800347,1.390625,26.38943403,657.8493056,23.71081597,0.110729167,0.975590278,155.7638889,0,0,257.6428571,14,3.51952381,0.044
L,2015,209,7/28/2015,26.44236111,6.504676514,91.46105635,7.203333333,113.5705084,1.547182156,2,25.82299479,2,25.82299479,353.9430556,22.74533333,0.723090278,3.390347222,115.1381944,0,0,258.5,15,3.526666667,0.041
L,2015,210,7/29/2015,25.66155355,6.503778795,90.83240708,7.219801644,136.0439081,1.994093757,2,25.30577257,2.204861111,25.2066684,505.0020833,21.32339236,1.345208333,5.018506944,179.0701389,0,0,260.7857143,14.71428571,3.500952381,0.043571429
L,2015,211,7/30/2015,24.776875,6.463958333,88.60019253,7.119826389,203.72706,1.933723546,2.5,24.31014583,2.5,24.31014583,529.0559028,19.70793056,0.626388889,3.113784722,208.0784722,0,0,263.0714286,14.42857143,3.475238096,0.046142857
L,2015,212,7/31/2015,24.33861058,6.449652778,88.30013648,7.136026972,199.1092845,2.029127247,2.5,23.96836806,2.5,23.96836806,525.2798611,18.37878819,0.648888889,2.530243056,220.0923611,0,0,265.3571429,14.14285714,3.44952381,0.048714286
L,2015,213,8/1/2015,24.11170139,6.470590278,88.69773622,7.189444444,233.115829,2.03139504,2.5,23.56125694,2.4375,23.59767361,584.0559028,18.76747222,0.288368056,1.901423611,210.1152778,0,0,267.6428571,13.85714286,3.423809524,0.051285714
L,2015,214,8/2/2015,23.81378472,6.471041667,88.29716243,7.185659722,213.057669,2.384921275,2.5,23.42604167,2.5,23.42604167,384.9152778,18.97343056,0.206458333,1.263402778,188.0305556,0,0,269.9285714,13.57142857,3.398095238,0.053857143
L,2015,215,8/3/2015,23.16368056,6.45,87.13456267,7.154722222,158.4430136,2.112836175,2.5,22.93003472,2.552083333,22.91293056,353.1444444,15.98312153,0.289166667,2.036736111,230.4472222,0,0,272.2142857,13.28571429,3.372380953,0.056428571
L,2015,216,8/4/2015,22.58604167,6.391944444,87.36499109,7.232361111,159.9669259,2.356767017,3,22.18055556,3,22.18055556,434.3597222,15.19884028,0.282083333,1.729583333,261.7774306,0,0,274.5,13,3.346666667,0.059
L,2015,217,8/5/2015,22.3975,6.385034722,87.66616474,7.2771875,164.6754796,2.375082964,3,21.79925926,2.435763889,22.11133102,560.4013889,14.91526736,0.005277778,0.212361111,238.7597222,0,0,269.2142857,12.42857143,3.338095238,0.058428571
L,2015,218,8/6/2015,22.58027778,6.386597222,88.79762866,7.351597222,158.8494839,2.085352871,3,21.85970486,2.592013889,22.08012153,450.73125,18.53844444,0.168229167,1.658125,97.36701389,0,0,263.9285714,11.85714286,3.32952381,0.057857143
L,2015,219,8/7/2015,22.15607639,6.428541667,88.51821729,7.373958333,158.9965278,2.248164761,3,21.72326389,3,21.72326389,160.8006944,16.62690625,0.239201389,1.966944444,62.58506944,0,0,258.6428571,11.28571429,3.320952381,0.057285714
L,2015,220,8/8/2015,21.99420139,6.388263889,87.21123728,7.2821875,172.5409528,2.357957217,3,21.52554398,3,21.52554398,343.3440972,17.93612153,0.307986111,2.252673611,101.2479167,0,0,253.3571429,10.71428571,3.312380953,0.056714286
L,2015,221,8/9/2015,22.0090625,6.380243056,88.75007851,7.409201389,167.1041667,2.428806195,3,21.55148148,3,21.55148148,205.7486111,19.38752431,0.053090278,0.598402778,131.3111111,0,0,248.0714286,10.14285714,3.303809524,0.056142857
L,2015,222,8/10/2015,22.49958333,6.3771875,89.62014402,7.428576389,207.5768996,1.906054908,3,21.77107639,2.470486111,22.06052662,503.1618056,18.87519097,0.0971875,1.158055556,257.6420139,0,0,242.7857143,9.571428571,3.295238096,0.055571429
L,2015,223,8/11/2015,22.82184028,6.392847222,91.04278426,7.511701389,268.4941665,2.480534552,3,21.99197338,2.626736111,22.21800926,578.4569444,16.51410764,0.374895833,1.743402778,294.0451389,0,0,237.5,9,3.286666667,0.055
L,2015,224,8/12/2015,22.83864583,6.39875,90.63468813,7.476284722,178.8170664,2.144862885,3,22.1148206,2.053819444,22.69259838,544.3336806,19.80141667,0.1853125,1.505416667,136,0,0,236.6428571,9.428571429,3.332380953,0.054571429
L,2015,225,8/13/2015,23.65826389,6.405798611,91.79043152,7.485902778,175.5947592,1.830107306,3,22.50596644,1.989583333,23.24928241,427.7885417,23.03758333,0.158472222,1.69875,183.9600694,0,0,235.7857143,9.857142857,3.378095238,0.054142857
L,2015,226,8/14/2015,24.72371528,6.450034722,93.48612608,7.518368056,192.7450765,2.385014333,0.5,25.02,1.454861111,24.49354398,594.5854167,23.86164931,0.219895833,1.335902778,247.3899306,0,0,234.9285714,10.28571429,3.423809524,0.053714286
L,2015,227,8/15/2015,25.22538194,6.430034722,93.02093132,7.433368056,162.6096135,2.190609741,2.5,23.85872917,1.340277778,24.96402431,541.1479167,23.66319097,0.064791667,0.695659722,159.2694444,0,0,234.0714286,10.71428571,3.46952381,0.053285714
L,2015,228,8/16/2015,25.68451389,6.386111111,93.47618226,7.427708333,164.9340278,2.13023953,1.5,25.02700231,1.670138889,24.96771528,427.2243056,23.79154861,0.478611111,2.921770833,152.1090278,0,0,233.2142857,11.14285714,3.515238096,0.052857143
L,2015,229,8/17/2015,25.06170139,6.379166667,92.88079082,7.437534722,193.8888013,2.876186995,2.5,24.1163125,2.083333333,24.41548843,267.5975694,17.71342361,0.024652778,0.374166667,278.3902778,0,0,232.3571429,11.57142857,3.560952381,0.052428571
L,2015,230,8/18/2015,24.05552083,6.342847222,91.65770016,7.435173611,199.7207745,2.3904195,2.5,23.58400694,2.5,23.58400694,360.7659722,16.90029514,0.248680556,1.827569444,186.4138889,0,0,231.5,12,3.606666667,0.052
L,2015,231,8/19/2015,23.25493056,6.310520833,89.59771145,7.347604167,222.3916226,2.583563511,2.5,22.97627778,2.550347222,22.96096875,269.3076389,16.64139236,0.595520833,2.682534722,115.2041667,0,0,232.3571429,11.85714286,3.57952381,0.052714286
L,2015,232,8/20/2015,22.20072917,6.259340278,87.25692012,7.264479167,240.0442902,2.946253975,3,21.94030671,3,21.94030671,250.5315972,12.28618403,0.542430556,2.314583333,216.4194444,0,0,233.2142857,11.71428571,3.552380953,0.053428571
L,2015,233,8/21/2015,21.77059028,6.231180556,87.5673828,7.335972222,246.0435353,2.544307234,3.5,21.01745536,2.777777778,21.3820329,502.1461806,17.17863194,0.767881944,3.041736111,141.1128472,0,0,234.0714286,11.57142857,3.525238096,0.054142857
L,2015,234,8/22/2015,22.07635417,6.289375,90.1702543,7.520034722,243.4675847,2.628997569,3.5,21.12712302,2.802083333,21.51118304,478.153125,21.06040972,2.115347222,6.243368056,118.4732639,0,0,234.9285714,11.42857143,3.498095238,0.054857143
L,2015,235,8/23/2015,21.3571875,6.289895833,88.9472953,7.499270833,250.3541667,2.859765046,3.5,20.89073909,3.338541667,20.95183945,167.6149306,14.54970139,1.176631944,4.716736111,146.9020833,0,0,235.7857143,11.28571429,3.470952381,0.055571429
L,2015,236,8/24/2015,19.77767361,6.207083333,85.3221551,7.377847222,270.2152778,3.158097112,3.5,19.5574256,3.538194444,19.5506932,138.1184028,9.528059028,1.252048611,4.733576389,223.9888889,0,0,236.6428571,11.14285714,3.443809524,0.056285714
L,2015,237,8/25/2015,18.43114583,6.173680556,83.17874195,7.359444444,280.6875,3.380575416,4,18.18561632,4,18.18561632,99.59409722,10.39428472,0.191111111,1.930659722,269.4270833,0,0,237.5,11,3.416666667,0.057
L,2015,238,8/26/2015,18.46743056,6.161701389,84.11949885,7.436909722,282.8021328,2.72119508,4,17.80013455,3.064236111,18.22630642,511.9291667,13.05896181,0.1325,1.172777778,281.4618056,0,0,237.5,11,3.416666667,0.057
L,2015,239,8/27/2015,18.60326389,6.171319444,85.84161263,7.571597222,255.345065,3.354378498,4,17.87322049,2.784722222,18.37455295,473.8041667,14.35064236,0.073819444,0.717395833,203.1350694,0,0,237.5,11,3.416666667,0.057
L,2015,240,8/28/2015,19.26881944,6.1896875,88.84888431,7.747395833,239.5868056,3.246775634,4,18.08601563,3.78125,18.17421875,260.9569444,18.18136458,0.216041667,2.048784722,112.7746528,0,0,237.5,11,3.416666667,0.057
L,2015,241,8/29/2015,19.53965278,6.2071875,90.43345244,7.8496875,213.8280461,3.009986776,4,18.2872092,3.149305556,18.7430816,437.0420139,18.33965972,0.067395833,0.950173611,151.4003472,0,0,237.5,11,3.416666667,0.057
L,2015,242,8/30/2015,20.45572917,6.210592921,92.93733158,7.947291667,211.4387043,2.595840873,4,18.63860677,2.40625,19.76469308,428.0229167,19.57393403,0.362118056,2.590729167,125.1472222,0,0,237.5,11,3.416666667,0.057
L,2015,243,8/31/2015,21.28576389,6.197743056,93.58443602,7.898645833,196.2788375,2.151275264,4,18.99209635,1.861111111,20.66747396,438.7173611,20.96942014,0.446284722,2.982048611,85.04236111,0,0,237.5,11,3.416666667,0.057
L,2015,244,9/1/2015,22.29625,6.203888889,93.37977863,7.763873949,190.0215334,2.135713513,0.5,22.52954861,0.651041667,22.39664931,376.4517361,22.69066319,0.216388889,1.497326389,67.22881944,0,0,237.5,11,3.416666667,0.057
L,2015,245,9/2/2015,22.44604167,6.234270833,93.94602537,7.793680556,202.4826389,2.599047062,1,22.03645833,0.828125,22.28565972,104.0559028,19.093875,0.038715278,0.235625,189.5784722,0,0,237.5,11,3.416666667,0.057
L,2015,246,9/3/2015,21.87173611,6.154444444,91.98626641,7.695347222,228.5474892,2.901601915,1.5,21.41667824,1.152777778,21.72798859,441.9638889,19.36551736,0.151805556,0.789513889,227.7909722,0,0,237.5,11,3.416666667,0.057
L,2015,247,9/4/2015,22.50385417,6.123923611,91.96762834,7.6228125,252.3731164,NA,1.5,21.920625,1.145833333,22.31020833,491.2694444,21.3638125,0.8221875,2.221631944,138.4989583,0,0,NA,NA,NA,NA
L,2018,138,5/18/2018,17.19622054,6.544013679,99.33239303,8.99452876,289.4147981,NA,1,16.98286458,0.803819444,17.2853588,588.9430556,16.90646181,1.011145833,4.696909722,114.0350694,0,0,233,8,4.18,0.049
L,2018,139,5/19/2018,17.28883496,6.53960239,98.62001331,8.914169874,321.1186675,NA,1,17.02510417,1.072916667,17.07372106,253.2138889,10.89902778,0.842881944,3.615,233.6767361,0,0,233,8,4.18,0.049
L,2018,140,5/20/2018,15.84937631,6.529573008,97.09759402,9.043836749,350.7759685,NA,1.5,15.43489583,1.086805556,15.9347338,655.3059028,10.61215972,0.103784722,1.283819444,254.3246528,0,0,233,8,4.18,0.049
L,2018,141,5/21/2018,16.775625,6.5646875,99.33715278,9.074201389,365.5884908,NA,1.5,16.13105324,1.097222222,16.63378472,561.9552083,13.87610069,0.197048611,1.709895833,129.9423611,0,0,233,8,4.18,0.049
L,2018,142,5/22/2018,18.04569444,6.558333333,99.76597222,8.8778125,372.3612956,NA,0.5,18.21069444,0.875,17.97075231,551.6774306,16.91247917,0.069513889,0.931527778,214.2951389,0,0,233,8,4.18,0.049
L,2018,143,5/23/2018,19.15420236,6.551236191,100.3390045,8.728794489,373.3756855,NA,0.5,19.3603125,0.685763889,19.26118056,560.8961806,19.09855556,0.090034722,0.847951389,138.1597222,0,0,233,8,4.18,0.049
L,2018,144,5/24/2018,20.21635417,6.506841836,98.38972466,8.363854167,370.6116526,NA,0.5,20.34305556,0.607638889,20.25527778,263.5090278,18.7865625,0.298055556,1.220659722,126.6336806,0,0,233,8,4.18,0.049
L,2018,145,5/25/2018,20.58454861,6.514444444,97.95138889,8.282326389,368.7495172,NA,1,20.2775,0.859375,20.47178819,387.9274306,20.62568403,0.346631944,2.075138889,129.5982639,0,0,233,8,4.18,0.049
L,2018,146,5/26/2018,21.7362471,6.505198323,98.72691354,8.159620141,365.8436673,NA,0.5,21.95104167,0.694444444,21.82939236,594.9326389,22.908,0.254340278,1.576631944,129.8350694,0,0,233,8,4.18,0.049
L,2018,147,5/27/2018,23.1051029,6.467789262,98.36767132,7.918903311,362.7398463,NA,0.5,23.384375,0.616319444,23.30190972,571.3302083,22.49249653,0.197395833,1.202986111,194.6618056,0,0,233,8,4.18,0.049
L,2018,148,5/28/2018,24.0453125,6.478503685,97.65868056,7.727673611,357.8188919,1.488775639,0.5,24.14329861,0.611111111,24.05092014,542.5628472,22.76501736,0.210381944,1.472569444,227.9527778,0,0,233,8,4.18,0.049
L,2018,149,5/29/2018,24.73295626,6.458645209,97.47581231,7.615286236,355.8940129,2.047269021,0.5,24.8409375,0.668402778,24.72350694,599.2729167,24.2311875,0.431388889,2.474409722,89.84513889,0,0,233,8,4.18,0.049
L,2018,150,5/30/2018,24.82785417,6.482100922,95.70798668,7.46504144,358.2925682,2.234491971,1,24.43498258,0.928571429,24.53297909,209.1166667,20.07761458,0.170416667,0.650833333,186.8173611,0,0,233,8,4.038571429,0.049428571
L,2018,151,5/31/2018,23.93976068,6.470645377,94.53464732,7.495519109,366.1770951,2.846320239,1,23.69892606,0.992957746,23.70596831,352.8232639,19.43471875,0.773402778,2.267083333,213.00625,0,0,233,8,3.897142857,0.049857143
L,2018,152,6/1/2018,22.24043652,6.497512481,95.53741051,7.825547661,339.6765191,2.787412084,1.5,21.82097222,1.373263889,21.98685185,387.5020833,9.345892361,1.300798611,3.578854167,307.2972222,0,0,233,8,3.755714286,0.050285714
L,2018,153,6/2/2018,20.71097222,6.5375,96.903125,8.173645833,302.0078199,1.847409009,1.5,20.3271875,1.340277778,20.4762963,478.3875,13.69555556,0.909548611,3.294895833,96.02013889,0,0,233,8,3.614285714,0.050714286
L,2018,154,6/3/2018,20.1419265,6.537835006,95.9119432,8.183427682,292.5555556,2.612113337,1.5,19.92460648,1.503472222,19.92296586,197.5368056,12.02340278,0.527291667,2.5059375,209.5111111,0,0,233,8,3.472857143,0.051142857
L,2018,155,6/4/2018,19.14032145,6.549950299,97.37284151,8.473114297,280.8035478,2.709127098,2,18.60223958,1.878472222,18.68615451,542.8840278,13.96375347,0.833819444,3.622638889,202.0385417,0,0,233,8,3.331428571,0.051571429
L,2018,156,6/5/2018,19.25646022,6.614169952,98.61224258,8.560768677,255.0122687,2.479845411,2,18.53700521,1.612847222,18.90429109,667.3284722,11.45770486,0.240659722,1.533055556,180.7135417,0,0,233,8,3.19,0.052
L,2018,157,6/6/2018,18.93298274,6.62943273,98.13308885,8.576335796,250.531021,2.446989047,2,18.46809233,2,18.46809233,275.8788194,13.02872222,0.264201389,2.113402778,132.384375,0,0,230.7142857,7.428571429,3.275714286,0.052571429
L,2018,158,6/7/2018,19.18242528,6.647870418,99.41989512,8.644363593,232.5034313,1.75719982,2,18.56272569,1.479166667,19.07428819,607.9013889,14.9196875,0.064131944,0.8528125,181.5118056,0,0,228.4285714,6.857142857,3.361428571,0.053142857
L,2018,159,6/8/2018,19.85214705,6.655089763,100.7028428,8.640452632,211.7827083,1.763485949,2,19.00986111,1.928819444,19.06811921,368.4135417,15.98786458,0.072013889,0.914722222,213.0045139,0,0,226.1428571,6.285714286,3.447142857,0.053714286
L,2018,160,6/9/2018,19.77508502,6.628575503,99.83715008,8.578924105,209.1137316,1.816820835,2,19.12545139,1.829861111,19.24741609,340.41875,18.29296528,0.20125,2.018055556,91.29618056,0,0,223.8571429,5.714285714,3.532857143,0.054285714
L,2018,161,6/10/2018,20.46702783,6.626735146,100.732531,8.537172836,202.7837196,2.034761569,2,19.58944444,1.362847222,20.18938368,686.5211806,18.16347222,0.543298611,2.763611111,112.7881944,0,0,221.5714286,5.142857143,3.618571429,0.054857143
L,2018,162,6/11/2018,21.16729576,6.616738725,100.530857,8.404012009,193.5217141,1.530445545,1.5,20.5928588,1.267361111,20.88319155,615.8180556,18.84213889,0.548923611,3.065173611,117.2690972,0,0,219.2857143,4.571428571,3.704285714,0.055428571
L,2018,163,6/12/2018,21.63289391,6.613861271,100.1365998,8.295817705,187.6944444,1.915325122,1.5,21.12170139,1.319444444,21.28384259,397.8232639,19.35185764,0.089305556,0.949618056,214.5690972,0,0,217,4,3.79,0.056
L,2018,164,6/13/2018,22.31860679,6.608014441,100.507707,8.217640137,194.0423522,1.639966758,1.5,21.71319396,1.287456446,21.92291521,706.2868056,17.87946875,0.420486111,2.421284722,217.0760417,0,0,215.5,4,3.85,0.055428571
L,2018,165,6/14/2018,22.53735666,6.578298594,99.02469669,8.061389925,184.5294532,1.637957789,1.5,22.06690972,1.145833333,22.47702546,657.5888889,19.41497569,0.165381944,1.310069444,144.0229167,0,0,214,4,3.91,0.054857143
L,2018,166,6/15/2018,21.62097222,6.554826389,96.08263889,7.961840278,210.6979167,2.305777968,2,21.0765191,1.788194444,21.27339988,28.34409722,16.54879514,0.771493056,3.204930556,146.3427083,0,0,236,4.2,3.895,0.054285714
L,2018,167,6/16/2018,20.64239925,6.514268236,92.91638942,7.84849486,240.2673611,1.669647655,2,20.22412326,2,20.22412326,255.2538194,19.70854167,0.5484375,2.926736111,99.36388889,0,0,258,4.4,3.88,0.053714286
L,2018,168,6/17/2018,21.68079861,6.554236111,96.0375,7.948854167,240.5495544,1.946431739,2,20.79682292,1.583333333,21.20040509,403.9083333,22.02887847,0.232048611,1.426840278,126.1434028,0,0,280,4.6,3.865,0.053142857
L,2018,169,6/18/2018,23.09892361,6.482938405,96.19513889,7.7490625,244.4853043,2.431565349,1,22.66239583,1.170138889,22.65582465,626.2954861,19.29655903,0.344965278,1.958263889,214.1364583,0,0,302,4.8,3.85,0.052571429
L,2018,170,6/19/2018,23.24707996,6.468120944,96.04168231,7.713923386,268.8735628,2.053943983,1.5,22.58515588,1.055755396,23.07318345,579.3857639,18.00609375,0.156909722,1.205902778,118.0163194,0,0,324,5,3.84,0.052
