"Lake","Year","Date","DOYtrunc","BGA_YSI","BGA_HYLB","Chl_YSI","Chl_HYLB","DO_YSI","DO_HYLB","DOlocalSat_YSI","DOlocalSat_HYLB","pH_YSI","pH_HYLB","SpCond_YSI","SpCond_HYLB","Temp_YSI","Temp_HYLB","BGA_YSI_ugL_correctedToFLAMe","Chl_YSI_ugL_correctedToFLAMe","BGA_logged_HYLB","Manual_Chl"
"L",2019,2019-05-18,138,0.0577083333333333,376.764926933609,1.40296347253067,2.00369078847906,9.8140625,9.99930244874307,101.815625,104.342810160905,6.64281541376711,6.45280884969338,11,10.1574329547229,14.2168402777778,14.3173549655852,0.0776472916666667,1.4773827007063,2.57715738863789,2.14344352993956
"L",2019,2019-05-19,139,0.0836748785683175,400.379817818307,1.73864072215893,2.48485257557253,10.4361165247808,10.5563818854397,102.101099433605,104.145969017855,6.67765461646273,6.48300124474396,10.9999999999567,10.1569995629315,11.5938884089155,11.6685003645719,0.0981868289475391,1.79258363810723,2.60349827586603,2.93682545198764
"L",2019,2019-05-20,140,0.0781237711142703,413.594377025033,1.25594361689065,1.8240641853131,10.719073585114,10.891533214984,104.316793409809,105.866446543475,6.70461172155534,6.50924045393131,10.9999999997144,10.1566231752154,11.3552785510523,11.2845970096746,0.0937959029513878,1.33933105626032,2.61762201217371,2.09204925630208
"L",2019,2019-05-21,141,0.0670802429019644,409.661677298804,1.01883262128969,1.45270078724585,10.623300609634,10.8096957489698,105.918726263444,107.773037030918,6.69091756473777,6.4996259901072,10.9999999926295,10.1560135283104,12.4185904323776,12.401055146682,0.0850604721354538,1.11668383139102,2.61347887447842,1.86963847586823
"L",2019,2019-05-22,142,0.0667521984364865,402.505319007347,1.2678731535968,1.81936743696116,10.3450347222222,10.5936530649245,104.074305555556,106.663029520031,6.6709375,6.48148800999933,11,10.1547004762701,12.8121527777778,12.8350899627206,0.0848009889632608,1.35053289122739,2.60584364561441,2.20954151287974
"L",2019,2019-05-23,143,0.0696180555555556,393.521196868017,1.36597222222222,1.95874729464142,10.2683333333333,10.4686556998904,102.775347222222,104.833777448798,6.66002913236972,6.46953141655388,10.9999999937969,10.1516714156864,12.5835069444444,12.579127441097,0.0870678819444445,1.44264791666667,2.59605222826081,1.9987425402597
"L",2019,2019-05-24,144,0.069159057035699,378.084218689782,1.22858147992512,1.77140489170065,10.2065630707946,10.4039169588424,102.203329723178,104.366773216132,6.64062912115762,6.45175230025248,10.9999999874821,10.1445903912179,12.6034382010414,12.5977243345494,0.0867048141152379,1.31363800964969,2.57868617406478,2.22452005787034
"L",2019,2019-05-25,145,0.0547182940185063,353.904056631773,0.943645539001202,1.34366902945614,10.0794217473358,10.260987406985,104.062312195944,105.559573617668,6.61140894238638,6.42403517107094,10.9999999621364,10.1279966465518,13.9806347958297,13.9019248923016,0.0752821705686385,1.04608316112213,2.54999301119538,1.59686405562653
"L",2019,2019-05-26,146,0.0405228782059706,325.766824790669,0.754395737838696,1.0952326013455,9.60462772928255,9.84733042856433,103.145474788212,105.283669649815,6.585700845443,6.3967476456356,10.9999999074659,10.089093393134,15.802463065995,15.7476067105742,0.0640535966609227,0.868377597830536,2.51411438066959,2.40975931151558
"L",2019,2019-05-27,147,0.0437234922700631,303.38966700523,1.09965277777778,1.58185201585238,9.32916666666667,9.55043512898272,99.8972222222222,102.458399626421,6.55770833333333,6.37232060748086,11,9.99787916462597,15.6725694444444,15.7427608579044,0.0665852823856199,1.19257395833333,2.48337240779905,2.25695066904265
"L",2019,2019-05-28,148,0.0522998389410933,287.064316077858,1.08527471451049,1.55087361662568,9.49129936224934,9.65943092029792,99.0017094132967,101.107543638559,6.57624461853743,6.38631622314167,10.4114584404443,9.79724862671815,14.4481256456437,14.4426750805746,0.0733691726024048,1.17907295692535,2.45941654642706,2.63904098414696
"L",2019,2019-05-29,149,0.0441996706296004,265.443721794053,0.910600563371077,1.3061393341819,9.51791666666667,9.6776899871492,101.140625,102.764968010095,6.57510416666667,6.38574437270242,10,9.67617075266121,15.3019791666667,15.2498648948197,0.0669619394680139,1.01505392900544,2.42543888132033,1.79014225314288
"L",2019,2019-05-30,150,0.0322181682050477,239.265756883054,0.910746342930336,1.30500313811321,9.21162396416709,9.42104367182035,101.979456800077,103.861465396667,6.54862874557064,6.36254602508802,10.7847219781408,9.84413375238009,17.2475527775437,17.1961120767741,0.0574845710501927,1.01519081601159,2.38048057038731,1.60118584681877
"L",2019,2019-05-31,151,0.025,215.325887492497,0.895138888888889,1.29101883158203,8.91013888888889,9.11875930277717,101.329166666667,103.243047417233,6.5329896597805,6.34703136713144,11,10.0221197986452,18.55,18.5021378244664,0.051775,1.00053541666667,2.33491091920651,1.83968138588703
"L",2019,2019-06-01,152,0.0239300779221592,196.321099529513,0.973136282906735,1.39108218269176,8.72225694444444,8.92465093325158,99.3621527777778,101.747647622566,6.54118055555556,6.35334767529435,11,10.099403572129,18.6339236111111,18.6561060664704,0.050928691636428,1.07377496964942,2.29506152960306,1.84483455503517
"L",2019,2019-06-02,153,0.0239239437485427,183.300077209845,0.904006140796504,1.30253586104838,8.82950391281421,8.98505541154879,99.5762981390917,101.485275450284,6.56057925988602,6.37026747761001,10.9999999759884,10.1323273471282,18.1414919346881,18.1562849727141,0.0509238395050973,1.00886176620792,2.26546045910864,2.10001949125121
"L",2019,2019-06-03,154,0.0284295236711149,174.399719708329,1.04056475141214,1.49331847705733,8.88222222222222,9.04247896253579,98.4614583333333,100.701958691416,6.59090277777778,6.39783389160349,11,10.1462813650498,17.3088888888889,17.3449490426078,0.0544877532238519,1.137090301576,2.24399712026293,1.67752833002546
"L",2019,2019-06-04,155,0.0294544282263937,166.314714561565,1.07358571155061,1.53360425088523,8.93541666666667,9.0972926584059,99.4954861111111,101.374300367281,6.5909375,6.40292779281517,11,10.1520267061264,17.5234375,17.483742937797,0.0552984527270774,1.16809698314602,2.22346855439503,1.9415767171763
"L",2019,2019-06-05,156,0.0232291666666667,155.313938718515,1.27120537485335,1.82749217807637,8.76975694444444,8.96245484080321,101.108333333333,102.857386193992,6.59628472222222,6.40542989461136,11,10.1539940724902,19.2405208333333,19.1916597538864,0.0503742708333333,1.3536618469873,2.19389864168197,2.80614108239074
"L",2019,2019-06-06,157,0.0199834326993463,143.715731361013,1.13775225201241,1.63006385484742,8.65349779672698,8.81350058448842,100.303043607522,102.350868382827,6.59195124005301,6.40374447872691,10.9999999962401,10.1537006621849,19.4909535973116,19.4748889541794,0.0478068952651829,1.22834936463965,2.16038099667528,1.80560176058731
"L",2019,2019-06-07,158,0.013901508389501,132.661807256335,1.05601028275117,1.524442775588,8.46437428751492,8.65095141188875,101.573268181593,103.452637805754,6.58588347621277,6.39873061097353,10.9999999510996,10.1509202076131,21.2055200167113,21.1446964002804,0.0429960931360953,1.15159365550335,2.12591139682501,1.87286779520107
"L",2019,2019-06-08,159,0.00757373986116266,126.428926631529,1.00338531449905,1.43239733273599,8.20367970962832,8.3793678583389,101.222791531318,103.031076101699,6.56679346550055,6.37901042824376,10.9999999634126,10.1435084935496,22.6959024330912,22.6474569856162,0.0379908282301797,1.10217881031461,2.1052563367015,1.59548987718703
"L",2019,2019-06-09,160,0.0076457448350013,128.868970135743,1.06546564461352,1.53224173897395,7.94328647111293,8.15374069235385,98.2609337358843,100.823224860404,6.55794408293878,6.37031810283557,10.9999998285701,10.1257497438798,22.8368753954977,22.8797304548446,0.038047784164486,1.1604722402921,2.11343052659616,1.40083750123117
"L",2019,2019-06-10,161,0.0134886437698506,143.068538587461,1.07248937134579,1.53524223489964,8.10514350265082,8.19018628302075,97.5340387825097,99.015884104049,6.55644442935888,6.37374820881915,10.9999998228548,10.0839487990259,21.397949080236,21.4295483153733,0.0426695172219519,1.1670675196937,2.15825029256602,1.81632035241544
"L",2019,2019-06-11,162,0.0167057682953211,157.030537063926,1.19733084955019,1.89280991651152,8.14946487952548,7.92080124038447,97.3053168223477,94.7550490711689,6.59606648899277,6.50458453160545,10.9999945430817,10.011158892245,20.9884269457211,21.0186675033011,0.045214262721599,1.28429366772763,2.16948835138072,2.25365264078784
"L",2019,2019-06-12,163,0.0169091627276029,179.939108994801,1.33120115722161,2.29057896877668,8.15802083333333,7.78495515366115,96.259375,91.8267361111111,6.59388888888889,6.43934027777778,11,10.0000058521523,20.3938194444444,20.4567013888889,0.0453751477175339,1.40999788663109,2.23797116443947,3.29837179942135
"L",2019,2019-06-13,164,0.020822846441059,164.883548455439,1.25146285785823,2.22948515401512,8.33651523996458,8.04756948732992,97.1985110292742,93.752482398616,6.58436005249159,6.4538260155274,10.9998291953297,10.0000002752534,19.7724119677453,19.8138191833088,0.0484708715348777,1.33512362352888,2.03807129722138,1.84297941414184
"L",2019,2019-06-14,165,0.0246476825537668,175.871527777778,1.52430555555556,2.56120606250447,8.19479166666667,7.99364583333333,94.0489583333333,91.6416666666667,6.51395833333333,6.43899305555556,11,10,18.9532986111111,19.0263888888889,0.0514963169000296,1.59132291666667,2.23541035342237,2.78257392215323
"L",2019,2019-06-15,166,0.0221438430524126,165.290032645319,1.28611111111111,2.09708640688555,8.30020833333333,8.11618992736668,95.6854166666667,93.26875,6.536875,6.444375,11.0034722222222,10,19.1625694444444,19.1325,0.0495157798544584,1.36765833333333,2.15687133415235,1.7179291761469
"L",2019,2019-06-16,167,0.0171763962616573,160.607935771342,1.25972222222222,2.00705643274786,8.31031739275501,8.13166666666667,96.6215277777778,94.2663194444444,6.55225694444444,6.45541666666667,11.0659722222222,10,19.5803472222222,19.5675347222222,0.0455865294429709,1.34287916666667,2.15485558913676,1.71380664082839
"L",2019,2019-06-17,168,0.0149882417499663,153.387503584245,1.22121281905577,1.89106252596254,8.27006944444445,8.1165625,97.3166666666667,95.1979166666667,6.55128472222222,6.44666666666667,11.4270833333333,10.0000221799265,20.1975694444444,20.1539583333333,0.0438556992242234,1.30671883709337,2.17408102824422,1.89444239670129
"L",2019,2019-06-18,169,0.0148263888888889,169.824581496925,1.31979166666667,2.37897865918554,8.16822916666667,8.01924841538376,96.9777777777778,95.0511066564291,6.5402573593048,6.41614538495504,11.3368055555556,10.0491122760112,20.6497916666667,20.6898784977237,0.0437276736111111,1.399284375,2.18216428677471,2.89484430066077
"L",2019,2019-06-19,170,0.0130243687369413,167.353557233776,1.17844377200589,1.94132404536902,8.13721322361589,7.989375,96.572728436627,94.5131944444445,6.53834581563677,6.42138888888889,11.7669295074029,10.1944444444444,20.6300563270667,20.5892013888889,0.0423022756709206,1.26655870191353,2.139597588161,1.70700445755284
"L",2019,2019-06-20,171,0.0124496117288874,170.187167683012,1.24791666666667,2.06648501480899,8.07190972222222,7.9266579066743,95.9920138888889,94.0661084387859,6.54590277777778,6.42033116080579,11.9756944444444,10.2165107816576,20.7273263888889,20.7458404283212,0.04184764287755,1.33179375,2.17059926569874,1.87355488442082
"L",2019,2019-06-21,172,0.0126857366807184,166.865271394804,1.19296256068987,1.90964538909051,8.05805555555555,7.93472222222222,96.365625,94.5864583333333,6.55711805555556,6.42663194444444,12,10.4131944444444,21.0171527777778,20.9727430555556,0.0420344177144483,1.28019184448779,2.18859715722225,2.73488993030242
"L",2019,2019-06-22,173,0.0111696530881893,173.973847520543,1.20781467833553,2.02132135598711,8.05863113628261,7.93178007654585,97.3325963769944,95.5570197675038,6.58120876655191,6.43849032072762,12.0000000092579,10.6378821978713,21.5256198222349,21.5131337175796,0.0408351955927577,1.29413798295706,2.18339557619351,2.23207803928762
"L",2019,2019-06-23,174,0.0150190148628654,185.770833333333,1.44513888888889,2.79369725213028,7.88041666666667,7.75989583333333,94.9732638888889,93.4118055555556,6.54902777777778,6.47565513786483,12,10.9166666666667,21.4202083333333,21.4800694444444,0.0438800407565266,1.51698541666667,2.25812595799482,2.10950132248379
"L",2019,2019-06-24,175,0.0256196176687896,210.43477743241,1.70748311127355,3.11593158195123,7.81934027777778,7.70038194444444,93.4309027777778,91.8628472222222,6.54177083333333,6.46361111111111,12,10.96875,20.975,21.0157291666667,0.0522651175760126,1.76332664148586,2.29787395310558,2.92280883190469
"L",2019,2019-06-25,176,0.0234083451790844,212.70491936824,1.56155797993508,3.06920649811155,7.88486522721047,7.755625,94.8531656665924,93.0729166666667,6.56809372603646,6.39326388888889,11.9999996107232,10.9205597604443,21.3123401996846,21.3109722222222,0.0505160010366558,1.62630294315904,2.22925453209424,2.80724042514234
"L",2019,2019-06-26,177,0.0198408742081236,197.588973673732,1.65521338559469,3.01139981829522,7.91253472222222,7.81475694444444,96.7208333333333,95.2631944444444,6.60659722222222,6.39003472222222,11.9999999143859,10.9999503151113,22.1404861111111,22.1181597222222,0.0476941314986257,1.71424536907341,2.20673307076583,3.84673770570573
"L",2019,2019-06-27,178,0.0166778726140728,189.907792563416,1.85914235187534,2.95378186007693,7.80470781890875,7.7129158214208,96.3734494141453,94.9030688291555,6.59712422420133,6.38082274269428,11.9999999137948,11.000036506002,22.6783867212425,22.6513947616967,0.0451921972377316,1.90573466841095,2.26651176201382,5.82266888386966
"L",2019,2019-06-28,179,0.0204280084995006,199.582086609185,2.09726100393032,3.17761404301107,7.92090277777778,8.01788752256772,98.8329861111111,99.6055334836091,6.65543382642329,6.42874803526443,12,11.0000002806615,23.2164930555556,23.1733953069017,0.048158554723105,2.12932808269057,2.23060168302754,3.38645663739361
"L",2019,2019-06-29,180,0.0109614703832569,182.768840661069,1.63507777996733,2.7805002717758,7.90975694444444,8.09465277777778,100.315277777778,102.144444444444,6.66479166666667,6.4340625,12,11,24.0793055555556,24.0022222222222,0.0406705230731562,1.69533803538932,2.15481482832467,13.144635154161
"L",2019,2019-06-30,181,0.0157872623977997,188.861111111111,2.01209972769025,3.57758078220873,7.67652777777778,7.93555555555556,97.603125,100.536458333333,6.61583333333333,6.42451388888889,12,11,24.2270486111111,24.2243402777778,0.0444877245566595,2.04936164430114,2.26740822994818,4.24428752825447
"L",2019,2019-07-01,182,0.0231807939579679,198.090043619139,2.23989638241554,3.68057366026684,7.59045138888889,7.81166666666667,95.4197916666667,97.9052083333333,6.58621527777778,6.40579861111111,12,11,23.6209722222222,23.6544791666667,0.0503360080207526,2.26326270308819,2.28889772036204,5.86293231214715
"L",2019,2019-07-02,183,0.0169768312342468,191.172992152698,2.00737100862416,2.90281255917677,7.63610439335924,7.85492168207704,96.4887286085076,98.8126321057791,6.59649572320377,6.39915779563091,11.9999999133116,11.0000001402556,23.8839200464194,23.8421331463205,0.0454286735062892,2.04492137709809,2.23333535765334,3.10928484614549
"L",2019,2019-07-03,184,0.000173611111111111,170.047584115859,1.40659722222222,2.33799867088135,7.60892361111111,7.83958333333333,98.0020833333333,100.458680555556,6.61260416666667,6.41319444444444,12,11.0000001402555,24.9195138888889,24.8290625,0.0321373263888889,1.48079479166667,2.13638057894106,4.22724771560461
"L",2019,2019-07-04,185,-0.00303609739990341,170.551244101062,1.56388888888889,2.76485512158912,7.54527777777778,7.72221567875016,98.6371527777778,100.489926572296,6.64659722222222,6.41209816051433,12,11.0000002805111,25.7385069444444,25.6698368341758,0.0295984469566764,1.62849166666667,2.13794668940115,6.31290704216299
"L",2019,2019-07-05,186,-0.00135416666666667,184.795230324466,1.61284722222222,3.04614204242054,7.2853125,7.52319444444444,95.259375,97.9631944444444,6.58107638888889,6.37333333333333,12,11,25.7415277777778,25.7016319444444,0.0309288541666667,1.67446354166667,2.23309572471778,3.83952326889833
"L",2019,2019-07-06,187,-0.00291769336343824,181.428831962024,1.50066804346821,2.65007985664811,7.23540560792431,7.48543818143443,95.1403944911798,98.0535829552726,6.57983218104686,6.35803566944526,11.9999999132888,11.0000001402767,26.0480426445912,26.0192875690429,0.0296921045495204,1.56912729281665,2.11091954305221,4.49328866149273
"L",2019,2019-07-07,188,0.000962655266179634,197.635416666667,1.68819444444444,2.62264645968225,7.24611111111111,7.48635416666667,93.8604166666667,96.6534722222222,6.58368055555556,6.35125,12,11,25.2333333333333,25.2361458333333,0.0327614603155481,1.74521458333333,2.27936574122436,4.86651552566223
"L",2019,2019-07-08,189,0.00166862161159089,187.099948425284,1.50878876108864,2.54018828844367,7.2981893730811,7.52805555555556,94.0572033879024,96.5809027777778,6.57962745932181,6.34204861111111,11.9999999132888,11.0000002805322,24.9518715774132,24.8957638888889,0.0333198796947684,1.57675264666224,2.24968976208953,3.73226864169499
"L",2019,2019-07-09,190,-0.00873383499757422,182.797640216307,1.48488998339336,2.44211420608416,7.33808764896774,7.60041666666667,96.089933235248,98.9881944444444,6.57668717849109,6.37736111111111,11.999946235292,11.0000001402034,25.7885889378232,25.7048611111111,0.0250915365169188,1.55431169440637,2.18914161048239,4.28729931341097
"L",2019,2019-07-10,191,-0.00663194444444444,227.919454782036,1.65555555555556,2.53794755954561,7.14532541385634,7.45052083333333,94.2975694444444,97.8340277777778,6.49673611111111,6.37326388888889,12,11,26.1543402777778,26.1508680555556,0.0267541319444444,1.71456666666667,2.23521507874628,6.93705888938606
"L",2019,2019-07-11,192,-0.00246527777777778,235.471273769444,1.52986111111111,2.45096128789702,7.12947916666667,7.33645680729481,92.8979166666667,95.1144080304074,6.47055555555556,6.33445483857037,12,11.0000001402555,25.4386805555556,25.4624714141805,0.0300499652777778,1.59653958333333,2.0816337559358,3.58392607915044
"L",2019,2019-07-12,193,0.00239229678056328,228.167272150484,1.64375,2.61529094590171,7.15447916666667,7.28392361111111,92.771875,93.8611111111111,6.47888888888889,6.33378472222222,12,11,25.1716319444444,25.1311458333333,0.0338923067534256,1.70348125,2.19300219013269,4.71253883151572
"L",2019,2019-07-13,194,-0.00215638944263357,237.731886573677,1.53570603885306,2.39427590394495,7.20251227438055,7.44881944444444,94.1232246627173,96.8378472222222,6.51107738540874,6.36447916666667,11.9999999133117,11,25.5979295369554,25.6048611111111,0.0302942959508768,1.60202797048302,2.08155836483075,4.9301399874113
"L",2019,2019-07-14,195,-0.000777603832454592,200.792379462776,1.55208333333333,2.33013266697891,7.09416666666667,7.40239583333333,92.440625,95.8510416666667,6.47638888888889,6.31864583333333,12,11.0000023893771,25.4391666666667,25.3940625,0.0313849153685284,1.61740625,2.24373383595816,4.83387878772399
"L",2019,2019-07-15,196,-0.00600694444444444,204.156804146258,1.49047261396858,2.30833004830785,7.10767361111111,7.46618055555556,94.2322916666667,98.3854166666667,6.51201388888889,6.34618055555556,12,11.0000004300608,26.3913541666667,26.3531944444444,0.0272485069444444,1.5595537845165,2.1851559810853,8.58895879151476
"L",2019,2019-07-16,197,-0.0118030458664986,211.160733624247,1.31906979131983,2.10418173584519,6.86261831539057,7.11633599441909,91.2275263719289,94.0383249076267,6.47124791945381,6.30203434015139,11.9999999133004,11.000000140266,26.5310583267756,26.5054371913622,0.0226637907195996,1.39860653404932,2.29072298109884,4.02991569169172
"L",2019,2019-07-17,198,-0.00950104404187914,204.968295155691,1.26966410149904,2.06298531586425,6.855,7.01888888888889,91.0607638888889,92.7322916666667,6.45986111111111,6.29215277777778,12,11,26.4987152777778,26.4946875,0.0244846741628736,1.3522145913076,2.26348482012626,3.51033882371496
"L",2019,2019-07-18,199,0.000381944444444445,227.748435850061,1.396875,2.15717284404076,6.67413194444444,6.8515625,87.7246527777778,89.6097222222222,6.41673611111111,6.27131944444444,12,11,25.9220833333333,25.9425694444444,0.0323021180555556,1.471665625,2.31566088435762,4.1403996382279
"L",2019,2019-07-19,200,-0.00396254844266769,241.282703724519,1.42372398190019,1.99789262079488,6.53128472222222,6.70536388248359,86.1666666666667,87.9469558721126,6.38125,6.21635268983417,12,11.0000004399218,26.1206944444444,26.0929405413202,0.0288656241818499,1.49687681900428,2.35967270778736,2.98176108695945
"L",2019,2019-07-20,201,0.00291491044594718,259.561103929686,1.40173611111111,2.24864475634658,6.40819444444444,6.56052083333333,83.8128472222222,85.3934027777778,6.3575,6.19993055555556,12,11,25.6506597222222,25.6859375,0.0343056941627442,1.47623020833333,2.40941286280559,4.2552809557705
"L",2019,2019-07-21,202,0.00886868807273817,273.648068901918,1.43103703126243,2.34791460645819,6.39020833333333,6.53927083333333,82.6055555555556,84.1020833333333,6.33746527777778,6.18447916666667,12,11.0000002820515,25.001875,25.0270138888889,0.0390151322655359,1.50374377235542,2.31918022023234,3.31307550872405
"L",2019,2019-07-22,203,0.0124791804648832,280.662815207439,1.59583333333333,2.55195045997938,6.5171875,6.66927083333333,83.7197916666667,85.2604166666667,6.35020833333333,6.19788194444444,12,11.0000001402555,24.6614930555556,24.6976041666667,0.0418710317477226,1.6584875,2.26823422662473,3.5432503973411
"L",2019,2019-07-23,204,0.0144195095210832,278.446270042119,1.75491848977182,2.82055909845288,6.67098172863936,6.9191586166405,85.6110214498904,88.3416397733961,6.37993158396598,6.20529207068296,11.9999999133004,11.000000140266,24.6003147975682,24.6186612375996,0.0434058320311768,1.80786846189574,2.39488519703851,3.99940893033471
"L",2019,2019-07-24,205,0.0182409428492245,290.916666666667,1.94618055555556,2.8754444789939,6.76864583333333,7.11621527777778,87.0267361111111,90.9350694444445,6.41454861111111,6.22159722222222,12,11.0000011191378,24.7077083333333,24.6735416666667,0.0464285857937366,1.98746354166667,2.45346706082315,4.4412072986355
"L",2019,2019-07-25,206,0.0157789688754396,305.835825340859,2.05156083814809,3.33674220357802,6.89059027777778,7.23795138888889,89.646875,93.5920138888889,6.43847222222222,6.24072916666667,12,11,25.3413541666667,25.3080208333333,0.0444811643804727,2.08641562702106,2.47212865220476,4.4117998800301
"L",2019,2019-07-26,207,0.0191666666666667,292.712571340605,2.221875,4.04253293684377,6.84295138888889,7.19942597072436,88.2680555555555,92.3999611695692,6.43545138888889,6.2380772525023,12,11.0000001402555,24.8917361111111,24.9175725297405,0.0471608333333333,2.246340625,2.43243285706993,4.78104162672503
"L",2019,2019-07-27,208,0.0190972222222222,299.432559137168,2.21284722222222,3.68699968185472,6.85642361111111,7.22947916666667,88.7038194444444,93.0288194444445,6.46753472222222,6.25649305555556,12,11.0000002996218,25.0424305555556,25.0503819444444,0.0471059027777778,2.23786354166667,2.40679745466515,4.24992165985644
"L",2019,2019-07-28,209,0.0232894237703883,296.954861111111,2.55069444444444,4.03993868780186,6.81520833333333,7.21465277777778,88.1607638888889,92.7944444444445,6.47072916666667,6.24635416666667,12,11,25.0457291666667,25.0357638888889,0.0504219342023772,2.55510208333333,2.47138538965106,4.99733731310309
"L",2019,2019-07-29,210,0.0293402777777778,322.703422876048,2.67847222222222,4.46517538319635,6.81861111111111,7.16614583333333,87.5517361111111,91.5704861111111,6.45097222222222,6.23829861111111,12,11,24.6396180555556,24.6798958333333,0.0552081597222222,2.67508541666667,2.44336770625248,5.22071001844459
"L",2019,2019-07-30,211,0.0324652777777778,317.146699043771,2.57412939708049,3.9524036745781,6.85673611111111,7.17486111111111,87.2336805555556,90.8302083333333,6.438125,6.21628472222222,12,11,24.1397916666667,24.1726041666667,0.0576800347222222,2.57710750385858,2.21849320335364,5.42477551671105
"L",2019,2019-07-31,212,0.0307762479639995,344.732362813311,2.73175648988724,4.08826275355238,7.04309027777778,7.36704861111111,89.2430555555556,92.7663194444444,6.49590277777778,6.22576388888889,12,11,23.914375,23.8853472222222,0.0563440121395236,2.72511934400412,2.44246497757495,5.16100196524811
"L",2019,2019-08-01,213,0.0323146825839643,332.556089852668,3.059901115629,4.27529947339124,7.18170533779553,7.47712545152049,91.3440232709186,94.5089411148204,6.52108486908263,6.26025919276569,11.9999999133004,11.000000140266,24.1222509218399,24.0927984454609,0.0575609139239158,3.03324714757563,2.4873217134414,5.10610353658989
"L",2019,2019-08-02,214,0.0255902777777778,283.544034218204,2.98307664441767,4.35994228692776,7.26982638888889,7.44458333333333,93.4125,95.0649305555556,6.55559027777778,6.28708333333333,12,11,24.6732986111111,24.6437847222222,0.0522419097222222,2.96110896910819,2.42324080099988,4.69824737574487
"L",2019,2019-08-03,215,0.0193055555555556,273.832853829063,2.97638888888889,4.30443977929234,7.25628472222222,7.42833333333333,94.3052083333333,95.9864583333333,6.56472222222222,6.27260416666667,12,11,25.2964236111111,25.2817708333333,0.0472706944444444,2.95482916666667,2.31547288339931,5.24688811771715
"L",2019,2019-08-04,216,0.0171527777777778,277.084291812688,3.08229166666667,4.39047336121527,7.20503472222222,7.41819444444444,94.3090277777778,96.4940972222222,6.56986111111111,6.26541666666667,12,11,25.6836111111111,25.6368055555556,0.0455678472222222,3.054271875,2.37651397619649,4.92917806250365
"L",2019,2019-08-05,217,0.0164612013836224,282.322642616823,3.13645833333333,4.69673835351555,7.05746527777778,7.28883733711668,92.4552083333333,94.9936719826721,6.54416870911982,6.23124927935174,11.9999999132888,11.0000001402767,25.7414583333333,25.7602824616374,0.0450208102944453,3.105134375,2.44820158038438,4.47865366111201
"L",2019,2019-08-06,218,0.0276388888888889,317.694522227014,3.36319444444444,4.66561648825208,7.17854166666667,7.37329861111111,93.0836805555556,95.0541666666667,6.58100694444444,6.23017361111111,12,11,25.1673263888889,25.1506944444444,0.0538623611111111,3.31803958333333,2.45324281597282,5.5178761059875
"L",2019,2019-08-07,219,0.0344752269988913,292.008991363001,3.87068319510451,5.3116691120075,7.30973841627928,7.56924993419096,94.5035843722442,97.9565399758554,6.62246857745196,6.33176738408498,11.9999999132355,11.0000085753384,25.0156315993818,25.0107653988812,0.059269904556123,3.79457152020314,2.44696690469026,5.78226803774822
"L",2019,2019-08-08,220,0.0544499168255763,305.492760089672,3.88815603055226,5.41730160719222,7.39190013027227,7.60381944444444,94.5590040891041,97.9857638888889,6.6119332850703,6.39482638888889,11.9999261231627,11,24.3983914443321,24.4367013888889,0.0750698842090308,3.81097851268857,2.42664598146818,6.00268625944478
"L",2019,2019-08-09,221,0.0698263888888889,311.373975217677,3.94553576006177,5.50129698086553,7.59135416666667,7.69114583333333,96.2315972222222,98.0951388888889,6.62295138888889,6.41496527777778,11.9999999133117,11,23.8455208333333,23.8792361111111,0.0872326736111111,3.864858078698,2.43014387570357,6.63762540741797
"L",2019,2019-08-10,222,0.0723958333333333,323.871527777778,4.17917049125354,5.41476618032684,7.80631944444444,7.93118055555556,98.9822916666667,101.029513888889,6.72479166666667,6.51885416666667,12,11.0000001402555,23.8567013888889,23.8088888888889,0.0892651041666667,4.08424109128708,2.50808838070424,6.65122977396907
"L",2019,2019-08-11,223,0.0643322027930417,313.395833333333,4.15625,5.56525507541414,7.92548611111111,8.03427083333333,101.251041666667,103.123958333333,6.78951388888889,6.54659722222222,12,11.0000001402555,24.2640277777778,24.2202777777778,0.082886772409296,4.06271875,2.492281593535,7.5438273793494
"L",2019,2019-08-12,224,0.0639335064435545,306.927083333333,4.53086156822815,6.13164537887389,8.01302083333333,8.15243055555556,102.585416666667,104.947569444444,6.8453125,6.61027777777778,11.9999954152815,11,24.3864583333333,24.3790972222222,0.0825714035968516,4.41447901256623,2.48545130437316,6.5187589724008
"L",2019,2019-08-13,225,0.0862893272870911,349.354166666667,5.07980830987561,6.52777777777778,7.89442138051855,8.10840277777778,99.359375,102.703472222222,6.78721157199662,6.57420138888889,11.8715276002794,11,23.4739991980997,23.5289930555556,0.100254857884089,4.9299400029732,2.5426379503772,8.27956251586026
"L",2019,2019-08-14,226,0.091670502363192,324.732129642683,4.79526957626825,6.22523403370374,7.9878125,8.2853125,99.3618055555555,103.798958333333,6.76461805555556,6.57041666666667,11.8298611111111,11.0000002995482,22.8486111111111,22.9346180555556,0.104511367369285,4.66275813211589,2.34339108080934,7.01889121545857
"L",2019,2019-08-15,227,0.101127188663246,353.635416666667,5.16525545561887,6.47063105548475,8.165625,8.47586805555556,101.176736111111,105.792361111111,6.8334375,6.61979166666667,11.9513888888889,11,22.6436111111111,22.7416319444444,0.111991606232628,5.01017487282611,2.47086759033253,7.41170012239101
