"sampledate","depth","wtemp","flag_wtemp"
2010-07-12,0.5,24.186,""
2010-07-12,0.75,23.312,""
2010-07-12,1,22.622,""
2010-07-12,1.25,20.883,""
2010-07-12,1.5,20.103,""
2010-07-12,1.75,17.593,""
2010-07-12,2,16.055,""
2010-07-12,2.25,14.576,""
2010-07-13,0,25.498,""
2010-07-13,0.25,24.632,""
2010-07-13,0.5,24.286,""
2010-07-13,0.75,23.278,""
2010-07-13,1,22.491,""
2010-07-13,1.25,21.022,""
2010-07-13,1.5,20.318,""
2010-07-13,1.75,17.897,""
2010-07-13,2,16.176,""
2010-07-13,2.25,14.586,""
2010-07-14,0,23.363,""
2010-07-14,0.25,23.484,""
2010-07-14,0.5,24.004,""
2010-07-14,0.75,23.222,""
2010-07-14,1,22.484,""
2010-07-14,1.25,21.173,""
2010-07-14,1.5,20.432,""
2010-07-14,1.75,18.036,""
2010-07-14,2,16.375,""
2010-07-14,2.25,14.81,""
2010-07-15,0,24.151,""
2010-07-15,0.25,23.698,""
2010-07-15,0.5,23.373,""
2010-07-15,0.75,22.439,""
2010-07-15,1,22.03,""
2010-07-15,1.25,21.291,""
2010-07-15,1.5,20.667,""
2010-07-15,1.75,18.083,""
2010-07-15,2,16.44,""
2010-07-15,2.25,15.055,""
2010-07-16,0,24.887,""
2010-07-16,0.25,24.556,""
2010-07-16,0.5,24.25,""
2010-07-16,0.75,22.977,""
2010-07-16,1,22.089,""
2010-07-16,1.25,21.168,""
2010-07-16,1.5,20.65,""
2010-07-16,1.75,18.103,""
2010-07-16,2,16.511,""
2010-07-16,2.25,15.109,""
2010-07-17,0,25.644,""
2010-07-17,0.25,25.03,""
2010-07-17,0.5,24.65,""
2010-07-17,0.75,23.4,""
2010-07-17,1,22.24,""
2010-07-17,1.25,21.134,""
2010-07-17,1.5,20.638,""
2010-07-17,1.75,18.092,""
2010-07-17,2,16.444,""
2010-07-17,2.25,14.956,""
2010-07-18,0,25.323,""
2010-07-18,0.25,24.743,""
2010-07-18,0.5,24.809,""
2010-07-18,0.75,23.667,""
2010-07-18,1,22.36,""
2010-07-18,1.25,21.168,""
2010-07-18,1.5,20.65,""
2010-07-18,1.75,18.166,""
2010-07-18,2,16.425,""
2010-07-18,2.25,14.948,""
2010-07-19,0,24.986,""
2010-07-19,0.25,24.52,""
2010-07-19,0.5,24.604,""
2010-07-19,0.75,23.602,""
2010-07-19,1,22.471,""
2010-07-19,1.25,21.222,""
2010-07-19,1.5,20.645,""
2010-07-19,1.75,18.203,""
2010-07-19,2,16.559,""
2010-07-19,2.25,15.154,""
2010-07-20,0,24.08,""
2010-07-20,0.25,23.802,""
2010-07-20,0.5,24.076,""
2010-07-20,0.75,23.24,""
2010-07-20,1,22.498,""
2010-07-20,1.25,21.268,""
2010-07-20,1.5,20.733,""
2010-07-20,1.75,18.276,""
2010-07-20,2,16.596,""
2010-07-20,2.25,15.26,""
2010-07-21,0,24.814,""
2010-07-21,0.25,24.387,""
2010-07-21,0.5,24.008,""
2010-07-21,0.75,23.029,""
2010-07-21,1,22.425,""
2010-07-21,1.25,21.333,""
2010-07-21,1.5,20.723,""
2010-07-21,1.75,18.259,""
2010-07-21,2,16.774,""
2010-07-21,2.25,15.454,""
2010-07-22,0,23.321,""
2010-07-22,0.25,23.476,""
2010-07-22,0.5,24.001,""
2010-07-22,0.75,23.187,""
2010-07-22,1,22.382,""
2010-07-22,1.25,21.319,""
2010-07-22,1.5,20.867,""
2010-07-22,1.75,18.562,""
2010-07-22,2,17.007,""
2010-07-22,2.25,15.493,""
2010-07-23,0,23.763,""
2010-07-23,0.25,23.344,""
2010-07-23,0.5,23.408,""
2010-07-23,0.75,22.617,""
2010-07-23,1,22.241,""
2010-07-23,1.25,21.262,""
2010-07-23,1.5,20.697,""
2010-07-23,1.75,18.357,""
2010-07-23,2,16.94,""
2010-07-23,2.25,15.68,""
2010-07-24,0,23.682,""
2010-07-24,0.25,23.348,""
2010-07-24,0.5,23.637,""
2010-07-24,0.75,22.754,""
2010-07-24,1,22.132,""
2010-07-24,1.25,21.216,""
2010-07-24,1.5,20.66,""
2010-07-24,1.75,18.302,""
2010-07-24,2,16.96,""
2010-07-24,2.25,15.736,""
2010-07-25,0,25.079,""
2010-07-25,0.25,23.522,""
2010-07-25,0.5,23.291,""
2010-07-25,0.75,22.37,""
2010-07-25,1,21.929,""
2010-07-25,1.25,21.236,""
2010-07-25,1.5,20.651,""
2010-07-25,1.75,18.299,""
2010-07-25,2,17.005,""
2010-07-25,2.25,15.701,""
2010-07-26,0,25.536,""
2010-07-26,0.25,24.215,""
2010-07-26,0.5,23.92,""
2010-07-26,0.75,22.724,""
2010-07-26,1,21.977,""
2010-07-26,1.25,21.239,""
2010-07-26,1.5,20.767,""
2010-07-26,1.75,18.563,""
2010-07-26,2,17.219,""
2010-07-26,2.25,15.798,""
2010-07-27,0,24.502,""
2010-07-27,0.25,24.369,""
2010-07-27,0.5,24.456,""
2010-07-27,0.75,23.005,""
2010-07-27,1,22.037,""
2010-07-27,1.25,21.216,""
2010-07-27,1.5,20.834,""
2010-07-27,1.75,18.643,""
2010-07-27,2,17.251,""
2010-07-27,2.25,15.896,""
2010-07-28,0,24.86,""
2010-07-28,0.25,24.557,""
2010-07-28,0.5,24.447,""
2010-07-28,0.75,23.345,""
2010-07-28,1,22.211,""
2010-07-28,1.25,21.273,""
2010-07-28,1.5,21.038,""
2010-07-28,1.75,18.684,""
2010-07-28,2,17.265,""
2010-07-28,2.25,15.86,""
2010-07-29,0,25.438,""
2010-07-29,0.25,24.54,""
2010-07-29,0.5,24.31,""
2010-07-29,0.75,23.267,""
2010-07-29,1,22.385,""
2010-07-29,1.25,21.311,""
2010-07-29,1.5,21.011,""
2010-07-29,1.75,18.713,""
2010-07-29,2,17.358,""
2010-07-29,2.25,15.833,""
2010-07-30,0,25.309,""
2010-07-30,0.25,24.387,""
2010-07-30,0.5,24.283,""
2010-07-30,0.75,23.336,""
2010-07-30,1,22.464,""
2010-07-30,1.25,21.395,""
2010-07-30,1.5,21.074,""
2010-07-30,1.75,18.874,""
2010-07-30,2,17.468,""
2010-07-30,2.25,15.873,""
2010-07-31,0,25.064,""
2010-07-31,0.25,24.523,""
2010-07-31,0.5,24.682,""
2010-07-31,0.75,23.504,""
2010-07-31,1,22.474,""
2010-07-31,1.25,21.421,""
2010-07-31,1.5,21.071,""
2010-07-31,1.75,18.871,""
2010-07-31,2,17.504,""
2010-07-31,2.25,15.897,""
2010-08-01,0,24.648,""
2010-08-01,0.25,24.03,""
2010-08-01,0.5,24.199,""
2010-08-01,0.75,23.314,""
2010-08-01,1,22.514,""
2010-08-01,1.25,21.418,""
2010-08-01,1.5,21.096,""
2010-08-01,1.75,18.922,""
2010-08-01,2,17.585,""
2010-08-01,2.25,15.942,""
2010-08-02,0,24.214,""
2010-08-02,0.25,24.058,""
2010-08-02,0.5,24.299,""
2010-08-02,0.75,23.361,""
2010-08-02,1,22.476,""
2010-08-02,1.25,21.513,""
2010-08-02,1.5,21.151,""
2010-08-02,1.75,18.969,""
2010-08-02,2,17.515,""
2010-08-02,2.25,16.031,""
2010-08-03,0,24.624,""
2010-08-03,0.25,24.017,""
2010-08-03,0.5,24.454,""
2010-08-03,0.75,23.331,""
2010-08-03,1,22.379,""
2010-08-03,1.25,21.449,""
2010-08-03,1.5,21.138,""
2010-08-03,1.75,18.91,""
2010-08-03,2,17.38,""
2010-08-03,2.25,15.952,""
2010-08-04,0,25.939,""
2010-08-04,0.25,25.755,""
2010-08-04,0.5,25.56,""
2010-08-04,0.75,23.961,""
2010-08-04,1,22.688,""
2010-08-04,1.25,21.561,""
2010-08-04,1.5,21.172,""
2010-08-04,1.75,18.908,""
2010-08-04,2,17.61,""
2010-08-04,2.25,16.421,""
2010-08-05,0,24.609,""
2010-08-05,0.25,24.647,""
2010-08-05,0.5,25.036,""
2010-08-05,0.75,24.187,""
2010-08-05,1,23.03,""
2010-08-05,1.25,21.767,""
2010-08-05,1.5,21.344,""
2010-08-05,1.75,19,""
2010-08-05,2,17.755,""
2010-08-05,2.25,16.934,""
2010-08-06,0,24.47,""
2010-08-06,0.25,24.084,""
2010-08-06,0.5,24.047,""
2010-08-06,0.75,23.233,""
2010-08-06,1,22.816,""
2010-08-06,1.25,21.867,""
2010-08-06,1.5,21.269,""
2010-08-06,1.75,18.946,""
2010-08-06,2,17.737,""
2010-08-06,2.25,16.7,""
2010-08-07,0,24.445,""
2010-08-07,0.25,23.485,""
2010-08-07,0.5,23.427,""
2010-08-07,0.75,22.682,""
2010-08-07,1,22.336,""
2010-08-07,1.25,21.843,""
2010-08-07,1.5,21.285,""
2010-08-07,1.75,18.946,""
2010-08-07,2,17.758,""
2010-08-07,2.25,16.662,""
2010-08-08,0,23.972,""
2010-08-08,0.25,23.554,""
2010-08-08,0.5,23.781,""
2010-08-08,0.75,22.837,""
2010-08-08,1,22.244,""
2010-08-08,1.25,21.746,""
2010-08-08,1.5,21.527,""
2010-08-08,1.75,19.065,""
2010-08-08,2,17.796,""
2010-08-08,2.25,16.664,""
2010-08-09,0,26.544,""
2010-08-09,0.25,24.835,""
2010-08-09,0.5,24.421,""
2010-08-09,0.75,23.123,""
2010-08-09,1,22.33,""
2010-08-09,1.25,21.683,""
2010-08-09,1.5,21.441,""
2010-08-09,1.75,19.101,""
2010-08-09,2,17.839,""
2010-08-09,2.25,16.714,""
2010-08-10,0,26.854,""
2010-08-10,0.25,25.338,""
2010-08-10,0.5,25.11,""
2010-08-10,0.75,23.482,""
2010-08-10,1,22.437,""
2010-08-10,1.25,21.617,""
2010-08-10,1.5,21.335,""
2010-08-10,1.75,19.064,""
2010-08-10,2,17.877,""
2010-08-10,2.25,16.728,""
2010-08-11,0,26.957,""
2010-08-11,0.25,25.953,""
2010-08-11,0.5,25.636,""
2010-08-11,0.75,23.82,""
2010-08-11,1,22.604,""
2010-08-11,1.25,21.668,""
2010-08-11,1.5,21.37,""
2010-08-11,1.75,19.118,""
2010-08-11,2,17.93,""
2010-08-11,2.25,16.786,""
2010-08-12,0,28.561,""
2010-08-12,0.25,26.884,""
2010-08-12,0.5,26.247,""
2010-08-12,0.75,24.214,""
2010-08-12,1,22.792,""
2010-08-12,1.25,21.72,""
2010-08-12,1.5,21.345,""
2010-08-12,1.75,19.069,""
2010-08-12,2,17.91,""
2010-08-12,2.25,16.749,""
2010-08-13,0,26.685,""
2010-08-13,0.25,26.709,""
2010-08-13,0.5,26.625,""
2010-08-13,0.75,24.692,""
2010-08-13,1,23.044,""
2010-08-13,1.25,21.849,""
2010-08-13,1.5,21.508,""
2010-08-13,1.75,19.197,""
2010-08-13,2,18.009,""
2010-08-13,2.25,16.78,""
2010-08-14,0,26.812,""
2010-08-14,0.25,25.832,""
2010-08-14,0.5,25.61,""
2010-08-14,0.75,24.748,""
2010-08-14,1,23.333,""
2010-08-14,1.25,22.037,""
2010-08-14,1.5,21.637,""
2010-08-14,1.75,19.309,""
2010-08-14,2,17.993,""
2010-08-14,2.25,16.61,""
2010-08-15,0,24.117,""
2010-08-15,0.25,24.214,""
2010-08-15,0.5,24.741,""
2010-08-15,0.75,24.047,""
2010-08-15,1,23.372,""
2010-08-15,1.25,22.197,""
2010-08-15,1.5,21.643,""
2010-08-15,1.75,19.411,""
2010-08-15,2,18.128,""
2010-08-15,2.25,16.811,""
2010-08-16,0,22.308,""
2010-08-16,0.25,22.33,""
2010-08-16,0.5,22.66,""
2010-08-16,0.75,21.91,""
2010-08-16,1,21.556,""
2010-08-16,1.25,21.56,""
2010-08-16,1.5,21.753,""
2010-08-16,1.75,19.429,""
2010-08-16,2,18.143,""
2010-08-16,2.25,16.909,""
2010-08-17,0,22.094,""
2010-08-17,0.25,21.819,""
2010-08-17,0.5,21.685,""
2010-08-17,0.75,20.864,""
2010-08-17,1,20.539,""
2010-08-17,1.25,20.592,""
2010-08-17,1.5,21.261,""
2010-08-17,1.75,19.519,""
2010-08-17,2,18.205,""
2010-08-17,2.25,16.862,""
2010-08-18,0,20.936,""
2010-08-18,0.25,20.948,""
2010-08-18,0.5,21.373,""
2010-08-18,0.75,20.726,""
2010-08-18,1,20.453,""
2010-08-18,1.25,20.474,""
2010-08-18,1.5,21.086,""
2010-08-18,1.75,19.326,""
2010-08-18,2,18.245,""
2010-08-18,2.25,16.888,""
2010-08-19,0,22.752,""
2010-08-19,0.25,21.343,""
2010-08-19,0.5,21.196,""
2010-08-19,0.75,20.487,""
2010-08-19,1,20.219,""
2010-08-19,1.25,20.302,""
2010-08-19,1.5,21.042,""
2010-08-19,1.75,19.282,""
2010-08-19,2,18.249,""
2010-08-19,2.25,16.906,""
2010-08-20,0,21.167,""
2010-08-20,0.25,20.963,""
2010-08-20,0.5,21.186,""
2010-08-20,0.75,20.54,""
2010-08-20,1,20.258,""
2010-08-20,1.25,20.255,""
2010-08-20,1.5,20.718,""
2010-08-20,1.75,19.264,""
2010-08-20,2,18.228,""
2010-08-20,2.25,16.992,""
2010-08-21,0,22.906,""
2010-08-21,0.25,21.374,""
2010-08-21,0.5,21.317,""
2010-08-21,0.75,20.581,""
2010-08-21,1,20.223,""
2010-08-21,1.25,20.107,""
2010-08-21,1.5,20.62,""
2010-08-21,1.75,19.16,""
2010-08-21,2,18.152,""
2010-08-21,2.25,16.961,""
2010-08-22,0,24.528,""
2010-08-22,0.25,22.006,""
2010-08-22,0.5,21.746,""
2010-08-22,0.75,20.852,""
2010-08-22,1,20.319,""
2010-08-22,1.25,20.096,""
2010-08-22,1.5,20.62,""
2010-08-22,1.75,19.003,""
2010-08-22,2,18.089,""
2010-08-22,2.25,16.851,""
2010-08-23,0,24.913,""
2010-08-23,0.25,22.95,""
2010-08-23,0.5,22.426,""
2010-08-23,0.75,21.172,""
2010-08-23,1,20.456,""
2010-08-23,1.25,20.128,""
2010-08-23,1.5,20.62,""
2010-08-23,1.75,18.904,""
2010-08-23,2,18.022,""
2010-08-23,2.25,16.887,""
2010-08-24,0,23.179,""
2010-08-24,0.25,23.118,""
2010-08-24,0.5,23.076,""
2010-08-24,0.75,21.474,""
2010-08-24,1,20.593,""
2010-08-24,1.25,20.161,""
2010-08-24,1.5,20.62,""
2010-08-24,1.75,18.827,""
2010-08-24,2,17.974,""
2010-08-24,2.25,16.9,""
2010-08-25,0,21.553,""
2010-08-25,0.25,21.54,""
2010-08-25,0.5,21.823,""
2010-08-25,0.75,21.043,""
2010-08-25,1,20.576,""
2010-08-25,1.25,20.238,""
2010-08-25,1.5,20.615,""
2010-08-25,1.75,18.767,""
2010-08-25,2,17.959,""
2010-08-25,2.25,16.966,""
2010-08-26,0,22.247,""
2010-08-26,0.25,21.05,""
2010-08-26,0.5,20.958,""
2010-08-26,0.75,20.146,""
2010-08-26,1,19.845,""
2010-08-26,1.25,19.872,""
2010-08-26,1.5,20.598,""
2010-08-26,1.75,18.712,""
2010-08-26,2,17.835,""
2010-08-26,2.25,16.882,""
2010-08-27,0,23.043,""
2010-08-27,0.25,21.323,""
2010-08-27,0.5,21.075,""
2010-08-27,0.75,20.171,""
2010-08-27,1,19.816,""
2010-08-27,1.25,19.785,""
2010-08-27,1.5,20.258,""
2010-08-27,1.75,18.72,""
2010-08-27,2,17.86,""
2010-08-27,2.25,16.906,""
2010-08-28,0,23.252,""
2010-08-28,0.25,22.39,""
2010-08-28,0.5,21.686,""
2010-08-28,0.75,20.489,""
2010-08-28,1,19.947,""
2010-08-28,1.25,19.789,""
2010-08-28,1.5,20.155,""
2010-08-28,1.75,18.646,""
2010-08-28,2,17.871,""
2010-08-28,2.25,17,""
2010-08-29,0,24.066,""
2010-08-29,0.25,22.5,""
2010-08-29,0.5,22.136,""
2010-08-29,0.75,20.854,""
2010-08-29,1,20.091,""
2010-08-29,1.25,19.79,""
2010-08-29,1.5,20.127,""
2010-08-29,1.75,18.54,""
2010-08-29,2,17.812,""
2010-08-29,2.25,16.925,""
2010-08-30,0,25.452,""
2010-08-30,0.25,24.187,""
2010-08-30,0.5,22.864,""
2010-08-30,0.75,21.162,""
2010-08-30,1,20.257,""
2010-08-30,1.25,19.829,""
2010-08-30,1.5,20.124,""
2010-08-30,1.75,18.528,""
2010-08-30,2,17.805,""
2010-08-30,2.25,17.025,""
2010-08-31,0,23.876,""
2010-08-31,0.25,23.87,""
2010-08-31,0.5,23.471,""
2010-08-31,0.75,21.426,""
2010-08-31,1,20.384,""
2010-08-31,1.25,19.861,""
2010-08-31,1.5,20.122,""
2010-08-31,1.75,18.493,""
2010-08-31,2,17.791,""
2010-08-31,2.25,17.001,""
2010-09-01,0,24.132,""
2010-09-01,0.25,23.573,""
2010-09-01,0.5,23.36,""
2010-09-01,0.75,21.759,""
2010-09-01,1,20.533,""
2010-09-01,1.25,19.912,""
2010-09-01,1.5,20.125,""
2010-09-01,1.75,18.459,""
2010-09-01,2,17.715,""
2010-09-01,2.25,16.832,""
2010-09-02,0,22.409,""
2010-09-02,0.25,22.251,""
2010-09-02,0.5,22.499,""
2010-09-02,0.75,21.742,""
2010-09-02,1,20.735,""
2010-09-02,1.25,19.948,""
2010-09-02,1.5,20.123,""
2010-09-02,1.75,18.444,""
2010-09-02,2,17.708,""
2010-09-02,2.25,16.824,""
2010-09-03,0,19.966,""
2010-09-03,0.25,20.092,""
2010-09-03,0.5,20.655,""
2010-09-03,0.75,20.108,""
2010-09-03,1,19.896,""
2010-09-03,1.25,19.75,""
2010-09-03,1.5,20.114,""
2010-09-03,1.75,18.517,""
2010-09-03,2,17.807,""
2010-09-03,2.25,16.94,""
2010-09-04,0,18.145,""
2010-09-04,0.25,18.209,""
2010-09-04,0.5,18.693,""
2010-09-04,0.75,18.027,""
2010-09-04,1,17.775,""
2010-09-04,1.25,17.885,""
2010-09-04,1.5,18.745,""
2010-09-04,1.75,17.774,""
2010-09-04,2,17.597,""
2010-09-04,2.25,17.073,""
2010-09-05,0,19.302,""
2010-09-05,0.25,18.103,""
2010-09-05,0.5,18.001,""
2010-09-05,0.75,17.2,""
2010-09-05,1,16.931,""
2010-09-05,1.25,17.019,""
2010-09-05,1.5,17.776,""
2010-09-05,1.75,16.877,""
2010-09-05,2,16.837,""
2010-09-05,2.25,16.681,""
2010-09-06,0,20.087,""
2010-09-06,0.25,18.864,""
2010-09-06,0.5,18.597,""
2010-09-06,0.75,17.437,""
2010-09-06,1,17.006,""
2010-09-06,1.25,16.992,""
2010-09-06,1.5,17.628,""
2010-09-06,1.75,16.752,""
2010-09-06,2,16.658,""
2010-09-06,2.25,16.478,""
2010-09-07,0,17.733,""
2010-09-07,0.25,17.802,""
2010-09-07,0.5,18.285,""
2010-09-07,0.75,17.472,""
2010-09-07,1,17.065,""
2010-09-07,1.25,17.048,""
2010-09-07,1.5,17.628,""
2010-09-07,1.75,16.753,""
2010-09-07,2,16.61,""
2010-09-07,2.25,16.435,""
2010-09-08,0,16.284,""
2010-09-08,0.25,16.34,""
2010-09-08,0.5,16.928,""
2010-09-08,0.75,16.323,""
2010-09-08,1,16.121,""
2010-09-08,1.25,16.26,""
2010-09-08,1.5,17.164,""
2010-09-08,1.75,16.18,""
2010-09-08,2,16.156,""
2010-09-08,2.25,16.188,""
2010-09-09,0,17.42,""
2010-09-09,0.25,16.311,""
2010-09-09,0.5,16.277,""
2010-09-09,0.75,15.574,""
2010-09-09,1,15.318,""
2010-09-09,1.25,15.426,""
2010-09-09,1.5,16.223,""
2010-09-09,1.75,15.301,""
2010-09-09,2,15.28,""
2010-09-09,2.25,15.822,""
2010-09-10,0,17.516,""
2010-09-10,0.25,16.843,""
2010-09-10,0.5,16.44,""
2010-09-10,0.75,15.583,""
2010-09-10,1,15.281,""
2010-09-10,1.25,15.361,""
2010-09-10,1.5,16.12,""
2010-09-10,1.75,15.236,""
2010-09-10,2,15.212,""
2010-09-10,2.25,15.582,""
2010-09-11,0,16.56,""
2010-09-11,0.25,16.449,""
2010-09-11,0.5,16.771,""
2010-09-11,0.75,15.893,""
2010-09-11,1,15.425,""
2010-09-11,1.25,15.451,""
2010-09-11,1.5,16.121,""
2010-09-11,1.75,15.266,""
2010-09-11,2,15.228,""
2010-09-11,2.25,15.465,""
2010-09-12,0,16.856,""
2010-09-12,0.25,16.367,""
2010-09-12,0.5,16.326,""
2010-09-12,0.75,15.628,""
2010-09-12,1,15.35,""
2010-09-12,1.25,15.436,""
2010-09-12,1.5,16.12,""
2010-09-12,1.75,15.293,""
2010-09-12,2,15.237,""
2010-09-12,2.25,15.383,""
2010-09-13,0,16.692,""
2010-09-13,0.25,16.533,""
2010-09-13,0.5,16.522,""
2010-09-13,0.75,15.62,""
2010-09-13,1,15.308,""
2010-09-13,1.25,15.395,""
2010-09-13,1.5,16.12,""
2010-09-13,1.75,15.263,""
2010-09-13,2,15.225,""
2010-09-13,2.25,15.309,""
2010-09-14,0,16.169,""
2010-09-14,0.25,16.01,""
2010-09-14,0.5,16.251,""
2010-09-14,0.75,15.463,""
2010-09-14,1,15.185,""
2010-09-14,1.25,15.289,""
2010-09-14,1.5,16.12,""
2010-09-14,1.75,15.163,""
2010-09-14,2,15.136,""
2010-09-14,2.25,15.229,""
2010-09-15,0,14.523,""
2010-09-15,0.25,14.7,""
2010-09-15,0.5,15.266,""
2010-09-15,0.75,14.711,""
2010-09-15,1,14.528,""
2010-09-15,1.25,14.679,""
2010-09-15,1.5,15.538,""
2010-09-15,1.75,14.605,""
2010-09-15,2,14.593,""
2010-09-15,2.25,15.039,""
2010-09-16,0,14.559,""
2010-09-16,0.25,14.427,""
2010-09-16,0.5,14.771,""
2010-09-16,0.75,14.132,""
2010-09-16,1,13.914,""
2010-09-16,1.25,14.039,""
2010-09-16,1.5,14.687,""
2010-09-16,1.75,13.956,""
2010-09-16,2,13.945,""
2010-09-16,2.25,14.62,""
2010-09-17,0,13.889,""
2010-09-17,0.25,13.975,""
2010-09-17,0.5,14.446,""
2010-09-17,0.75,13.937,""
2010-09-17,1,13.739,""
2010-09-17,1.25,13.88,""
2010-09-17,1.5,14.62,""
2010-09-17,1.75,13.802,""
2010-09-17,2,13.793,""
2010-09-17,2.25,14.41,""
2010-09-18,0,14.711,""
2010-09-18,0.25,14.48,""
2010-09-18,0.5,14.536,""
2010-09-18,0.75,13.723,""
2010-09-18,1,13.455,""
2010-09-18,1.25,13.572,""
2010-09-18,1.5,14.5,""
2010-09-18,1.75,13.455,""
2010-09-18,2,13.456,""
2010-09-18,2.25,14.157,""
2010-09-19,0,14.291,""
2010-09-19,0.25,13.988,""
2010-09-19,0.5,14.216,""
2010-09-19,0.75,13.478,""
2010-09-19,1,13.237,""
2010-09-19,1.25,13.357,""
2010-09-19,1.5,14.201,""
2010-09-19,1.75,13.248,""
2010-09-19,2,13.251,""
2010-09-19,2.25,13.991,""
2010-09-20,0,13.465,""
2010-09-20,0.25,13.551,""
2010-09-20,0.5,14.051,""
2010-09-20,0.75,13.318,""
2010-09-20,1,12.984,""
2010-09-20,1.25,13.091,""
2010-09-20,1.5,14.117,""
2010-09-20,1.75,12.976,""
2010-09-20,2,12.982,""
2010-09-20,2.25,13.684,""
2010-09-21,0,15.839,""
2010-09-21,0.25,14.961,""
2010-09-21,0.5,14.635,""
2010-09-21,0.75,13.597,""
2010-09-21,1,13.139,""
2010-09-21,1.25,13.151,""
2010-09-21,1.5,14.12,""
2010-09-21,1.75,12.978,""
2010-09-21,2,12.982,""
2010-09-21,2.25,13.577,""
2010-09-22,0,15.641,""
2010-09-22,0.25,14.651,""
2010-09-22,0.5,14.707,""
2010-09-22,0.75,13.771,""
2010-09-22,1,13.304,""
2010-09-22,1.25,13.259,""
2010-09-22,1.5,14.12,""
2010-09-22,1.75,13.047,""
2010-09-22,2,13.049,""
2010-09-22,2.25,13.565,""
2010-09-23,0,15.42,""
2010-09-23,0.25,15.406,""
2010-09-23,0.5,15.116,""
2010-09-23,0.75,13.966,""
2010-09-23,1,13.459,""
2010-09-23,1.25,13.403,""
2010-09-23,1.5,14.123,""
2010-09-23,1.75,13.117,""
2010-09-23,2,13.097,""
2010-09-23,2.25,13.492,""
2010-09-24,0,14.995,""
2010-09-24,0.25,15.051,""
2010-09-24,0.5,15.213,""
2010-09-24,0.75,14.241,""
2010-09-24,1,13.681,""
2010-09-24,1.25,13.563,""
2010-09-24,1.5,14.203,""
2010-09-24,1.75,13.197,""
2010-09-24,2,13.142,""
2010-09-24,2.25,13.439,""
2010-09-25,0,14.009,""
2010-09-25,0.25,13.853,""
2010-09-25,0.5,14.155,""
2010-09-25,0.75,13.413,""
2010-09-25,1,13.17,""
2010-09-25,1.25,13.282,""
2010-09-25,1.5,14.143,""
2010-09-25,1.75,13.141,""
2010-09-25,2,13.135,""
2010-09-25,2.25,13.452,""
2010-09-26,0,14.29,""
2010-09-26,0.25,13.506,""
2010-09-26,0.5,13.669,""
2010-09-26,0.75,12.906,""
2010-09-26,1,12.658,""
2010-09-26,1.25,12.77,""
2010-09-26,1.5,13.715,""
2010-09-26,1.75,12.626,""
2010-09-26,2,12.658,""
2010-09-26,2.25,13.337,""
2010-09-27,0,14.231,""
2010-09-27,0.25,13.573,""
2010-09-27,0.5,13.439,""
2010-09-27,0.75,12.743,""
2010-09-27,1,12.476,""
2010-09-27,1.25,12.576,""
2010-09-27,1.5,13.617,""
2010-09-27,1.75,12.449,""
2010-09-27,2,12.465,""
2010-09-27,2.25,13.124,""
2010-09-28,0,13.643,""
2010-09-28,0.25,13.618,""
2010-09-28,0.5,13.769,""
2010-09-28,0.75,12.893,""
2010-09-28,1,12.545,""
2010-09-28,1.25,12.6,""
2010-09-28,1.5,13.62,""
2010-09-28,1.75,12.441,""
2010-09-28,2,12.475,""
2010-09-28,2.25,13.012,""
2010-09-29,0,14.055,""
2010-09-29,0.25,13.72,""
2010-09-29,0.5,13.742,""
2010-09-29,0.75,12.93,""
2010-09-29,1,12.624,""
2010-09-29,1.25,12.672,""
2010-09-29,1.5,13.62,""
2010-09-29,1.75,12.473,""
2010-09-29,2,12.512,""
2010-09-29,2.25,12.954,""
2010-09-30,0,13.932,""
2010-09-30,0.25,13.879,""
2010-09-30,0.5,13.831,""
2010-09-30,0.75,12.997,""
2010-09-30,1,12.686,""
2010-09-30,1.25,12.739,""
2010-09-30,1.5,13.62,""
2010-09-30,1.75,12.533,""
2010-09-30,2,12.56,""
2010-09-30,2.25,12.929,""
2010-10-01,0,12.66,""
2010-10-01,0.25,12.782,""
2010-10-01,0.5,13.388,""
2010-10-01,0.75,12.722,""
2010-10-01,1,12.504,""
2010-10-01,1.25,12.593,""
2010-10-01,1.5,13.563,""
2010-10-01,1.75,12.478,""
2010-10-01,2,12.523,""
2010-10-01,2.25,12.921,""
2010-10-02,0,12.011,""
2010-10-02,0.25,12.119,""
2010-10-02,0.5,12.589,""
2010-10-02,0.75,11.972,""
2010-10-02,1,11.749,""
2010-10-02,1.25,11.901,""
2010-10-02,1.5,12.709,""
2010-10-02,1.75,11.815,""
2010-10-02,2,11.818,""
2010-10-02,2.25,12.689,""
2010-10-03,0,12.669,""
2010-10-03,0.25,11.884,""
2010-10-03,0.5,11.889,""
2010-10-03,0.75,11.297,""
2010-10-03,1,11.036,""
2010-10-03,1.25,11.152,""
2010-10-03,1.5,12.16,""
2010-10-03,1.75,11.088,""
2010-10-03,2,11.089,""
2010-10-03,2.25,12.41,""
2010-10-04,0,12.476,""
2010-10-04,0.25,11.739,""
2010-10-04,0.5,11.726,""
2010-10-04,0.75,11.016,""
2010-10-04,1,10.803,""
2010-10-04,1.25,10.881,""
2010-10-04,1.5,11.716,""
2010-10-04,1.75,10.802,""
2010-10-04,2,10.74,""
2010-10-04,2.25,12.113,""
2010-10-05,0,13.003,""
2010-10-05,0.25,11.502,""
2010-10-05,0.5,11.428,""
2010-10-05,0.75,10.865,""
