"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_2.0"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_5.0"	"wtr_6.0"
"2023-08-07 02:00:00"	24.448	24.4965	24.158	20.043	16.618	13.0765	8.829	6.37
"2023-08-07 03:00:00"	24.351	24.3995	24.062	19.9955	16.618	13.1245	8.779	6.4205
"2023-08-07 04:00:00"	24.255	24.303	24.014	20.043	16.6655	13.173	8.779	6.37
"2023-08-07 05:00:00"	24.158	24.2065	23.9175	19.948	16.713	13.1245	8.829	6.37
"2023-08-07 06:00:00"	24.062	24.062	23.869	19.948	16.618	13.1245	8.829	6.37
"2023-08-07 07:00:00"	24.11	24.11	23.725	19.9955	16.618	13.1245	8.829	6.37
"2023-08-07 08:00:00"	24.4	24.2065	23.773	19.9955	16.618	13.173	8.7795	6.37
"2023-08-07 09:00:00"	24.8345	24.255	23.725	20.0905	16.713	13.1245	8.829	6.37
"2023-08-07 10:00:00"	25.2705	24.351	23.869	20.0905	16.713	13.221	8.829	6.37
"2023-08-07 11:00:00"	25.5135	24.593	23.9175	20.0905	16.7605	13.173	8.879	6.471
"2023-08-07 12:00:00"	25.805	24.6895	23.966	20.1385	16.7605	13.269	8.879	6.4205
"2023-08-07 13:00:00"	26.195	24.7865	23.966	20.1385	16.808	13.2205	8.879	6.37
"2023-08-07 14:00:00"	25.7565	24.738	23.966	20.2815	16.5705	13.269	8.8785	6.471
"2023-08-07 15:00:00"	25.805	24.9315	24.014	20.138	16.713	13.317	8.9285	6.4205
"2023-08-07 16:00:00"	26.097	24.931	24.062	20.0905	16.9985	13.0765	8.928	6.4205
"2023-08-07 17:00:00"	26.0485	24.883	23.966	19.9955	16.618	13.3655	8.8785	6.3695
"2023-08-07 18:00:00"	25.8535	24.835	24.062	20.186	16.6655	13.221	8.829	6.319
"2023-08-07 19:00:00"	25.708	24.7865	24.062	20.2335	16.713	13.2205	9.0275	6.3695
"2023-08-07 20:00:00"	25.659	24.738	24.014	20.0905	16.9035	13.0765	8.7795	6.3695
"2023-08-07 21:00:00"	25.4645	24.738	23.966	20.0905	16.808	13.076	8.9285	6.4715
"2023-08-07 22:00:00"	25.2705	24.738	23.966	20.0905	16.618	13.413	8.7795	6.4205
"2023-08-07 23:00:00"	24.9795	24.738	24.014	20.2815	16.6655	13.1245	8.879	6.3695
"2023-08-08 00:00:00"	24.7865	24.738	24.014	19.9955	16.808	13.1245	8.978	6.4205
"2023-08-08 01:00:00"	24.593	24.593	24.014	20.0905	16.6655	13.173	8.779	6.4715
"2023-08-08 02:00:00"	24.3995	24.4965	23.966	20.043	16.618	13.317	8.829	6.4205
"2023-08-08 03:00:00"	24.303	24.351	24.062	20.138	16.713	13.173	8.9285	6.319
"2023-08-08 04:00:00"	24.2065	24.255	23.966	20.138	16.7605	13.1725	8.9285	6.37
"2023-08-08 05:00:00"	24.11	24.158	23.966	20.043	16.7605	13.1725	8.879	6.4715
"2023-08-08 06:00:00"	24.062	24.062	23.869	20.186	16.713	13.269	8.829	6.4205
"2023-08-08 07:00:00"	24.11	24.014	23.773	20.138	16.713	13.269	8.879	6.37
"2023-08-08 08:00:00"	24.448	24.158	23.629	20.0905	16.7605	13.173	8.978	6.37
"2023-08-08 09:00:00"	24.883	24.255	23.677	20.0905	16.713	13.269	8.829	6.4715
"2023-08-08 10:00:00"	24.448	24.303	23.773	20.234	16.808	13.317	8.829	6.471
"2023-08-08 11:00:00"	25.8535	24.545	23.821	20.3765	16.808	13.269	8.978	6.4205
"2023-08-08 12:00:00"	25.8535	24.545	23.869	20.043	16.856	13.317	8.9285	6.37
"2023-08-08 13:00:00"	26.098	24.738	23.8695	20.2335	16.856	13.269	8.879	6.522
"2023-08-08 14:00:00"	26.341	24.835	23.966	20.424	16.7605	13.269	8.829	6.522
"2023-08-08 15:00:00"	26.585	24.9795	23.966	20.4715	16.903	13.1725	8.9285	6.3695
"2023-08-08 16:00:00"	26.439	24.883	23.966	20.0905	16.951	13.365	9.0275	6.2675
"2023-08-08 17:00:00"	26.146	24.931	24.014	20.234	16.808	13.317	8.779	6.4715
"2023-08-08 18:00:00"	25.902	24.883	24.062	20.3765	16.618	13.5575	8.978	6.522
"2023-08-08 19:00:00"	25.659	24.835	23.966	20.3285	16.9035	13.269	8.978	6.5725
"2023-08-08 20:00:00"	25.5615	24.738	23.966	20.329	16.8555	13.1245	8.8785	6.3185
"2023-08-08 21:00:00"	25.61	24.738	23.966	20.186	16.8085	13.5095	8.829	6.623
"2023-08-08 22:00:00"	25.4645	24.738	23.966	20.234	16.808	13.317	8.978	6.37
"2023-08-08 23:00:00"	25.2705	24.738	23.966	20.281	16.7605	13.221	9.0275	6.319
"2023-08-09 00:00:00"	25.028	24.738	23.966	20.329	16.8555	13.221	8.879	6.4715
"2023-08-09 01:00:00"	24.883	24.738	24.014	20.234	16.7605	13.365	8.829	6.522
"2023-08-09 02:00:00"	24.6895	24.6895	23.966	20.2815	16.856	13.269	8.8785	6.4205
"2023-08-09 03:00:00"	24.545	24.593	23.966	20.1385	16.8555	13.317	9.0275	6.319
"2023-08-09 04:00:00"	24.448	24.4965	23.966	20.234	16.8555	13.221	8.9285	6.573
"2023-08-09 05:00:00"	24.351	24.351	23.966	20.329	16.713	13.365	8.829	6.522
"2023-08-09 06:00:00"	24.255	24.255	23.966	20.186	16.8555	13.317	8.879	6.4205
"2023-08-09 07:00:00"	24.2065	24.255	23.9175	20.234	16.8555	13.269	9.1265	6.3695
"2023-08-09 08:00:00"	24.351	24.255	23.869	20.2815	16.7605	13.4615	8.779	6.573
"2023-08-09 09:00:00"	24.4965	24.303	23.9175	20.2815	16.951	13.221	8.978	6.4715
"2023-08-09 10:00:00"	24.98	24.448	24.014	20.2815	16.951	13.365	8.978	6.4205
"2023-08-09 11:00:00"	25.174	24.5445	24.11	20.424	16.903	13.365	8.9285	6.471
"2023-08-09 12:00:00"	25.5615	24.738	24.014	20.234	16.903	13.4615	8.978	6.522
"2023-08-09 13:00:00"	26.0485	24.835	24.014	20.234	16.9985	13.317	8.879	6.573
"2023-08-09 14:00:00"	26.3415	24.883	24.11	20.4715	16.808	13.269	9.0275	6.3695
"2023-08-09 15:00:00"	26.0975	24.9315	24.158	20.567	16.9035	13.606	8.9285	6.4715
"2023-08-09 16:00:00"	25.9515	24.883	24.158	20.329	16.951	13.4135	9.077	6.471
"2023-08-09 17:00:00"	25.8535	24.9795	24.158	20.186	17.1415	13.269	8.9285	6.4205
"2023-08-09 18:00:00"	25.61	24.835	24.158	20.329	16.808	13.365	8.978	6.4205
"2023-08-09 19:00:00"	25.416	24.835	24.158	20.424	16.903	13.3655	8.9285	6.522
"2023-08-09 20:00:00"	25.222	24.835	24.158	20.5195	16.8555	13.269	8.978	6.4205
"2023-08-09 21:00:00"	25.028	24.931	24.158	20.234	16.999	13.365	8.978	6.5725
"2023-08-09 22:00:00"	24.883	24.835	24.158	20.329	16.8555	13.5095	8.978	6.471
"2023-08-09 23:00:00"	24.6895	24.6895	24.158	20.2815	16.808	13.413	8.9285	6.3695
"2023-08-10 00:00:00"	24.545	24.593	24.158	20.424	16.903	13.317	9.0275	6.4715
"2023-08-10 01:00:00"	NA	24.448	24.062	20.329	16.903	13.365	8.978	6.522
"2023-08-10 02:00:00"	NA	24.303	NA	20.329	16.999	13.365	NA	6.573
"2023-08-10 03:00:00"	NA	24.2065	NA	20.329	16.903	13.461	NA	6.3695
"2023-08-10 04:00:00"	NA	24.11	NA	20.3765	16.8555	13.413	NA	6.4205
"2023-08-10 05:00:00"	NA	24.014	NA	20.2815	16.951	13.317	NA	6.573
"2023-08-10 06:00:00"	NA	23.9175	NA	20.329	16.903	13.365	NA	6.522
"2023-08-10 07:00:00"	NA	23.869	NA	20.4715	16.9035	13.413	NA	6.522
"2023-08-10 08:00:00"	NA	23.869	NA	20.329	16.903	13.413	NA	6.37
"2023-08-10 09:00:00"	NA	23.9175	NA	20.329	17.0465	13.365	NA	6.4715
"2023-08-10 10:00:00"	NA	24.014	NA	20.424	16.903	13.413	NA	6.573
"2023-08-10 11:00:00"	NA	24.11	NA	20.519	16.951	13.365	NA	6.522
"2023-08-10 12:00:00"	NA	24.2065	NA	20.3765	17.046	13.461	NA	6.4715
"2023-08-10 13:00:00"	NA	24.593	NA	20.4715	16.9985	13.4615	NA	6.522
"2023-08-10 14:00:00"	NA	24.641	NA	20.424	16.9035	13.365	NA	6.4715
"2023-08-10 15:00:00"	NA	24.7865	NA	20.567	17.046	13.5095	NA	6.522
"2023-08-10 16:00:00"	NA	24.593	NA	20.6145	17.0465	13.317	NA	6.4205
"2023-08-10 17:00:00"	NA	24.641	NA	20.567	16.951	13.5095	NA	6.5725
"2023-08-10 18:00:00"	NA	24.641	NA	20.3765	17.094	13.4135	NA	6.5725
"2023-08-10 19:00:00"	NA	24.6895	NA	20.3765	16.9985	13.413	NA	6.4205
"2023-08-10 20:00:00"	NA	24.6895	NA	20.662	16.808	13.4615	NA	6.4205
"2023-08-10 21:00:00"	NA	24.545	NA	20.615	16.999	13.558	NA	6.573
"2023-08-10 22:00:00"	NA	24.3995	NA	20.4715	17.0465	13.317	NA	6.522
"2023-08-10 23:00:00"	NA	24.2065	NA	20.3765	17.094	13.413	NA	6.4205
"2023-08-11 00:00:00"	NA	24.062	NA	20.424	16.8555	13.606	NA	6.522
"2023-08-11 01:00:00"	NA	23.966	NA	20.615	16.9035	13.461	NA	6.573
"2023-08-11 02:00:00"	NA	23.869	NA	20.5195	16.9985	13.365	NA	6.522
"2023-08-11 03:00:00"	NA	23.773	NA	20.424	17.1415	13.365	NA	6.522
"2023-08-11 04:00:00"	NA	23.677	NA	20.4715	16.8555	13.5095	NA	6.573
"2023-08-11 05:00:00"	NA	23.5325	NA	20.4715	16.951	13.4135	NA	6.522
"2023-08-11 06:00:00"	NA	23.436	NA	20.4715	16.999	13.413	NA	6.522
"2023-08-11 07:00:00"	NA	23.388	NA	20.519	17.094	13.461	NA	6.522
"2023-08-11 08:00:00"	NA	23.292	NA	20.615	17.0465	13.5095	NA	6.573
"2023-08-11 09:00:00"	NA	23.244	NA	20.567	16.9985	13.558	NA	6.471
"2023-08-11 10:00:00"	NA	23.196	NA	20.5195	17.0465	13.4615	NA	6.4205
"2023-08-11 11:00:00"	NA	23.196	NA	20.567	17.094	13.558	NA	6.6235
"2023-08-11 12:00:00"	NA	23.196	NA	20.5195	17.094	13.5095	NA	6.522
"2023-08-11 13:00:00"	NA	23.244	NA	20.567	17.094	13.558	NA	6.4205
"2023-08-11 14:00:00"	NA	23.436	NA	20.6145	17.094	13.606	NA	6.471
"2023-08-11 15:00:00"	NA	23.436	NA	20.567	17.094	13.4615	NA	6.573
"2023-08-11 16:00:00"	NA	23.677	NA	20.758	17.1415	13.5095	NA	6.5725
"2023-08-11 17:00:00"	NA	23.5325	NA	20.758	17.046	13.6055	NA	6.573
"2023-08-11 18:00:00"	NA	23.388	NA	20.71	17.189	13.606	NA	6.5725
"2023-08-11 19:00:00"	NA	23.388	NA	20.4715	17.189	13.413	NA	6.573
"2023-08-11 20:00:00"	NA	23.388	NA	20.567	17.189	13.4615	NA	6.4715
"2023-08-11 21:00:00"	NA	23.34	NA	20.71	16.951	13.6055	NA	6.6235
"2023-08-11 22:00:00"	NA	23.244	NA	20.71	17.1415	13.461	NA	6.522
"2023-08-11 23:00:00"	NA	23.1	NA	20.6625	17.189	13.461	NA	6.573
"2023-08-12 00:00:00"	NA	23.052	NA	20.6625	17.094	13.558	NA	6.6235
"2023-08-12 01:00:00"	NA	23.004	NA	20.7575	17.0465	13.606	NA	6.6235
"2023-08-12 02:00:00"	NA	22.908	NA	20.615	17.0465	13.5095	NA	6.4205
"2023-08-12 03:00:00"	NA	22.812	NA	20.71	17.094	13.461	NA	6.573
"2023-08-12 04:00:00"	NA	22.7645	NA	20.71	17.0465	13.558	NA	6.6235
"2023-08-12 05:00:00"	NA	22.669	NA	20.6625	17.094	13.5095	NA	6.471
"2023-08-12 06:00:00"	NA	22.621	NA	20.71	17.1415	13.558	NA	6.4205
"2023-08-12 07:00:00"	NA	22.621	NA	20.805	17.094	13.5095	NA	6.522
"2023-08-12 08:00:00"	NA	22.621	NA	20.7575	17.094	13.558	NA	6.573
"2023-08-12 09:00:00"	NA	22.717	NA	20.853	17.094	13.558	NA	6.471
"2023-08-12 10:00:00"	NA	22.812	NA	20.8055	17.1415	13.558	NA	6.471
"2023-08-12 11:00:00"	NA	22.812	NA	20.853	17.189	13.558	NA	6.573
"2023-08-12 12:00:00"	NA	22.908	NA	20.996	17.094	13.606	NA	6.573
"2023-08-12 13:00:00"	NA	23.1	NA	21.1865	17.1415	13.606	NA	6.573
"2023-08-12 14:00:00"	NA	23.292	NA	20.805	17.284	13.5575	NA	6.4715
"2023-08-12 15:00:00"	NA	23.196	NA	20.71	17.2365	13.6055	NA	6.4715
"2023-08-12 16:00:00"	NA	23.148	NA	20.853	17.0465	13.654	NA	6.6235
"2023-08-12 17:00:00"	NA	23.244	NA	20.996	17.189	13.558	NA	6.522
"2023-08-12 18:00:00"	NA	23.292	NA	20.853	17.2365	13.558	NA	6.522
"2023-08-12 19:00:00"	NA	23.196	NA	21.139	17.094	13.654	NA	6.5725
"2023-08-12 20:00:00"	NA	23.1	NA	20.996	17.189	13.654	NA	6.573
"2023-08-12 21:00:00"	NA	22.956	NA	20.7575	17.1415	13.5095	NA	6.4205
"2023-08-12 22:00:00"	NA	22.86	NA	20.805	17.094	13.606	NA	6.573
"2023-08-12 23:00:00"	NA	22.7645	NA	20.901	17.046	13.5575	NA	6.674
"2023-08-13 00:00:00"	NA	22.669	NA	20.996	17.1415	13.5095	NA	6.522
"2023-08-13 01:00:00"	NA	22.525	NA	20.853	17.284	13.558	NA	6.522
"2023-08-13 02:00:00"	NA	22.477	NA	20.9485	17.1415	13.654	NA	6.573
"2023-08-13 03:00:00"	NA	22.381	NA	20.9485	17.094	13.654	NA	6.573
"2023-08-13 04:00:00"	NA	22.2855	NA	20.996	17.094	13.558	NA	6.4205
"2023-08-13 05:00:00"	NA	22.19	NA	21.091	17.189	13.5575	NA	6.573
"2023-08-13 06:00:00"	NA	22.142	NA	21.139	17.1415	13.606	NA	6.573
"2023-08-13 07:00:00"	NA	22.094	NA	21.2345	17.1415	13.606	NA	6.522
"2023-08-13 08:00:00"	NA	22.142	NA	21.2345	17.1415	13.606	NA	6.522
"2023-08-13 09:00:00"	NA	22.2855	NA	21.1865	17.189	13.606	NA	6.573
"2023-08-13 10:00:00"	NA	22.429	NA	21.139	17.2365	13.606	NA	6.573
"2023-08-13 11:00:00"	NA	22.7165	NA	21.0915	17.189	13.654	NA	6.573
"2023-08-13 12:00:00"	NA	22.812	NA	21.1865	17.2365	13.702	NA	6.573
"2023-08-13 13:00:00"	NA	22.908	NA	21.2345	17.189	13.75	NA	6.522
"2023-08-13 14:00:00"	NA	23.052	NA	21.378	17.379	13.5095	NA	6.674
"2023-08-13 15:00:00"	NA	23.052	NA	20.901	17.3315	13.654	NA	6.623
"2023-08-13 16:00:00"	NA	23.1	NA	20.9485	17.3315	13.798	NA	6.522
"2023-08-13 17:00:00"	NA	22.956	NA	21.1865	17.094	13.702	NA	6.6235
"2023-08-13 18:00:00"	NA	22.908	NA	21.2345	17.3795	13.7015	NA	6.6235
"2023-08-13 19:00:00"	NA	22.86	NA	21.0435	17.427	13.6055	NA	6.6235
"2023-08-13 20:00:00"	NA	22.812	NA	21.2345	17.1415	13.75	NA	6.5725
"2023-08-13 21:00:00"	NA	22.812	NA	20.996	17.189	13.654	NA	6.5725
"2023-08-13 22:00:00"	NA	22.812	NA	20.996	17.284	13.5095	NA	6.4715
"2023-08-13 23:00:00"	NA	22.812	NA	21.0435	17.2365	13.654	NA	6.6235
"2023-08-14 00:00:00"	NA	22.812	NA	21.091	17.284	13.798	NA	6.7245
"2023-08-14 01:00:00"	NA	22.7645	NA	20.996	17.2365	13.606	NA	6.522
"2023-08-14 02:00:00"	NA	22.621	NA	20.9485	17.3315	13.654	NA	6.522
"2023-08-14 03:00:00"	NA	22.477	NA	20.996	17.189	13.75	NA	6.6235
"2023-08-14 04:00:00"	NA	22.429	NA	20.996	17.284	13.606	NA	6.573
"2023-08-14 05:00:00"	NA	22.333	NA	20.996	17.3315	13.654	NA	6.471
"2023-08-14 06:00:00"	NA	22.238	NA	20.9485	17.2365	13.75	NA	6.573
"2023-08-14 07:00:00"	NA	22.238	NA	20.9485	17.284	13.654	NA	6.6235
"2023-08-14 08:00:00"	NA	22.238	NA	20.9485	17.2365	13.75	NA	6.522
"2023-08-14 09:00:00"	NA	22.2855	NA	21.139	17.2365	13.702	NA	6.6235
"2023-08-14 10:00:00"	NA	22.2855	NA	20.996	17.3315	13.654	NA	6.573
"2023-08-14 11:00:00"	NA	22.381	NA	20.901	17.284	13.75	NA	6.573
"2023-08-14 12:00:00"	NA	22.621	NA	20.996	17.3315	13.75	NA	6.573
"2023-08-14 13:00:00"	NA	22.525	NA	20.948	17.2365	13.798	NA	6.573
"2023-08-14 14:00:00"	NA	22.573	NA	21.0435	17.3795	13.702	NA	6.573
"2023-08-14 15:00:00"	NA	22.669	NA	20.8055	17.3315	13.798	NA	6.6235
"2023-08-14 16:00:00"	NA	22.669	NA	21.139	17.379	13.75	NA	6.674
"2023-08-14 17:00:00"	NA	22.717	NA	21.187	17.284	13.798	NA	6.522
"2023-08-14 18:00:00"	NA	22.717	NA	20.853	17.57	13.654	NA	6.6235
"2023-08-14 19:00:00"	NA	22.669	NA	20.853	17.189	13.75	NA	6.5725
"2023-08-14 20:00:00"	NA	22.525	NA	20.9485	17.2365	13.798	NA	6.6235
"2023-08-14 21:00:00"	NA	22.429	NA	21.0435	17.3795	13.654	NA	6.522
"2023-08-14 22:00:00"	NA	22.333	NA	21.0435	17.3315	13.75	NA	6.573
"2023-08-14 23:00:00"	NA	22.238	NA	20.901	17.3795	13.798	NA	6.573
"2023-08-15 00:00:00"	NA	22.094	NA	20.901	17.284	13.75	NA	6.573
"2023-08-15 01:00:00"	NA	22.046	NA	20.996	17.284	13.702	NA	6.573
"2023-08-15 02:00:00"	NA	21.903	NA	20.996	17.379	13.702	NA	6.674
"2023-08-15 03:00:00"	NA	21.855	NA	21.139	17.284	13.702	NA	6.6235
"2023-08-15 04:00:00"	NA	21.76	NA	21.139	17.3315	13.702	NA	6.522
"2023-08-15 05:00:00"	NA	21.664	NA	21.0435	17.284	13.75	NA	6.6235
"2023-08-15 06:00:00"	NA	21.569	NA	21.0435	17.284	13.798	NA	6.522
"2023-08-15 07:00:00"	NA	21.521	NA	20.996	17.427	13.702	NA	6.6235
"2023-08-15 08:00:00"	NA	21.6165	NA	21.0435	17.3315	13.75	NA	6.573
"2023-08-15 09:00:00"	NA	21.712	NA	20.996	17.3315	13.798	NA	6.573
"2023-08-15 10:00:00"	NA	21.903	NA	20.853	17.475	13.75	NA	6.6235
"2023-08-15 11:00:00"	NA	22.19	NA	20.9485	17.57	13.654	NA	6.573
"2023-08-15 12:00:00"	NA	22.333	NA	21.0915	17.3795	13.846	NA	6.674
"2023-08-15 13:00:00"	NA	22.477	NA	21.187	17.332	14.038	NA	6.5725
