"lake","year","datetime","wtr_0.5","wtr_1.0","wtr_1.5","wtr_2.0","wtr_2.5","wtr_3.0","wtr_3.5","wtr_4.0","wtr_5.0"
"Peter",2015,2015-08-15 18:00:00,26.1816666666667,25.1,24.04,23.0666666666667,21.985,19.5941666666667,16.2091666666667,13.1075,8.3825
"Peter",2015,2015-08-15 19:00:00,26.255,25.01,24.005,23.0783333333333,21.99,19.6483333333333,16.3425,12.7441666666667,8.53416666666667
"Peter",2015,2015-08-15 20:00:00,26.3316666666667,25,23.985,23.0666666666667,21.975,19.6466666666667,16.2358333333333,13.0141666666667,8.35583333333333
"Peter",2015,2015-08-15 21:00:00,26.28,25.005,23.985,23.0608333333333,21.97,19.6375,16.2233333333333,13.0391666666667,8.3775
"Peter",2015,2015-08-15 22:00:00,26.32,25,24.005,23.0433333333333,21.99,19.6275,16.2583333333333,12.92,8.49666666666667
"Peter",2015,2015-08-15 23:00:00,26.0658333333333,24.98,24,23.055,21.965,19.6783333333333,16.2183333333333,12.9533333333333,8.455
"Peter",2015,2015-08-16,25.815,25.005,23.975,23.0608333333333,21.98,19.5825,16.29,12.8833333333333,8.27666666666667
"Peter",2015,2015-08-16 01:00:00,25.7141666666667,24.98,23.98,23.055,21.965,19.6275,16.1608333333333,12.9158333333333,8.325
"Peter",2015,2015-08-16 02:00:00,25.53,24.995,23.975,23.0725,21.945,19.66,16.2333333333333,12.9258333333333,8.42416666666667
"Peter",2015,2015-08-16 03:00:00,25.3425,25.0375,23.98,23.0666666666667,21.98,19.5608333333333,16.2041666666667,12.9975,8.3
"Peter",2015,2015-08-16 04:00:00,25.1833333333333,25.0883333333333,23.985,23.055,21.93,19.6266666666667,16.2508333333333,12.8033333333333,8.49416666666667
"Peter",2015,2015-08-16 05:00:00,25.02,24.995,24.005,23.0608333333333,21.935,19.5491666666667,16.24,12.8458333333333,8.27333333333333
"Peter",2015,2015-08-16 06:00:00,24.8941666666667,24.8691666666667,24.01,23.0783333333333,21.9391666666667,19.5941666666667,16.165,12.9975,8.27833333333333
"Peter",2015,2015-08-16 07:00:00,24.7816666666667,24.785,24.02,23.0491666666667,21.9541666666667,19.6,16.2508333333333,12.8566666666667,8.445
"Peter",2015,2015-08-16 08:00:00,24.765,24.76,23.98,23.0783333333333,21.975,19.545,16.2683333333333,12.8708333333333,8.35333333333333
"Peter",2015,2015-08-16 09:00:00,24.9158333333333,24.77,24.0366666666667,23.1358333333333,21.94,19.6475,16.1283333333333,12.92,8.36
"Peter",2015,2015-08-16 10:00:00,25.1558333333333,24.9066666666667,24.2308333333333,23.1633333333333,22,19.6208333333333,16.3183333333333,12.9,8.3
"Peter",2015,2015-08-16 11:00:00,25.2966666666667,25.0541666666667,24.2666666666667,23.205,21.975,19.645,16.2425,12.8916666666667,8.31666666666667
"Peter",2015,2015-08-16 12:00:00,25.4358333333333,25.1091666666667,24.4216666666667,23.1458333333333,22.02,19.6583333333333,16.2708333333333,12.8683333333333,8.39416666666667
"Peter",2015,2015-08-16 13:00:00,25.81,25.3466666666667,24.3008333333333,23.2183333333333,22.1991666666667,19.5675,16.3008333333333,13.1641666666667,8.37166666666667
"Peter",2015,2015-08-16 14:00:00,25.8466666666667,25.38,24.3958333333333,23.3625,21.9758333333333,19.9141666666667,16.2633333333333,12.8683333333333,8.31916666666667
"Peter",2015,2015-08-16 15:00:00,26.1341666666667,25.505,24.475,23.2841666666667,22.1316666666667,19.605,16.4383333333333,13.0108333333333,8.45
"Peter",2015,2015-08-16 16:00:00,26.24,25.4391666666667,24.48,23.3375,22.0458333333333,19.7825,16.2266666666667,13.16,8.37833333333333
"Peter",2015,2015-08-16 17:00:00,26.2541666666667,25.48,24.48,23.2891666666667,22.1058333333333,19.6841666666667,16.4083333333333,12.8783333333333,8.50833333333333
"Peter",2015,2015-08-16 18:00:00,26.42,25.49,24.54,23.2808333333333,22.1158333333333,19.6641666666667,16.4658333333333,13.0758333333333,8.43583333333333
"Peter",2015,2015-08-16 19:00:00,26.3833333333333,25.455,24.5866666666667,23.3041666666667,22.0533333333333,19.7625,16.2691666666667,12.96,8.45583333333333
"Peter",2015,2015-08-16 20:00:00,26.29,25.52,24.43,23.3525,22.0458333333333,19.7225,16.35,13.1233333333333,8.34
"Peter",2015,2015-08-16 21:00:00,26.1708333333333,25.47,24.525,23.2975,22.0933333333333,19.705,16.3366666666667,13.1025,8.60166666666667
"Peter",2015,2015-08-16 22:00:00,26.065,25.455,24.515,23.3041666666667,22.035,19.745,16.3275,12.9375,8.44
"Peter",2015,2015-08-16 23:00:00,25.9241666666667,25.4291666666667,24.535,23.2983333333333,22.0375,19.6916666666667,16.2983333333333,13.2008333333333,8.49166666666667
"Peter",2015,2015-08-17,25.74,25.5,24.43,23.3325,22.0983333333333,19.5925,16.4116666666667,12.9366666666667,8.50916666666667
"Peter",2015,2015-08-17 01:00:00,25.6016666666667,25.54,24.495,23.3383333333333,22.01,19.6708333333333,16.4283333333333,13.06,8.39416666666667
"Peter",2015,2015-08-17 02:00:00,25.46,25.47,24.505,23.2925,22.06,19.6541666666667,16.255,13.14,8.415
"Peter",2015,2015-08-17 03:00:00,25.3308333333333,25.3475,24.48,23.2808333333333,22.05,19.715,16.265,12.9741666666667,8.55916666666667
"Peter",2015,2015-08-17 04:00:00,25.215,25.225,24.505,23.2858333333333,22.01,19.6825,16.3325,13.175,8.48333333333333
"Peter",2015,2015-08-17 05:00:00,25.1008333333333,25.1175,24.46,23.2975,22.06,19.6508333333333,16.3216666666667,12.9308333333333,8.46
"Peter",2015,2015-08-17 06:00:00,25,25.005,24.515,23.36,21.96,19.6766666666667,16.38,13.0233333333333,8.41666666666667
"Peter",2015,2015-08-17 07:00:00,24.9125,24.9141666666667,24.5825,23.3033333333333,22.025,19.6608333333333,16.3383333333333,13.075,8.48333333333333
"Peter",2015,2015-08-17 08:00:00,24.83,24.84,24.5925,23.28,22.045,19.6825,16.3216666666667,13,8.49916666666667
"Peter",2015,2015-08-17 09:00:00,24.7708333333333,24.795,24.61,23.3266666666667,22.03,19.6158333333333,16.345,13.1758333333333,8.42
"Peter",2015,2015-08-17 10:00:00,24.73,24.775,24.5983333333333,23.3266666666667,22.05,19.6575,16.3708333333333,12.92,8.545
"Peter",2015,2015-08-17 11:00:00,24.7475,24.785,24.6383333333333,23.3683333333333,22.0508333333333,19.705,16.3241666666667,13.05,8.4375
"Peter",2015,2015-08-17 12:00:00,24.8733333333333,24.8575,24.615,23.41,22.07,19.6866666666667,16.3333333333333,13.1266666666667,8.41
"Peter",2015,2015-08-17 13:00:00,24.9233333333333,24.8533333333333,24.6641666666667,23.3541666666667,22.1316666666667,19.72,16.3533333333333,13.0133333333333,8.46083333333333
"Peter",2015,2015-08-17 14:00:00,25.01,24.97,24.73,23.445,22.0816666666667,19.6775,16.3766666666667,13.1058333333333,8.44083333333333
"Peter",2015,2015-08-17 15:00:00,25.085,25.0766666666667,24.66,23.5183333333333,22.0816666666667,19.7025,16.4291666666667,13.02,8.4575
"Peter",2015,2015-08-17 16:00:00,25.1,25.0825,24.6425,23.395,22.22,19.7766666666667,16.3333333333333,13.0866666666667,8.36666666666667
"Peter",2015,2015-08-17 17:00:00,25.08,25.0883333333333,24.74,23.47,22.105,19.7841666666667,16.4666666666667,13.12,8.39916666666667
"Peter",2015,2015-08-17 18:00:00,25.025,25.0308333333333,24.71,23.485,22.115,19.6333333333333,16.3916666666667,13.0883333333333,8.575
"Peter",2015,2015-08-17 19:00:00,24.905,24.9283333333333,24.775,23.43,22.16,19.755,16.37,13.15,8.54416666666667
"Peter",2015,2015-08-17 20:00:00,24.7983333333333,24.81,24.73,23.455,22.0941666666667,19.7233333333333,16.4716666666667,13.0591666666667,8.36333333333333
"Peter",2015,2015-08-17 21:00:00,24.6833333333333,24.695,24.6641666666667,23.47,22.065,19.7575,16.3483333333333,13.1441666666667,8.535
"Peter",2015,2015-08-17 22:00:00,24.57,24.5966666666667,24.555,23.475,22.0816666666667,19.72,16.435,13.0508333333333,8.565
"Peter",2015,2015-08-17 23:00:00,24.475,24.485,24.465,23.46,22.1341666666667,19.72,16.4725,13.1133333333333,8.47666666666667
"Peter",2015,2015-08-18,24.3791666666667,24.3975,24.3708333333333,23.47,22.0816666666667,19.71,16.3466666666667,13.2058333333333,8.55
"Peter",2015,2015-08-18 01:00:00,24.3,24.31,24.2791666666667,23.475,22.06,19.72,16.4291666666667,13.0225,8.46416666666667
"Peter",2015,2015-08-18 02:00:00,24.205,24.24,24.2008333333333,23.47,22.0875,19.67,16.4241666666667,13.0925,8.49916666666667
"Peter",2015,2015-08-18 03:00:00,24.1233333333333,24.1366666666667,24.0883333333333,23.465,22.0766666666667,19.695,16.365,13.1541666666667,8.49
"Peter",2015,2015-08-18 04:00:00,24.035,24.035,24.015,23.5,22.07,19.725,16.3691666666667,13.0566666666667,8.4775
"Peter",2015,2015-08-18 05:00:00,23.95,23.95,23.925,23.515,22.0933333333333,19.6675,16.385,13.16,8.525
"Peter",2015,2015-08-18 06:00:00,23.8675,23.8766666666667,23.8433333333333,23.6025,22.035,19.73,16.385,13.0841666666667,8.49
"Peter",2015,2015-08-18 07:00:00,23.795,23.795,23.76,23.62,22.07,19.6683333333333,16.435,13.0841666666667,8.48416666666667
"Peter",2015,2015-08-18 08:00:00,23.76,23.77,23.775,23.56,22.1325,19.6691666666667,16.415,13.115,8.485
"Peter",2015,2015-08-18 09:00:00,23.88,23.79,23.755,23.485,22.0933333333333,19.75,16.3666666666667,13.1041666666667,8.48416666666667
"Peter",2015,2015-08-18 10:00:00,23.995,23.8616666666667,23.75,23.6391666666667,22.105,19.7558333333333,16.42,13.125,8.415
"Peter",2015,2015-08-18 11:00:00,24.1233333333333,24,23.775,23.5591666666667,22.17,19.73,16.4825,13.0783333333333,8.44083333333333
"Peter",2015,2015-08-18 12:00:00,24.2708333333333,24.1658333333333,23.8175,23.5758333333333,22.3375,19.945,16.5241666666667,13.3108333333333,8.4875
"Peter",2015,2015-08-18 13:00:00,24.44,24.2491666666667,23.8666666666667,23.63,22.4433333333333,19.835,16.775,13.2266666666667,8.61
"Peter",2015,2015-08-18 14:00:00,24.48,24.25,23.89,23.69,22.185,20.0233333333333,16.5875,13.38,8.4975
"Peter",2015,2015-08-18 15:00:00,24.505,24.2808333333333,23.92,23.725,22.3266666666667,19.9666666666667,16.6125,13.3158333333333,8.55666666666667
"Peter",2015,2015-08-18 16:00:00,24.4233333333333,24.375,23.97,23.66,22.3591666666667,19.9708333333333,16.7383333333333,13.3,8.55583333333333
"Peter",2015,2015-08-18 17:00:00,24.3,24.315,23.95,23.695,22.23,19.8725,16.6858333333333,13.2641666666667,8.63833333333333
"Peter",2015,2015-08-18 18:00:00,24.1775,24.1941666666667,24.005,23.72,22.3983333333333,19.8675,16.5725,13.3366666666667,8.55
"Peter",2015,2015-08-18 19:00:00,24.05,24.0608333333333,24.03,23.655,22.3616666666667,20.0333333333333,16.675,13.405,8.60166666666667
"Peter",2015,2015-08-18 20:00:00,23.9391666666667,23.955,23.9241666666667,23.72,22.3441666666667,19.94,16.665,13.31,8.68083333333333
"Peter",2015,2015-08-18 21:00:00,23.825,23.8333333333333,23.8058333333333,23.735,22.3375,19.91,16.7083333333333,13.3266666666667,8.4925
"Peter",2015,2015-08-18 22:00:00,23.74,23.735,23.725,23.66,22.3316666666667,20.0475,16.64,13.3316666666667,8.7025
"Peter",2015,2015-08-18 23:00:00,23.6366666666667,23.6541666666667,23.6391666666667,23.6033333333333,22.31,19.975,16.8116666666667,13.3425,8.51416666666667
"Peter",2015,2015-08-19,23.56,23.565,23.555,23.5266666666667,22.4,19.945,16.63,13.5033333333333,8.62416666666667
"Peter",2015,2015-08-19 01:00:00,23.47,23.5,23.48,23.46,22.3825,19.92,16.8375,13.28,8.6275
"Peter",2015,2015-08-19 02:00:00,23.415,23.42,23.41,23.39,22.3616666666667,19.99,16.6708333333333,13.4475,8.625
"Peter",2015,2015-08-19 03:00:00,23.3516666666667,23.365,23.3491666666667,23.3383333333333,22.41,19.9341666666667,16.6908333333333,13.3625,8.6125
"Peter",2015,2015-08-19 04:00:00,23.31,23.315,23.305,23.28,22.405,19.95,16.76,13.405,8.65416666666667
"Peter",2015,2015-08-19 05:00:00,23.28,23.265,23.255,23.23,22.45,19.93,16.7158333333333,13.39,8.67
"Peter",2015,2015-08-19 06:00:00,23.215,23.225,23.21,23.175,22.45,19.955,16.7316666666667,13.39,8.64833333333333
"Peter",2015,2015-08-19 07:00:00,23.17,23.185,23.16,23.1308333333333,22.445,19.965,16.7066666666667,13.4291666666667,8.68
"Peter",2015,2015-08-19 08:00:00,23.1133333333333,23.1266666666667,23.1225,23.0725,22.49,19.9475,16.7516666666667,13.37,8.57916666666667
"Peter",2015,2015-08-19 09:00:00,23.24,23.19,23.155,23.09,22.535,19.9491666666667,16.7533333333333,13.4191666666667,8.60916666666667
"Peter",2015,2015-08-19 10:00:00,23.295,23.225,23.1216666666667,23.0608333333333,22.7141666666667,19.925,16.7808333333333,13.3566666666667,8.74583333333333
"Peter",2015,2015-08-19 11:00:00,23.4241666666667,23.3325,23.185,23.1133333333333,22.5558333333333,20.1525,16.665,13.4408333333333,8.525
"Peter",2015,2015-08-19 12:00:00,23.3858333333333,23.3,23.2,23.1016666666667,22.4808333333333,19.855,16.7966666666667,13.3908333333333,8.6325
"Peter",2015,2015-08-19 13:00:00,23.365,23.3258333333333,23.2,23.0666666666667,22.7966666666667,20.0708333333333,16.6391666666667,13.4675,8.5975
"Peter",2015,2015-08-19 14:00:00,23.375,23.3766666666667,23.245,23.125,22.7258333333333,20.055,16.9383333333333,13.3158333333333,8.66416666666667
"Peter",2015,2015-08-19 15:00:00,23.33,23.3533333333333,23.315,23.18,22.5666666666667,19.8708333333333,16.8433333333333,13.4566666666667,8.625
"Peter",2015,2015-08-19 16:00:00,23.3,23.3358333333333,23.285,23.1425,22.6691666666667,20.0158333333333,16.8275,13.505,8.63
"Peter",2015,2015-08-19 17:00:00,23.26,23.285,23.25,23.2,22.6691666666667,20.17,16.6908333333333,13.43,8.57666666666667
"Peter",2015,2015-08-19 18:00:00,23.2,23.215,23.195,23.17,22.6333333333333,20.0516666666667,16.8125,13.615,8.745
"Peter",2015,2015-08-19 19:00:00,23.125,23.1425,23.1166666666667,23.1016666666667,22.7141666666667,19.94,16.9308333333333,13.3066666666667,8.7475
"Peter",2015,2015-08-19 20:00:00,23.065,23.065,23.05,23.0158333333333,22.675,20.0475,16.7791666666667,13.5133333333333,8.60833333333333
"Peter",2015,2015-08-19 21:00:00,22.995,23.01,22.9925,22.955,22.6508333333333,20.0975,16.8383333333333,13.52,8.675
"Peter",2015,2015-08-19 22:00:00,22.93,22.94,22.915,22.9,22.6675,20.0258333333333,16.8325,13.5516666666667,8.79916666666667
"Peter",2015,2015-08-19 23:00:00,22.8575,22.865,22.845,22.8391666666667,22.6966666666667,20.0416666666667,16.855,13.47,8.83666666666667
"Peter",2015,2015-08-20,22.805,22.8066666666667,22.785,22.76,22.6458333333333,20.0516666666667,16.87,13.4725,8.65416666666667
"Peter",2015,2015-08-20 01:00:00,22.75,22.74,22.72,22.7,22.5875,20.0258333333333,16.8375,13.5666666666667,8.65916666666667
"Peter",2015,2015-08-20 02:00:00,22.6675,22.665,22.6491666666667,22.635,22.5708333333333,20.0816666666667,16.7916666666667,13.4933333333333,8.71833333333333
"Peter",2015,2015-08-20 03:00:00,22.5808333333333,22.5933333333333,22.5658333333333,22.5491666666667,22.49,20.0116666666667,16.8291666666667,13.5291666666667,8.8
"Peter",2015,2015-08-20 04:00:00,22.495,22.505,22.48,22.47,22.4041666666667,20.0425,16.87,13.4625,8.7125
"Peter",2015,2015-08-20 05:00:00,22.42,22.415,22.405,22.385,22.27,20.0808333333333,16.795,13.5608333333333,8.62166666666667
"Peter",2015,2015-08-20 06:00:00,22.3308333333333,22.3375,22.3275,22.2875,22.25,20.015,16.885,13.5316666666667,8.76083333333333
"Peter",2015,2015-08-20 07:00:00,22.255,22.28,22.245,22.215,22.185,20.1191666666667,16.785,13.43,8.70833333333333
"Peter",2015,2015-08-20 08:00:00,22.21,22.22,22.19,22.18,22.0625,20.085,16.8383333333333,13.5033333333333,8.6825
"Peter",2015,2015-08-20 09:00:00,22.15,22.19,22.15,22.1383333333333,22.025,20.0975,16.8233333333333,13.5133333333333,8.71833333333333
"Peter",2015,2015-08-20 10:00:00,22.15,22.185,22.13,22.0858333333333,22,20.1075,16.8316666666667,13.4833333333333,8.6275
"Peter",2015,2015-08-20 11:00:00,22.185,22.2,22.135,22.08,21.965,20.205,16.8425,13.4816666666667,8.6325
"Peter",2015,2015-08-20 12:00:00,22.21,22.195,22.1183333333333,22.0625,21.995,20.17,16.865,13.4933333333333,8.73
"Peter",2015,2015-08-20 13:00:00,22.185,22.21,22.17,22.1383333333333,21.8833333333333,20.4608333333333,16.8066666666667,13.5133333333333,8.73416666666667
"Peter",2015,2015-08-20 14:00:00,22.18,22.205,22.14,22.115,21.9641666666667,20.3141666666667,16.8691666666667,13.5083333333333,8.62833333333333
"Peter",2015,2015-08-20 15:00:00,22.165,22.205,22.145,22.1383333333333,22.065,20.2041666666667,16.8583333333333,13.52,8.6575
"Peter",2015,2015-08-20 16:00:00,22.155,22.175,22.1241666666667,22.0975,22.03,20.3525,16.9666666666667,13.4883333333333,8.73
"Peter",2015,2015-08-20 17:00:00,22.115,22.1491666666667,22.0716666666667,22.0625,22.03,20.3141666666667,16.7916666666667,13.6033333333333,8.7075
"Peter",2015,2015-08-20 18:00:00,22.04,22.0708333333333,22.04,22.01,21.99,20.3441666666667,16.8841666666667,13.65,8.75166666666667
"Peter",2015,2015-08-20 19:00:00,21.995,22.01,21.995,21.955,21.94,20.355,16.9358333333333,13.4916666666667,8.76666666666667
"Peter",2015,2015-08-20 20:00:00,21.925,21.92,21.91,21.89,21.8783333333333,20.3566666666667,16.91,13.5658333333333,8.79
"Peter",2015,2015-08-20 21:00:00,21.865,21.8666666666667,21.8533333333333,21.8233333333333,21.8025,20.3683333333333,16.96,13.5625,8.7025
"Peter",2015,2015-08-20 22:00:00,21.8,21.805,21.775,21.76,21.735,20.395,16.88,13.655,8.7875
"Peter",2015,2015-08-20 23:00:00,21.7408333333333,21.7483333333333,21.715,21.695,21.67,20.43,16.92,13.5725,8.82
"Peter",2015,2015-08-21,21.6441666666667,21.675,21.65,21.635,21.595,20.44,16.905,13.62,8.82083333333333
"Peter",2015,2015-08-21 01:00:00,21.5708333333333,21.595,21.58,21.5391666666667,21.515,20.49,16.885,13.585,8.7775
"Peter",2015,2015-08-21 02:00:00,21.5,21.515,21.49,21.47,21.44,20.49,16.925,13.5691666666667,8.77916666666667
"Peter",2015,2015-08-21 03:00:00,21.43,21.44,21.41,21.385,21.3625,20.53,16.905,13.5933333333333,8.82833333333333
"Peter",2015,2015-08-21 04:00:00,21.3316666666667,21.3391666666667,21.3125,21.2891666666667,21.265,20.55,16.895,13.6,8.77333333333333
"Peter",2015,2015-08-21 05:00:00,21.25,21.27,21.24,21.215,21.195,20.58,16.915,13.615,8.75666666666667
"Peter",2015,2015-08-21 06:00:00,21.175,21.18,21.165,21.1266666666667,21.1183333333333,20.645,16.9,13.5675,8.7825
"Peter",2015,2015-08-21 07:00:00,21.0816666666667,21.1241666666667,21.12,21.07,21.04,20.5333333333333,16.91,13.6,8.7775
"Peter",2015,2015-08-21 08:00:00,21.0875,21.1241666666667,21.14,21.09,20.9816666666667,20.6233333333333,16.93,13.5833333333333,8.77083333333333
"Peter",2015,2015-08-21 09:00:00,21.24,21.165,21.1083333333333,21.0741666666667,20.9416666666667,20.745,16.8541666666667,13.5991666666667,8.71833333333333
"Peter",2015,2015-08-21 10:00:00,21.3283333333333,21.21,21.1141666666667,21.0575,20.9375,20.7866666666667,16.9691666666667,13.5616666666667,8.66416666666667
"Peter",2015,2015-08-21 11:00:00,21.47,21.3391666666667,21.205,21.13,21.035,20.3991666666667,16.9041666666667,13.5125,8.7075
"Peter",2015,2015-08-21 12:00:00,21.735,21.48,21.25,21.1883333333333,21.06,20.77,16.7916666666667,13.6625,8.73416666666667
"Peter",2015,2015-08-21 13:00:00,22.0208333333333,21.59,21.35,21.1766666666667,21.0833333333333,20.63,17.0125,13.625,8.65583333333333
"Peter",2015,2015-08-21 14:00:00,22.2241666666667,21.7125,21.43,21.2683333333333,21.1183333333333,20.635,17.0991666666667,13.5558333333333,8.83666666666667
"Peter",2015,2015-08-21 15:00:00,22.3641666666667,21.9025,21.5466666666667,21.2658333333333,21.1183333333333,20.585,16.9825,13.5308333333333,8.52583333333333
"Peter",2015,2015-08-21 16:00:00,22.3341666666667,22.0466666666667,21.5575,21.26,21.13,20.6266666666667,16.9008333333333,13.8541666666667,8.66083333333333
"Peter",2015,2015-08-21 17:00:00,22.525,22.1366666666667,21.5108333333333,21.3166666666667,21.165,20.5883333333333,17.0283333333333,13.5466666666667,8.815
"Peter",2015,2015-08-21 18:00:00,22.58,22.16,21.5733333333333,21.33,21.14,20.685,16.9666666666667,13.6941666666667,8.81666666666667
"Peter",2015,2015-08-21 19:00:00,22.5,22.1283333333333,21.5908333333333,21.33,21.14,20.5383333333333,17.1291666666667,13.5475,8.7075
"Peter",2015,2015-08-21 20:00:00,22.3433333333333,22.0758333333333,21.6025,21.3066666666667,21.155,20.545,16.9625,13.6458333333333,8.74583333333333
"Peter",2015,2015-08-21 21:00:00,22.1516666666667,22.0558333333333,21.6175,21.3066666666667,21.14,20.57,17.12,13.6733333333333,8.67166666666667
"Peter",2015,2015-08-21 22:00:00,22.03,22,21.5791666666667,21.3183333333333,21.13,20.5,17.0175,13.7175,8.83666666666667
"Peter",2015,2015-08-21 23:00:00,21.95,21.9033333333333,21.5616666666667,21.3241666666667,21.13,20.5566666666667,16.9816666666667,13.7058333333333,8.88083333333333
"Peter",2015,2015-08-22,21.805,21.805,21.5966666666667,21.3008333333333,21.13,20.54,17.0316666666667,13.6583333333333,8.69833333333333
"Peter",2015,2015-08-22 01:00:00,21.6758333333333,21.6825,21.6241666666667,21.3125,21.14,20.5166666666667,17.0058333333333,13.7166666666667,8.76166666666667
"Peter",2015,2015-08-22 02:00:00,21.5825,21.5725,21.5358333333333,21.2716666666667,21.135,20.4966666666667,17.0858333333333,13.505,8.685
"Peter",2015,2015-08-22 03:00:00,21.47,21.47,21.465,21.3233333333333,21.14,20.4533333333333,16.9933333333333,13.77,8.7725
"Peter",2015,2015-08-22 04:00:00,21.39,21.385,21.385,21.345,21.1491666666667,20.4141666666667,17.0925,13.7058333333333,8.76166666666667
"Peter",2015,2015-08-22 05:00:00,21.3316666666667,21.3333333333333,21.3233333333333,21.2891666666667,21.1233333333333,20.4966666666667,17.0075,13.5558333333333,8.73
"Peter",2015,2015-08-22 06:00:00,21.255,21.26,21.24,21.235,21.1291666666667,20.3816666666667,17.0066666666667,13.7441666666667,8.78916666666667
"Peter",2015,2015-08-22 07:00:00,21.195,21.195,21.185,21.1591666666667,21.14,20.4291666666667,17.05,13.56,8.76083333333333
"Peter",2015,2015-08-22 08:00:00,21.2,21.2,21.18,21.1533333333333,21.0891666666667,20.4616666666667,16.9416666666667,13.685,8.69166666666667
"Peter",2015,2015-08-22 09:00:00,21.255,21.245,21.2,21.1825,21.0775,20.425,17.0333333333333,13.7233333333333,8.70666666666667
"Peter",2015,2015-08-22 10:00:00,21.3983333333333,21.305,21.235,21.2,21.0833333333333,20.575,17.1383333333333,13.54,8.79583333333333
"Peter",2015,2015-08-22 11:00:00,21.515,21.4,21.285,21.2408333333333,21.15,20.4766666666667,17.0333333333333,13.6025,8.71416666666667
"Peter",2015,2015-08-22 12:00:00,21.7183333333333,21.455,21.3,21.26,21.1333333333333,20.6858333333333,16.9533333333333,13.8341666666667,8.6825
"Peter",2015,2015-08-22 13:00:00,21.9991666666667,21.5566666666667,21.3575,21.3175,21.23,20.41,17.2633333333333,13.5908333333333,8.7675
"Peter",2015,2015-08-22 14:00:00,22.2041666666667,21.635,21.44,21.375,21.265,20.6441666666667,17.2933333333333,13.6441666666667,8.795
"Peter",2015,2015-08-22 15:00:00,22.3708333333333,21.8333333333333,21.5858333333333,21.4816666666667,21.3183333333333,20.435,17.0558333333333,13.9108333333333,8.6975
"Peter",2015,2015-08-22 16:00:00,22.45,21.97,21.75,21.5333333333333,21.2808333333333,20.6266666666667,17.0775,13.7366666666667,8.72333333333333
"Peter",2015,2015-08-22 17:00:00,22.435,22.0841666666667,21.8416666666667,21.4908333333333,21.31,20.5783333333333,17.1258333333333,13.6625,8.84833333333333
"Peter",2015,2015-08-22 18:00:00,22.2958333333333,22.18,21.8716666666667,21.5466666666667,21.3558333333333,20.5466666666667,17.195,13.8066666666667,8.79
"Peter",2015,2015-08-22 19:00:00,22.1258333333333,22.1158333333333,21.8666666666667,21.605,21.3333333333333,20.5133333333333,17.0825,13.7233333333333,8.78916666666667
"Peter",2015,2015-08-22 20:00:00,22,22.015,21.955,21.635,21.3,20.5391666666667,17.1666666666667,13.6633333333333,8.795
"Peter",2015,2015-08-22 21:00:00,21.8708333333333,21.8775,21.8533333333333,21.55,21.3058333333333,20.48,17.2741666666667,13.7383333333333,8.73916666666667
"Peter",2015,2015-08-22 22:00:00,21.745,21.7625,21.73,21.5566666666667,21.28,20.5458333333333,16.9658333333333,13.7308333333333,8.93333333333333
"Peter",2015,2015-08-22 23:00:00,21.65,21.665,21.65,21.5216666666667,21.3116666666667,20.4616666666667,17.2208333333333,13.7125,8.7875
"Peter",2015,2015-08-23,21.545,21.5675,21.5625,21.495,21.275,20.455,17.2566666666667,13.75,8.86833333333333
"Peter",2015,2015-08-23 01:00:00,21.48,21.495,21.475,21.45,21.3116666666667,20.4883333333333,17.1525,13.6975,8.74666666666667
"Peter",2015,2015-08-23 02:00:00,21.425,21.41,21.41,21.405,21.3058333333333,20.4733333333333,17.135,13.7975,8.70333333333333
"Peter",2015,2015-08-23 03:00:00,21.355,21.3741666666667,21.3525,21.3391666666667,21.285,20.4591666666667,17.2358333333333,13.7916666666667,8.86
"Peter",2015,2015-08-23 04:00:00,21.31,21.31,21.3,21.2891666666667,21.26,20.5983333333333,17.1033333333333,13.805,8.83166666666667
"Peter",2015,2015-08-23 05:00:00,21.27,21.28,21.255,21.255,21.22,20.5916666666667,17.2108333333333,13.6208333333333,8.685
"Peter",2015,2015-08-23 06:00:00,21.215,21.225,21.195,21.1933333333333,21.165,20.52,17.1983333333333,13.885,8.91833333333333
"Peter",2015,2015-08-23 07:00:00,21.165,21.185,21.17,21.1475,21.13,20.5891666666667,17.3058333333333,13.7425,8.92333333333333
"Peter",2015,2015-08-23 08:00:00,21.1225,21.1291666666667,21.1141666666667,21.095,21.0608333333333,20.8075,17.1466666666667,13.8041666666667,8.6775
"Peter",2015,2015-08-23 09:00:00,21.1091666666667,21.1125,21.085,21.0625,21.02,20.8041666666667,17.1433333333333,13.8316666666667,8.7725
"Peter",2015,2015-08-23 10:00:00,21.0933333333333,21.1066666666667,21.0616666666667,21.0466666666667,21.025,20.7208333333333,17.2808333333333,13.6533333333333,8.86
"Peter",2015,2015-08-23 11:00:00,21.07,21.0658333333333,21.05,21.0058333333333,21,20.8575,17.2058333333333,13.7816666666667,8.83166666666667
"Peter",2015,2015-08-23 12:00:00,21.055,21.06,21.02,21,20.9883333333333,20.8616666666667,17.2,13.8141666666667,8.75583333333333
"Peter",2015,2015-08-23 13:00:00,21.055,21.0658333333333,21.045,21,20.9941666666667,20.7116666666667,17.2,13.8258333333333,8.91166666666667
"Peter",2015,2015-08-23 14:00:00,21.07,21.095,21.045,21.0175,21,20.725,17.3225,13.8316666666667,8.95083333333333
