"lake","year","datetime","wtr_0.5","wtr_1.0","wtr_1.5","wtr_2.0","wtr_2.5","wtr_3.0","wtr_3.5","wtr_4.0","wtr_4.5","wtr_5.0","wtr_6.0"
"Peter",2018,2018-08-07 19:00:00,23.8791666666667,22.71,22.5333333333333,22.1466666666667,21.345,19.365,16,12.2766666666667,9.48083333333333,7.59416666666667,6.14583333333333
"Peter",2018,2018-08-07 20:00:00,24.065,22.725,22.53,22.1116666666667,21.33,19.5583333333333,15.785,12.3066666666667,9.44583333333333,7.77166666666667,6.195
"Peter",2018,2018-08-07 21:00:00,23.9783333333333,22.735,22.52,22.1,21.33,19.54,15.9475,12.2183333333333,9.64833333333333,7.7675,6.0675
"Peter",2018,2018-08-07 22:00:00,23.7325,22.725,22.4908333333333,22.1,21.325,19.505,15.8333333333333,12.21,9.505,7.69333333333333,6.17333333333333
"Peter",2018,2018-08-07 23:00:00,23.4775,22.735,22.52,22.1,21.295,19.3908333333333,16.015,12.2383333333333,9.59083333333333,7.605,6.1575
"Peter",2018,2018-08-08,23.26,22.725,22.5025,22.1,21.315,19.515,15.6716666666667,12.4383333333333,9.47166666666667,7.75666666666667,6.20083333333333
"Peter",2018,2018-08-08 01:00:00,23.09,22.7408333333333,22.5141666666667,22.1,21.315,19.435,16.0475,12.1675,9.5625,7.71,6.0825
"Peter",2018,2018-08-08 02:00:00,22.9366666666667,22.7758333333333,22.52,22.1058333333333,21.285,19.4591666666667,15.7866666666667,12.375,9.55666666666667,7.83333333333333,6.035
"Peter",2018,2018-08-08 03:00:00,22.78,22.705,22.4966666666667,22.1,21.315,19.4783333333333,15.8683333333333,12.21,9.52916666666667,7.6575,6.22833333333333
"Peter",2018,2018-08-08 04:00:00,22.6341666666667,22.6075,22.5141666666667,22.1,21.28,19.495,15.8608333333333,12.2783333333333,9.63333333333333,7.6125,6.13083333333333
"Peter",2018,2018-08-08 05:00:00,22.52,22.49,22.45,22.1058333333333,21.33,19.3266666666667,15.9058333333333,12.2816666666667,9.59,7.7725,6.085
"Peter",2018,2018-08-08 06:00:00,22.4383333333333,22.42,22.4791666666667,22.1,21.2416666666667,19.5741666666667,15.9308333333333,12.115,9.62333333333333,7.695,6.14
"Peter",2018,2018-08-08 07:00:00,22.37,22.375,22.52,22.1,21.315,19.3966666666667,15.8541666666667,12.4016666666667,9.465,7.6825,6.13083333333333
"Peter",2018,2018-08-08 08:00:00,22.3875,22.355,22.485,22.1116666666667,21.3141666666667,19.47,15.745,12.39,9.3825,7.66666666666667,6.12416666666667
"Peter",2018,2018-08-08 09:00:00,22.5825,22.43,22.52,22.195,21.3,19.44,15.9075,12.14,9.6,7.79833333333333,6.17916666666667
"Peter",2018,2018-08-08 10:00:00,22.755,22.48,22.565,22.325,21.325,19.3858333333333,15.9725,12.34,9.4525,7.795,6.025
"Peter",2018,2018-08-08 11:00:00,22.9775,22.67,22.685,22.1616666666667,21.4016666666667,19.4383333333333,15.8691666666667,12.375,9.51583333333333,7.64916666666667,6.16666666666667
"Peter",2018,2018-08-08 12:00:00,23.255,22.75,22.685,22.305,21.325,19.5108333333333,15.8475,12.2916666666667,9.575,7.725,6.19416666666667
"Peter",2018,2018-08-08 13:00:00,23.4408333333333,22.8108333333333,22.7458333333333,22.3958333333333,21.345,19.5383333333333,15.9958333333333,12.3833333333333,9.50166666666667,7.7525,6.0975
"Peter",2018,2018-08-08 14:00:00,23.5983333333333,22.9,22.835,22.3691666666667,21.4433333333333,19.4225,15.8791666666667,12.3633333333333,9.56333333333333,7.80333333333333,6.08166666666667
"Peter",2018,2018-08-08 15:00:00,23.8283333333333,23.0233333333333,22.855,22.3675,21.5066666666667,19.4966666666667,16.0508333333333,12.3125,9.49833333333333,7.66916666666667,6.2
"Peter",2018,2018-08-08 16:00:00,24.1141666666667,23.0316666666667,22.885,22.4191666666667,21.4525,19.4433333333333,15.9166666666667,12.4366666666667,9.72666666666667,7.7975,6.09333333333333
"Peter",2018,2018-08-08 17:00:00,24.25,23.0991666666667,22.945,22.445,21.4275,19.5458333333333,15.8391666666667,12.4566666666667,9.5,7.80333333333333,6.1675
"Peter",2018,2018-08-08 18:00:00,24.4058333333333,23.135,22.905,22.455,21.4425,19.6108333333333,16.0108333333333,12.3083333333333,9.58,7.6375,6.15583333333333
"Peter",2018,2018-08-08 19:00:00,24.5591666666667,23.13,22.9458333333333,22.4366666666667,21.435,19.5533333333333,15.9908333333333,12.4375,9.5275,7.845,6.17416666666667
"Peter",2018,2018-08-08 20:00:00,24.5558333333333,23.125,22.915,22.4283333333333,21.4458333333333,19.5483333333333,15.9541666666667,12.2366666666667,9.605,7.85583333333333,6.14083333333333
"Peter",2018,2018-08-08 21:00:00,23.7683333333333,23.1408333333333,22.9591666666667,22.4358333333333,21.4691666666667,19.4691666666667,16.0158333333333,12.4308333333333,9.57333333333333,7.725,6.10333333333333
"Peter",2018,2018-08-08 22:00:00,23.87,23.2966666666667,22.9775,22.485,21.4175,19.4325,16.0191666666667,12.43,9.71083333333333,7.8575,6.11166666666667
"Peter",2018,2018-08-08 23:00:00,23.765,23.33,22.9516666666667,22.3941666666667,21.345,19.4791666666667,16.1125,12.62,9.23333333333333,7.76166666666667,6.21083333333333
"Peter",2018,2018-08-09,23.6075,23.2966666666667,22.89,22.345,21.5541666666667,19.5891666666667,15.61,12.4525,9.59916666666667,8.08916666666667,6.30333333333333
"Peter",2018,2018-08-09 01:00:00,23.4641666666667,23.25,22.92,22.4025,21.4108333333333,19.3966666666667,16.1766666666667,12.6083333333333,9.38583333333333,7.3175,6.1125
"Peter",2018,2018-08-09 02:00:00,23.315,23.235,22.92,22.455,21.4075,19.515,15.9466666666667,12.1741666666667,9.7,8.1325,6.28166666666667
"Peter",2018,2018-08-09 03:00:00,23.1925,23.145,22.91,22.4191666666667,21.375,19.5883333333333,15.9008333333333,12.4525,10.0058333333333,7.61833333333333,6.10416666666667
"Peter",2018,2018-08-09 04:00:00,23.055,23.0225,22.9525,22.415,21.385,19.4533333333333,15.895,12.61,9.5375,7.505,6.185
"Peter",2018,2018-08-09 05:00:00,22.9541666666667,22.935,22.9216666666667,22.4058333333333,21.4316666666667,19.4316666666667,16.2291666666667,12.2758333333333,9.48416666666667,7.99166666666667,6.2925
"Peter",2018,2018-08-09 06:00:00,22.855,22.8433333333333,22.93,22.385,21.435,19.4475,15.9575,12.3116666666667,9.74666666666667,8.00583333333333,6.0325
"Peter",2018,2018-08-09 07:00:00,22.85,22.78,22.95,22.4266666666667,21.4258333333333,19.4741666666667,15.9733333333333,12.3733333333333,9.8475,7.545,6.06916666666667
"Peter",2018,2018-08-09 08:00:00,22.9841666666667,22.8383333333333,22.9908333333333,22.465,21.4533333333333,19.5516666666667,15.8716666666667,12.5525,9.4975,7.76666666666667,6.33583333333333
"Peter",2018,2018-08-09 09:00:00,23.085,22.88,22.9675,22.54,21.4116666666667,19.4316666666667,16.1158333333333,12.1883333333333,9.63083333333333,7.72,6.3675
"Peter",2018,2018-08-09 10:00:00,23.1933333333333,22.9,22.9733333333333,22.46,21.4583333333333,19.5675,15.7958333333333,12.7525,9.575,7.86166666666667,6.02583333333333
"Peter",2018,2018-08-09 11:00:00,23.4466666666667,23.0516666666667,23.0025,22.54,21.4691666666667,19.4016666666667,16.1783333333333,12.05,9.65,7.95833333333333,6.22166666666667
"Peter",2018,2018-08-09 12:00:00,23.7966666666667,23.215,23.08,22.6291666666667,21.4308333333333,19.5841666666667,16.01,12.4116666666667,9.76916666666667,7.87833333333333,6.09916666666667
"Peter",2018,2018-08-09 13:00:00,24.0991666666667,23.2966666666667,23.155,22.72,21.5316666666667,19.5533333333333,16.0308333333333,12.5858333333333,9.72166666666667,7.73666666666667,6.19
"Peter",2018,2018-08-09 14:00:00,24.1333333333333,23.38,23.2233333333333,22.74,21.5475,19.5358333333333,15.8116666666667,12.6316666666667,9.69583333333333,7.82083333333333,6.18
"Peter",2018,2018-08-09 15:00:00,24.2975,23.465,23.2841666666667,22.7283333333333,21.6433333333333,19.4541666666667,16.1858333333333,12.2183333333333,9.73666666666667,7.94833333333333,6.17416666666667
"Peter",2018,2018-08-09 16:00:00,24.3933333333333,23.47,23.315,22.81,21.6525,19.5416666666667,16.1825,12.59,9.42916666666667,7.89416666666667,6.20416666666667
"Peter",2018,2018-08-09 17:00:00,24.5,23.615,23.305,22.6866666666667,21.63,19.5683333333333,16.0816666666667,12.3516666666667,9.76916666666667,7.93666666666667,6.17833333333333
"Peter",2018,2018-08-09 18:00:00,24.6675,23.5925,23.33,22.745,21.585,19.7333333333333,15.8533333333333,12.6208333333333,9.88916666666667,7.65666666666667,6.12
"Peter",2018,2018-08-09 19:00:00,24.6866666666667,23.615,23.345,22.735,21.645,19.4633333333333,16.2233333333333,12.505,9.51666666666667,7.925,6.2825
"Peter",2018,2018-08-09 20:00:00,24.7791666666667,23.5691666666667,23.33,22.74,21.56,19.5941666666667,16.1966666666667,12.375,9.70083333333333,8.0725,6.24333333333333
"Peter",2018,2018-08-09 21:00:00,24.8216666666667,23.615,23.33,22.74,21.535,19.615,15.9583333333333,12.5375,9.94833333333333,7.6825,6.12333333333333
"Peter",2018,2018-08-09 22:00:00,24.9491666666667,23.6133333333333,23.32,22.705,21.595,19.515,16.1458333333333,12.5741666666667,9.67,7.66333333333333,6.2825
"Peter",2018,2018-08-09 23:00:00,24.7658333333333,23.61,23.34,22.73,21.555,19.5958333333333,16.1191666666667,12.4475,9.58083333333333,7.97,6.25416666666667
"Peter",2018,2018-08-10,24.545,23.615,23.33,22.74,21.585,19.5408333333333,16.1141666666667,12.46,9.8,7.8675,6.14666666666667
"Peter",2018,2018-08-10 01:00:00,24.3266666666667,23.61,23.33,22.735,21.56,19.515,16.0575,12.5425,9.71,7.93833333333333,6.08166666666667
"Peter",2018,2018-08-10 02:00:00,24.1383333333333,23.625,23.33,22.71,21.565,19.6091666666667,16.0358333333333,12.4425,9.64583333333333,7.91083333333333,6.27166666666667
"Peter",2018,2018-08-10 03:00:00,23.975,23.615,23.335,22.73,21.5025,19.5783333333333,16.1983333333333,12.495,9.7625,7.70583333333333,6.29333333333333
"Peter",2018,2018-08-10 04:00:00,23.83,23.665,23.33,22.72,21.55,19.6041666666667,16.01,12.5225,9.72666666666667,8.00083333333333,6.16666666666667
"Peter",2018,2018-08-10 05:00:00,23.6983333333333,23.615,23.315,22.73,21.555,19.495,16.145,12.4575,9.73666666666667,7.92,6.11666666666667
"Peter",2018,2018-08-10 06:00:00,23.56,23.5258333333333,23.325,22.735,21.555,19.465,16.185,12.4041666666667,9.7325,7.89916666666667,6.22666666666667
"Peter",2018,2018-08-10 07:00:00,23.515,23.48,23.345,22.725,21.57,19.595,15.9841666666667,12.5841666666667,9.605,7.93333333333333,6.21083333333333
"Peter",2018,2018-08-10 08:00:00,23.6075,23.495,23.39,22.745,21.55,19.5883333333333,16.0466666666667,12.5991666666667,9.72916666666667,7.75666666666667,6.12916666666667
"Peter",2018,2018-08-10 09:00:00,23.765,23.54,23.4683333333333,22.785,21.625,19.52,16.1733333333333,12.325,9.73916666666667,7.89833333333333,6.21166666666667
"Peter",2018,2018-08-10 10:00:00,23.8841666666667,23.5691666666667,23.55,22.81,21.6,19.5466666666667,16.155,12.5566666666667,9.62333333333333,8.00166666666667,6.11333333333333
"Peter",2018,2018-08-10 11:00:00,24.2066666666667,23.79,23.5341666666667,22.8183333333333,21.6583333333333,19.5575,16.125,12.4675,9.71083333333333,7.86666666666667,6.215
"Peter",2018,2018-08-10 12:00:00,24.5183333333333,23.8616666666667,23.6,22.9341666666667,21.5116666666667,19.8125,16.035,12.5933333333333,9.785,7.88833333333333,6.195
"Peter",2018,2018-08-10 13:00:00,24.7816666666667,23.97,23.7091666666667,22.9058333333333,21.8175,19.38,16.0983333333333,12.5983333333333,9.70416666666667,7.92833333333333,6.24916666666667
"Peter",2018,2018-08-10 14:00:00,24.7841666666667,24.005,23.76,23.0833333333333,21.7391666666667,19.6525,16.1925,12.625,9.6375,7.93166666666667,6.16666666666667
"Peter",2018,2018-08-10 15:00:00,25.0525,24.1291666666667,23.785,23.0816666666667,21.7416666666667,19.5741666666667,16.3341666666667,12.5933333333333,9.75916666666667,7.9975,6.195
"Peter",2018,2018-08-10 16:00:00,25.2816666666667,24.225,23.865,23.0825,21.7741666666667,19.7191666666667,16.0466666666667,12.6683333333333,9.8225,7.99666666666667,6.16666666666667
"Peter",2018,2018-08-10 17:00:00,25.5766666666667,24.26,23.855,23.1291666666667,21.7408333333333,19.7141666666667,16.2641666666667,12.6358333333333,9.70666666666667,7.80916666666667,6.25416666666667
"Peter",2018,2018-08-10 18:00:00,25.49,24.3025,23.895,23.0966666666667,21.7191666666667,19.6766666666667,16.1716666666667,12.6725,9.7,8.00833333333333,6.27583333333333
"Peter",2018,2018-08-10 19:00:00,25.6133333333333,24.3016666666667,23.9,23.1,21.7541666666667,19.5908333333333,16.3641666666667,12.4541666666667,9.81916666666667,8.035,6.215
"Peter",2018,2018-08-10 20:00:00,25.74,24.3075,23.89,23.04,21.785,19.705,16.1258333333333,12.6625,9.92166666666667,7.92166666666667,6.185
"Peter",2018,2018-08-10 21:00:00,25.5875,24.325,23.88,23.07,21.7575,19.6666666666667,16.1033333333333,12.6416666666667,9.70166666666667,7.825,6.28166666666667
"Peter",2018,2018-08-10 22:00:00,25.3533333333333,24.3308333333333,23.86,23.095,21.7541666666667,19.5583333333333,16.27,12.5883333333333,9.735,7.96416666666667,6.26583333333333
"Peter",2018,2018-08-10 23:00:00,25.1083333333333,24.3016666666667,23.87,23.095,21.7308333333333,19.6666666666667,16.1033333333333,12.615,9.86083333333333,8.01833333333333,6.185
"Peter",2018,2018-08-11,24.895,24.3141666666667,23.88,23.06,21.7191666666667,19.745,16.1933333333333,12.495,9.83,8.0625,6.2275
"Peter",2018,2018-08-11 01:00:00,24.7125,24.3425,23.885,23.085,21.6983333333333,19.5933333333333,16.28,12.6975,9.73916666666667,7.81333333333333,6.25
"Peter",2018,2018-08-11 02:00:00,24.54,24.385,23.88,23.025,21.7591666666667,19.6508333333333,16.1516666666667,12.585,9.79833333333333,7.97583333333333,6.235
"Peter",2018,2018-08-11 03:00:00,24.3783333333333,24.3308333333333,23.87,23.055,21.73,19.5941666666667,16.1766666666667,12.635,9.84083333333333,7.95333333333333,6.18833333333333
"Peter",2018,2018-08-11 04:00:00,24.25,24.225,23.88,23.065,21.7191666666667,19.6316666666667,16.25,12.5316666666667,9.74333333333333,8.0625,6.16333333333333
"Peter",2018,2018-08-11 05:00:00,24.1225,24.1025,23.885,23.04,21.7191666666667,19.6791666666667,16.1075,12.6466666666667,9.835,7.88666666666667,6.25333333333333
"Peter",2018,2018-08-11 06:00:00,24.025,23.985,23.87,23.085,21.69,19.6266666666667,16.1625,12.73,9.765,7.86083333333333,6.23666666666667
"Peter",2018,2018-08-11 07:00:00,23.985,23.92,23.925,23.085,21.6958333333333,19.6475,16.215,12.4791666666667,9.81916666666667,8.03416666666667,6.24416666666667
"Peter",2018,2018-08-11 08:00:00,24.03,23.93,23.885,23.1,21.7358333333333,19.5816666666667,16.24,12.5166666666667,9.8975,7.95833333333333,6.14083333333333
"Peter",2018,2018-08-11 09:00:00,24.16,23.98,23.9466666666667,23.1058333333333,21.785,19.5991666666667,16.2075,12.6566666666667,9.73333333333333,7.87416666666667,6.265
"Peter",2018,2018-08-11 10:00:00,24.27,24.0216666666667,24.05,23.1641666666667,21.7291666666667,19.6941666666667,16.0983333333333,12.7608333333333,9.61083333333333,8.02833333333333,6.24416666666667
"Peter",2018,2018-08-11 11:00:00,24.6366666666667,24.175,24.065,23.215,21.81,19.5583333333333,16.27,12.5841666666667,9.8,7.975,6.1625
"Peter",2018,2018-08-11 12:00:00,25.0408333333333,24.315,24.07,23.3008333333333,21.7191666666667,19.8758333333333,16.2133333333333,12.6458333333333,9.84666666666667,8.07333333333333,6.16166666666667
"Peter",2018,2018-08-11 13:00:00,25.1833333333333,24.4,24.1875,23.3066666666667,21.97,19.5166666666667,16.22,12.6925,9.82666666666667,7.89833333333333,6.2325
"Peter",2018,2018-08-11 14:00:00,25.3741666666667,24.465,24.3,23.3616666666667,21.8925,19.8116666666667,16.2041666666667,12.6675,9.81583333333333,7.96916666666667,6.22833333333333
"Peter",2018,2018-08-11 15:00:00,25.4783333333333,24.5866666666667,24.37,23.4441666666667,21.89,19.6466666666667,16.3375,12.6666666666667,9.82416666666667,8.15083333333333,6.29083333333333
"Peter",2018,2018-08-11 16:00:00,25.745,24.68,24.395,23.445,21.9358333333333,19.72,16.255,12.7716666666667,9.79,7.93083333333333,6.21083333333333
"Peter",2018,2018-08-11 17:00:00,25.9425,24.755,24.36,23.48,22.0225,19.775,16.1775,12.7416666666667,9.81916666666667,7.9825,6.2475
"Peter",2018,2018-08-11 18:00:00,26.01,24.765,24.42,23.4233333333333,21.87,19.775,16.3225,12.7558333333333,9.83333333333333,8.04583333333333,6.18416666666667
"Peter",2018,2018-08-11 19:00:00,26.0566666666667,24.79,24.405,23.4541666666667,21.925,19.7525,16.3183333333333,12.6525,9.8,8.115,6.195
"Peter",2018,2018-08-11 20:00:00,26.22,24.775,24.42,23.445,21.915,19.7341666666667,16.3541666666667,12.655,10.0783333333333,7.95833333333333,6.195
"Peter",2018,2018-08-11 21:00:00,26.1925,24.78,24.4,23.3733333333333,21.9866666666667,19.75,16.2408333333333,12.7341666666667,9.67916666666667,7.9,6.325
"Peter",2018,2018-08-11 22:00:00,25.9775,24.79,24.41,23.45,21.915,19.665,16.3216666666667,12.725,9.825,8.15083333333333,6.16166666666667
"Peter",2018,2018-08-11 23:00:00,25.7075,24.78,24.4,23.43,21.91,19.76,16.2133333333333,12.6608333333333,9.90833333333333,7.99166666666667,6.21166666666667
"Peter",2018,2018-08-12,25.4575,24.79,24.39,23.395,21.9016666666667,19.7816666666667,16.245,12.6925,9.88333333333333,8.01333333333333,6.255
"Peter",2018,2018-08-12 01:00:00,25.2283333333333,24.75,24.39,23.4008333333333,21.89,19.7,16.2866666666667,12.6975,9.825,7.99166666666667,6.30166666666667
"Peter",2018,2018-08-12 02:00:00,25,24.79,24.38,23.4058333333333,21.915,19.71,16.3141666666667,12.6925,9.88416666666667,8.07166666666667,6.21
"Peter",2018,2018-08-12 03:00:00,24.8083333333333,24.75,24.375,23.4433333333333,21.86,19.6925,16.3333333333333,12.61,9.8875,8.0075,6.25916666666667
"Peter",2018,2018-08-12 04:00:00,24.66,24.6191666666667,24.38,23.3691666666667,21.905,19.72,16.23,12.7525,9.77083333333333,7.985,6.24416666666667
"Peter",2018,2018-08-12 05:00:00,24.505,24.48,24.36,23.425,21.88,19.68,16.28,12.6708333333333,9.94083333333333,7.88833333333333,6.265
"Peter",2018,2018-08-12 06:00:00,24.3933333333333,24.3425,24.385,23.3675,21.88,19.715,16.2191666666667,12.6358333333333,9.83083333333333,8.1425,6.29333333333333
"Peter",2018,2018-08-12 07:00:00,24.315,24.29,24.43,23.42,21.885,19.69,16.25,12.75,9.8575,8.09,6.16416666666667
"Peter",2018,2018-08-12 08:00:00,24.4258333333333,24.3191666666667,24.35,23.475,21.925,19.71,16.3341666666667,12.6466666666667,9.8725,7.88916666666667,6.27083333333333
"Peter",2018,2018-08-12 09:00:00,24.535,24.3541666666667,24.37,23.485,21.935,19.765,16.1925,12.7825,9.93333333333333,8.0025,6.315
"Peter",2018,2018-08-12 10:00:00,24.6808333333333,24.385,24.37,23.475,21.9691666666667,19.715,16.4058333333333,12.725,9.75333333333333,8.07,6.25916666666667
"Peter",2018,2018-08-12 11:00:00,24.9525,24.5433333333333,24.4525,23.6116666666667,21.9641666666667,19.735,16.3108333333333,12.7308333333333,9.99083333333333,8.00333333333333,6.21583333333333
"Peter",2018,2018-08-12 12:00:00,25.38,24.69,24.4866666666667,23.67,21.9916666666667,19.7825,16.3916666666667,12.7925,9.865,8.02833333333333,6.29166666666667
"Peter",2018,2018-08-12 13:00:00,25.5916666666667,24.745,24.5383333333333,23.7891666666667,21.9966666666667,19.86,16.2983333333333,12.765,9.87666666666667,8.15166666666667,6.32
"Peter",2018,2018-08-12 14:00:00,25.5925,24.7933333333333,24.66,23.7041666666667,22.1841666666667,19.7508333333333,16.4116666666667,12.9166666666667,9.9025,7.98666666666667,6.22083333333333
"Peter",2018,2018-08-12 15:00:00,25.655,24.935,24.73,23.78,22.1825,19.795,16.4516666666667,12.6308333333333,9.9575,8.14583333333333,6.34583333333333
"Peter",2018,2018-08-12 16:00:00,25.9266666666667,25.01,24.77,23.9,22.065,19.8983333333333,16.3183333333333,12.9016666666667,9.91583333333333,8.01833333333333,6.21666666666667
"Peter",2018,2018-08-12 17:00:00,26.0875,25.0633333333333,24.805,23.79,22.145,19.985,16.2866666666667,12.7241666666667,9.9725,7.98666666666667,6.3675
"Peter",2018,2018-08-12 18:00:00,26.21,25.0866666666667,24.78,23.8,22.12,19.8116666666667,16.4,12.87,10.02,7.97,6.21666666666667
"Peter",2018,2018-08-12 19:00:00,26.225,25.0866666666667,24.78,23.825,22.085,19.8591666666667,16.3783333333333,12.7408333333333,9.86,8.16166666666667,6.32333333333333
"Peter",2018,2018-08-12 20:00:00,26.275,25.11,24.76,23.785,22.11,19.7883333333333,16.5316666666667,12.7258333333333,10.0875,8.0225,6.23333333333333
"Peter",2018,2018-08-12 21:00:00,26.3691666666667,25.11,24.77,23.77,22.13,19.8433333333333,16.2916666666667,12.9175,9.94333333333333,8.04,6.31333333333333
"Peter",2018,2018-08-12 22:00:00,26.3525,25.1041666666667,24.77,23.78,22.075,19.7883333333333,16.3916666666667,12.7516666666667,9.92833333333333,7.97083333333333,6.335
"Peter",2018,2018-08-12 23:00:00,26.1241666666667,25.1033333333333,24.765,23.77,22.095,19.8341666666667,16.2591666666667,12.9016666666667,9.88083333333333,8.205,6.21166666666667
"Peter",2018,2018-08-13,25.9058333333333,25.0866666666667,24.76,23.75,22.135,19.8266666666667,16.3966666666667,12.7025,9.9925,8.12916666666667,6.24916666666667
"Peter",2018,2018-08-13 01:00:00,25.6816666666667,25.0808333333333,24.76,23.79,22.045,19.8116666666667,16.375,12.7866666666667,9.9,8.00666666666667,6.28833333333333
"Peter",2018,2018-08-13 02:00:00,25.4583333333333,25.11,24.76,23.735,22.105,19.755,16.365,12.7975,9.91333333333333,8.05666666666667,6.275
"Peter",2018,2018-08-13 03:00:00,25.245,25.145,24.76,23.815,22.0275,19.8708333333333,16.365,12.6991666666667,10.0191666666667,8.05666666666667,6.305
"Peter",2018,2018-08-13 04:00:00,25.075,25.0408333333333,24.76,23.735,22.09,19.77,16.3016666666667,12.9216666666667,9.835,8.11666666666667,6.2325
"Peter",2018,2018-08-13 05:00:00,24.9491666666667,24.925,24.7583333333333,23.72,22.1,19.76,16.4433333333333,12.615,10.0466666666667,8.07666666666667,6.31333333333333
"Peter",2018,2018-08-13 06:00:00,24.83,24.8191666666667,24.7075,23.81,22.045,19.8,16.26,12.9225,9.90166666666667,8.0175,6.32416666666667
"Peter",2018,2018-08-13 07:00:00,24.7708333333333,24.735,24.82,23.73,22.07,19.815,16.4066666666667,12.7783333333333,9.945,8.14916666666667,6.28083333333333
"Peter",2018,2018-08-13 08:00:00,24.84,24.765,24.82,23.795,22.11,19.785,16.3125,12.7616666666667,9.99083333333333,8.05666666666667,6.3075
"Peter",2018,2018-08-13 09:00:00,24.96,24.8016666666667,24.785,23.8508333333333,22.1,19.8075,16.4016666666667,12.835,9.825,8.13583333333333,6.34
"Peter",2018,2018-08-13 10:00:00,25.05,24.8366666666667,24.845,23.8575,22.145,19.8083333333333,16.355,12.8225,9.91333333333333,8.12583333333333,6.31833333333333
"Peter",2018,2018-08-13 11:00:00,25.3108333333333,24.9966666666667,24.96,23.8833333333333,22.1875,19.8333333333333,16.4008333333333,12.7766666666667,10.0425,8.02416666666667,6.28666666666667
"Peter",2018,2018-08-13 12:00:00,25.7191666666667,25.14,24.9266666666667,24.065,22.1108333333333,19.8833333333333,16.4425,12.9275,9.87416666666667,8.1925,6.27
"Peter",2018,2018-08-13 13:00:00,26.0141666666667,25.25,25.0241666666667,24.0325,22.2191666666667,19.915,16.3858333333333,12.8491666666667,9.935,8.11,6.25416666666667
"Peter",2018,2018-08-13 14:00:00,26.0516666666667,25.3016666666667,25.075,24.0608333333333,22.3916666666667,19.8391666666667,16.4641666666667,12.8341666666667,9.9525,8.12416666666667,6.25916666666667
"Peter",2018,2018-08-13 15:00:00,26.4166666666667,25.42,25.175,24.1466666666667,22.26,19.8241666666667,16.4633333333333,13,9.9525,8.14833333333333,6.28666666666667
"Peter",2018,2018-08-13 16:00:00,26.5825,25.47,25.2483333333333,24.16,22.2908333333333,20.0783333333333,16.4741666666667,12.7816666666667,10.0441666666667,8.15083333333333,6.28083333333333
"Peter",2018,2018-08-13 17:00:00,26.915,25.5458333333333,25.2533333333333,24.2083333333333,22.25,19.985,16.4208333333333,13.0208333333333,10.0666666666667,7.96833333333333,6.22166666666667
"Peter",2018,2018-08-13 18:00:00,27.01,25.5516666666667,25.2508333333333,24.1283333333333,22.335,19.855,16.5616666666667,12.7816666666667,9.93166666666667,8.13416666666667,6.33916666666667
"Peter",2018,2018-08-13 19:00:00,27.2183333333333,25.6008333333333,25.2475,24.1291666666667,22.325,19.9075,16.5316666666667,12.9283333333333,10.0066666666667,8.27666666666667,6.185
"Peter",2018,2018-08-13 20:00:00,27.2141666666667,25.5916666666667,25.26,24.135,22.275,19.97,16.4425,12.8241666666667,10.1308333333333,8.0175,6.27583333333333
"Peter",2018,2018-08-13 21:00:00,26.9991666666667,25.6083333333333,25.26,24.1291666666667,22.2941666666667,19.8808333333333,16.4525,12.9908333333333,10.0133333333333,8.10583333333333,6.26916666666667
"Peter",2018,2018-08-13 22:00:00,26.7391666666667,25.5916666666667,25.2075,24.1175,22.2783333333333,20,16.4108333333333,12.8141666666667,9.83666666666667,8.14,6.43
"Peter",2018,2018-08-13 23:00:00,26.51,25.5975,25.2425,24.1116666666667,22.265,19.8591666666667,16.495,12.9025,10.1316666666667,8.23166666666667,6.21666666666667
"Peter",2018,2018-08-14,26.285,25.5858333333333,25.2191666666667,24.1058333333333,22.29,19.8983333333333,16.4633333333333,12.8183333333333,10.0058333333333,8.1825,6.33166666666667
"Peter",2018,2018-08-14 01:00:00,26.0816666666667,25.5866666666667,25.2308333333333,24.1475,22.2566666666667,19.8691666666667,16.4533333333333,12.8508333333333,10.015,7.98666666666667,6.39
"Peter",2018,2018-08-14 02:00:00,25.8741666666667,25.5891666666667,25.2425,24.0875,22.2833333333333,19.9475,16.41,12.9025,9.89916666666667,8.12416666666667,6.35333333333333
"Peter",2018,2018-08-14 03:00:00,25.6816666666667,25.6066666666667,25.2075,24.1308333333333,22.2625,19.8816666666667,16.4641666666667,12.8925,10.0825,8.26916666666667,6.27083333333333
"Peter",2018,2018-08-14 04:00:00,25.5,25.475,25.26,24.1175,22.2308333333333,19.8375,16.505,12.88,9.9475,8.12916666666667,6.27583333333333
"Peter",2018,2018-08-14 05:00:00,25.3675,25.3408333333333,25.2016666666667,24.09,22.275,19.9633333333333,16.3891666666667,12.9258333333333,9.9425,8.12666666666667,6.36416666666667
"Peter",2018,2018-08-14 06:00:00,25.27,25.245,25.2791666666667,24.085,22.27,19.8716666666667,16.465,12.875,10.1566666666667,8.025,6.3725
"Peter",2018,2018-08-14 07:00:00,25.215,25.165,25.325,24.1291666666667,22.2366666666667,19.915,16.4291666666667,12.835,9.98416666666667,8.185,6.29666666666667
"Peter",2018,2018-08-14 08:00:00,25.28,25.21,25.2608333333333,24.1466666666667,22.2875,19.8508333333333,16.4941666666667,12.8491666666667,10.0008333333333,8.16,6.28166666666667
