"lake","year","doy","avg.schmidt.stability"
"Peter",2013,165,116.132955710917
"Peter",2013,166,128.787075001158
"Peter",2013,167,120.545977471778
"Peter",2013,168,126.710241055676
"Peter",2013,169,120.536455239046
"Peter",2013,170,127.720834143644
"Peter",2013,171,138.305525876466
"Peter",2013,172,134.202262442727
"Peter",2013,173,130.09065807334
"Peter",2013,174,134.479271399443
"Peter",2013,175,153.757024398415
"Peter",2013,176,174.236456436341
"Peter",2013,177,189.503100229693
"Peter",2013,178,190.524778325591
"Peter",2013,179,182.411765496174
"Peter",2013,180,169.399926510311
"Peter",2013,181,155.833518173047
"Peter",2013,182,163.684873488134
"Peter",2013,183,167.092317120009
"Peter",2013,184,172.91180832166
"Peter",2013,185,185.142964461832
"Peter",2013,186,193.241040118056
"Peter",2013,187,196.870808835863
"Peter",2013,188,208.306329246134
"Peter",2013,189,219.470454710108
"Peter",2013,190,224.297725505419
"Peter",2013,191,203.880638110324
"Peter",2013,192,192.314031886107
"Peter",2013,193,200.517298299395
"Peter",2013,194,202.149037117076
"Peter",2013,195,211.472754169535
"Peter",2013,196,222.860640624813
"Peter",2013,197,241.01736218929
"Peter",2013,198,251.734606733591
"Peter",2013,199,259.559979824181
"Peter",2013,200,256.639030743594
"Peter",2013,201,240.625348200501
"Peter",2013,202,221.114009928974
"Peter",2013,203,210.858675658184
"Peter",2013,204,192.102369168955
"Peter",2013,205,183.555484529323
"Peter",2013,206,175.035188373285
"Peter",2013,207,170.645282600446
"Peter",2013,208,148.951320621027
"Peter",2013,209,126.228441116297
"Peter",2013,210,117.311582879578
"Peter",2013,211,130.208287038878
"Peter",2013,212,133.947301289763
"Peter",2013,213,136.039854485861
"Peter",2013,214,144.697843680926
"Peter",2013,215,146.154241886429
"Peter",2013,216,143.792527631226
"Peter",2013,217,142.170083651029
"Peter",2013,218,139.262098158119
"Peter",2013,219,152.97695978098
"Peter",2013,220,148.249528585466
"Peter",2013,221,145.262341792653
"Peter",2013,222,142.661867543901
"Peter",2013,223,145.24634086069
"Peter",2013,224,148.472858457072
"Peter",2013,225,142.78632941232
"Peter",2013,226,136.267455564062
"Peter",2013,227,134.884166136718
"Peter",2013,228,139.744659601468
"Peter",2013,229,148.907972177765
"Peter",2013,230,157.11524100397
"Peter",2013,231,162.466088297191
