"lake","year","doyCat","mean_temp","mean_chl","mean_pH","mean_doSat","mean_do","date","X.lake_year.","lake_year","normTemp","normChl"
"R",2013,200,28.0210069444444,3.99608365537847,6.62350694444444,93.1922733518403,7.21381944444444,2013-07-19,"lake_year","R_2013",219.444069351972,152.510898783721
"R",2013,201,26.8381597222222,3.35409172219097,6.56635416666667,91.68425757125,7.18854166666667,2013-07-20,"lake_year","R_2013",210.180704606346,128.009217841546
"R",2013,202,25.5402083333333,3.39562556571528,6.56329861111111,91.8347403656597,7.31024305555556,2013-07-21,"lake_year","R_2013",200.015911629293,129.594360784514
"R",2013,203,24.7262847222222,3.70973698531944,6.52635416666667,89.9251207067708,7.23131944444444,2013-07-22,"lake_year","R_2013",193.641739933109,141.582451889059
"R",2013,204,23.6549954488889,3.61059653307986,6.54548611111111,91.2429336199653,7.44159266062153,2013-07-23,"lake_year","R_2013",185.252031524004,137.798747447203
"R",2013,205,22.8840277777778,3.91862230686806,6.56270833333333,93.3803065252431,7.69760416666667,2013-07-24,"lake_year","R_2013",179.214265521417,149.554579321684
"R",2013,206,22.5235600191319,3.67458757895833,6.53017361111111,92.1956840266667,7.64305555555556,2013-07-25,"lake_year","R_2013",176.39129374227,140.240971575295
"R",2013,207,22.2319097222222,4.31778565951389,6.57097222222222,93.7440001334722,7.80079861111111,2013-07-26,"lake_year","R_2013",174.10725990621,164.788685242265
"R",2013,208,20.6829166666667,4.47956512617708,6.52055555555556,92.5998931945833,7.89017361111111,2013-07-27,"lake_year","R_2013",161.97645603528,170.96301340788
"R",2013,209,19.3355555555556,4.58577704584028,6.50232638888889,92.1043357565972,8.02336805555556,2013-07-28,"lake_year","R_2013",151.424715132641,175.016601051766
"R",2013,210,18.8491319444444,4.13195257527778,6.51697916666667,94.9469175241667,8.33847222222222,2013-07-29,"lake_year","R_2013",147.615331092205,157.696348558459
"R",2013,211,19.889375,7.15981791771875,6.61152777777778,100.548964827222,8.67694444444444,2013-07-30,"lake_year","R_2013",155.76190375745,273.255106731657
"R",2013,212,20.4675694444444,4.95208970820486,6.6890625,102.326795958576,8.74836805555556,2013-07-31,"lake_year","R_2013",160.28998306656,188.996957368353
"R",2013,213,20.6709913544097,4.64624553484722,6.72854166666667,103.484654170208,8.82003472222222,2013-08-01,"lake_year","R_2013",161.883063993546,177.324386474158
"R",2013,214,21.3491573323611,5.16231424012153,6.79524305555556,104.676832718333,8.82694444444444,2013-08-02,"lake_year","R_2013",167.194061638733,197.020195887358
"R",2013,215,21.1965277777778,5.75811720217708,6.88003472222222,105.7809925375,8.94027777777778,2013-08-03,"lake_year","R_2013",165.998756608206,219.759070514968
"R",2013,216,20.7813888888889,6.99756944444444,6.92729166666667,107.271346721319,9.12482638888889,2013-08-04,"lake_year","R_2013",162.747632645935,267.062878885764
"R",2013,217,20.2555902777778,7.49027777777778,6.80385416666667,104.381092462153,8.95413194444444,2013-08-05,"lake_year","R_2013",158.629886730858,285.867137563822
"R",2013,218,20.4456944444444,6.534375,6.7321875,102.787406414306,8.7896875,2013-08-06,"lake_year","R_2013",160.118670913981,249.385020480881
"R",2013,219,21.5850819095486,6.30451482639931,6.83822916666667,106.201790947917,8.92336805555555,2013-08-07,"lake_year","R_2013",169.04168436624,240.612385898209
"R",2013,220,20.8617361111111,5.32716372896875,6.84986111111111,105.150454544097,8.93364583333333,2013-08-08,"lake_year","R_2013",163.376864901597,203.311691730866
"R",2013,221,20.6956175513889,4.91695469427778,6.73173611111111,102.068869302917,8.69559027777778,2013-08-09,"lake_year","R_2013",162.075921905058,187.656026343151
"R",2013,222,20.5431597222222,4.32932260256597,6.684375,101.237788740035,8.644375,2013-08-10,"lake_year","R_2013",160.881961727138,165.228993730733
"R",2013,223,20.6320411280556,4.43185556372222,6.65533148861111,101.487740923125,8.65350079812153,2013-08-11,"lake_year","R_2013",161.578028696625,169.142173586177
"R",2013,224,21.0247569444444,3.94957783907292,6.69774305555556,102.622388799826,8.69684027777778,2013-08-12,"lake_year","R_2013",164.653548324385,150.73600004408
"R",2013,225,20.4096180555556,3.54306681787847,6.68861111111111,99.7240577318056,8.53319444444444,2013-08-13,"lake_year","R_2013",159.836141824253,135.22146968023
"R",2013,226,20.0277430555556,3.81711957120139,6.68020833333333,98.7832704181597,8.50461805555556,2013-08-14,"lake_year","R_2013",156.845521103523,145.680718116428
"R",2013,227,20.0488541666667,3.4606083911875,6.69147646366319,99.3698131520833,8.55260416666667,2013-08-15,"lake_year","R_2013",157.010850926964,132.074436271656
"R",2013,228,20.4862152777778,3.48355122102431,6.78746527777778,102.511233043819,8.76090277777778,2013-08-16,"lake_year","R_2013",160.43600628233,132.950051474142
"R",2013,229,21.4200347222222,3.44923674563889,6.90253472222222,105.828785733021,8.91347222222222,2013-08-17,"lake_year","R_2013",167.749131729077,131.640436377552
"R",2013,230,22.0394097222222,3.82562560391667,6.93753472222222,106.242231607188,8.86552083333333,2013-08-18,"lake_year","R_2013",172.599712963518,146.005351634233
"R",2013,231,22.4015972222222,4.06626754609375,6.90413194444444,105.359080424653,8.74538194444444,2013-08-19,"lake_year","R_2013",175.436152746928,155.189473402327
"R",2013,232,23.2639236111111,4.30335193997222,6.89184027777778,105.019360719201,8.6115625,2013-08-20,"lake_year","R_2013",182.189386571199,164.237821013703
"R",2013,233,23.9335416666667,3.99846356147569,6.8190625,101.841433193611,8.275625,2013-08-21,"lake_year","R_2013",187.433441908469,152.601728117941
"R",2013,234,23.6847916666667,3.28564908745486,6.68534722222222,98.2106285806944,8.006875,2013-08-22,"lake_year","R_2013",185.485378002003,125.397098416898
"R",2013,235,23.3564236111111,2.39452646068056,6.55847222222222,94.5053821704167,7.74048611111111,2013-08-23,"lake_year","R_2013",182.91379224496,91.3873217314332
"R",2013,236,23.1809375,2.05536770583333,6.51114583333333,92.5028730684722,7.59364583333333,2013-08-24,"lake_year","R_2013",181.539488087607,78.4432967827814
"R",2013,237,23.554375,2.404848385125,6.48572916666667,92.0587007222569,7.51916666666667,2013-08-25,"lake_year","R_2013",184.464031263772,91.7812589234338
"R",2013,238,24.7749652777778,3.03923558178125,6.52451388888889,93.3190563297569,7.49975694444444,2013-08-26,"lake_year","R_2013",194.022977453609,115.992704399233
"R",2013,239,25.2196180555556,3.50510875558681,6.55190972222222,94.1167308476389,7.52135416666667,2013-08-27,"lake_year","R_2013",197.505236859835,133.772796755578
"R",2013,240,25.3358680555556,6.14711138167708,6.58610165287153,98.6881654991667,7.87479166666667,2013-08-28,"lake_year","R_2013",198.415638584968,234.605069010854
"R",2013,241,25.7683680555556,6.22777777777778,6.58559027777778,98.5473597392361,7.82274305555556,2013-08-29,"lake_year","R_2013",201.802724573094,237.683709407784
"R",2013,242,24.6997569444444,5.42395833333333,6.51184027777778,93.1372529093056,7.49201388888889,2013-08-30,"lake_year","R_2013",193.4339899576,207.005866673673
"R",2013,243,24.1763888888889,4.16454321132292,6.48097222222222,91.2896975026736,7.3934375,2013-08-31,"lake_year","R_2013",189.335278726143,158.940173168709
"R",2013,244,23.7445833333333,3.53342759387847,6.454375,89.1478155644097,7.26152777777778,2013-09-01,"lake_year","R_2013",185.95363121905,134.853587813233
"R",2013,245,21.9829861111111,2.96590161630556,6.38965277777778,84.0177238894444,7.0175,2013-09-02,"lake_year","R_2013",172.157836379486,113.193906888821
"R",2013,246,21.1142708333333,2.41749249861458,6.33996527777778,80.1538853402431,6.78291666666667,2013-09-03,"lake_year","R_2013",165.354568529699,92.263822673075
"R",2013,247,21.2204513888889,2.36219299209028,6.37277777777778,82.7952818345486,6.99479166666667,2013-09-04,"lake_year","R_2013",166.186112279835,90.1533119406567
"R",2013,248,20.935625,2.43760388192708,6.35461805555556,81.4645227011111,6.91309027777778,2013-09-05,"lake_year","R_2013",163.95551928364,93.0313754595751
"R",2013,249,20.7558333333333,3.20002775004514,6.38263888888889,83.2656011586806,7.08604166666667,2013-09-06,"lake_year","R_2013",162.547496543875,122.129352230993
"R",2014,136,9.53315972222222,8.27395833333333,7.30173611111111,114.313649505903,12.2290972222222,2014-05-16,"lake_year","R_2014",74.6581080178322,315.776377758591
"R",2014,137,10.011875,8.65444213356944,7.38892361111111,115.840936035417,12.2479166666667,2014-05-17,"lake_year","R_2014",78.4071249187878,330.297576850245
"R",2014,138,11.4193402777778,8.99131944444444,7.26628472222222,116.954823157292,11.9502777777778,2014-05-18,"lake_year","R_2014",89.4295663549404,343.154530280696
"R",2014,139,12.4768402777778,10.698577094941,7.20576388888889,117.232554578819,11.6910763888889,2014-05-19,"lake_year","R_2014",97.711285273886,408.312174911625
"R",2014,140,12.2840625,8.93020833333333,7.06472222222222,112.314973187847,11.2480555555556,2014-05-20,"lake_year","R_2014",96.2015629387799,340.822219126828
"R",2014,141,13.3045486111111,7.496875,7.12760416666667,114.885673190625,11.2484027777778,2014-05-21,"lake_year","R_2014",104.1934108186,286.118921154297
"R",2014,142,14.1770486111111,6.22296176702778,6.90506944444444,111.702022469792,10.7339930555556,2014-05-22,"lake_year","R_2014",111.026318390023,237.499905916322
"R",2014,143,15.0031597222222,5.16209111191667,6.80517361111111,110.120198032986,10.4008333333333,2014-05-23,"lake_year","R_2014",117.495935428359,197.011680178979
"R",2014,144,16.7022569444444,4.74757723856597,6.65395833333333,109.0403165125,9.96302083333333,2014-05-24,"lake_year","R_2014",130.802266974842,181.191720229454
"R",2014,145,18.495,4.65229329393056,6.55388888888889,107.821504614687,9.53260416666667,2014-05-25,"lake_year","R_2014",144.841977688793,177.555199753601
"R",2014,146,20.1792543371528,5.03408657548958,6.45111111111111,106.190917840972,9.13065972222222,2014-05-26,"lake_year","R_2014",158.032068476797,192.126375319904
"R",2014,147,20.8671680678819,4.60349393249653,6.49447916666667,102.869334836389,8.73875,2014-05-27,"lake_year","R_2014",163.419404796779,175.692767654024
"R",2014,148,20.1150347222222,3.6407451156875,6.56024305555556,102.814768310833,8.84145833333333,2014-05-28,"lake_year","R_2014",157.529138169527,138.949370864298
"R",2014,149,20.6742361111111,2.98960733736806,6.50010416666667,100.057954042188,8.52798611111111,2014-05-29,"lake_year","R_2014",161.908475022351,114.098637904823
"R",2014,150,22.0374652777778,2.44161444189931,6.45048611111111,99.0668020033681,8.26892361111111,2014-05-30,"lake_year","R_2014",172.584485216623,93.1844388483176
"R",2014,151,22.7438295438889,2.16074408552431,6.41216149952431,97.5854723457986,8.06195956911111,2014-05-31,"lake_year","R_2014",178.11631529352,82.4649959670854
"R",2014,152,22.7979166666667,2.28460331672222,6.4365625,96.6266777560764,7.97565972222222,2014-06-01,"lake_year","R_2014",178.539893873171,87.1920948723421
"R",2014,153,22.7278472222222,2.50636579586458,6.45552083333333,95.5747606000347,7.89649305555556,2014-06-02,"lake_year","R_2014",177.991151136815,95.6556802041923
"R",2014,154,21.1579861111111,2.96031491291667,6.4203125,96.1117616629861,8.12930555555556,2014-06-03,"lake_year","R_2014",165.696920910805,112.980689842193
"R",2014,155,20.6727927592361,3.16516139478125,6.49506944444444,98.8835791609375,8.42788194444444,2014-06-04,"lake_year","R_2014",161.897171538162,120.798674588284
"R",2014,156,20.9460821288889,3.97147983613889,6.61629541179514,101.843693651875,8.64131944444444,2014-06-05,"lake_year","R_2014",164.037413375515,151.571891768517
"R",2014,157,21.7909027777778,4.37049527010417,6.71579861111111,104.4338425075,8.74638888888889,2014-06-06,"lake_year","R_2014",170.653552525414,166.800352359105
"R",2014,158,21.4256597222222,4.67630938552778,6.66329861111111,102.618714856771,8.6440625,2014-06-07,"lake_year","R_2014",167.793183425454,178.471776089493
"R",2014,159,20.2392708333333,4.59039777396875,6.75239583333333,105.107237734167,9.01861111111111,2014-06-08,"lake_year","R_2014",158.502082426553,175.192951564088
"R",2014,160,20.0452534253125,6.09636019036458,6.80166666666667,105.692027047569,9.10034722222222,2014-06-09,"lake_year","R_2014",156.982652035432,232.668145145159
"R",2014,161,19.9459375,5.85258497185069,6.97305555555556,109.20810415625,9.41555555555555,2014-06-10,"lake_year","R_2014",156.204868037689,223.364441598635
"R",2014,162,20.7909027777778,6.06842826277778,7.02451388888889,110.383358637153,9.38888888888889,2014-06-11,"lake_year","R_2014",162.822139836104,231.60212057
"R",2014,163,20.5802447870139,8.13583225205903,6.86555555555556,107.22100374375,9.15090277777778,2014-06-12,"lake_year","R_2014",161.172390174131,310.5047832132
"R",2014,164,19.0342013888889,6.26856512050347,6.80309027777778,107.254379752083,9.38982638888889,2014-06-13,"lake_year","R_2014",149.064686287831,239.240362079387
"R",2014,165,18.8231400161806,7.61952853967361,6.92627452814236,108.110582989236,9.49985470074653,2014-06-14,"lake_year","R_2014",147.41177757538,290.800004732077
"R",2014,166,18.0261805555556,8.15551814400347,6.87773374900347,107.491780400347,9.57909722222222,2014-06-15,"lake_year","R_2014",141.170459142575,311.25609708266
"R",2014,167,18.9320833333333,7.43375379362153,7.10622714533333,110.554569627569,9.69652777777778,2014-06-16,"lake_year","R_2014",148.264957651745,283.709894530408
"R",2014,168,20.9859271733333,6.44070536348958,7.11871527777778,111.422446617361,9.44784722222222,2014-06-17,"lake_year","R_2014",164.349456362183,245.810110222504
"R",2014,169,22.2182986111111,5.92434371871528,6.91350694444444,109.542314103889,9.11711805555556,2014-06-18,"lake_year","R_2014",174.000665677939,226.103120746451
"R",2014,170,21.6701736111111,4.70475613523264,6.94763888888889,108.554055079167,9.1090625,2014-06-19,"lake_year","R_2014",169.708072597611,179.55744889795
"R",2014,171,20.8447705458681,4.66328408431597,6.71381443709028,104.920660182639,8.91649305555556,2014-06-20,"lake_year","R_2014",163.244000558672,177.974664275513
"R",2014,172,20.2305555555556,4.51378488446528,6.99112652797222,104.926554125694,9.0046875,2014-06-21,"lake_year","R_2014",158.433829489574,172.269013617778
"R",2014,173,21.0467195519097,3.92963050259028,7.07403857684028,107.858935752778,9.13378472222222,2014-06-22,"lake_year","R_2014",164.825546567179,149.97470811987
"R",2014,174,22.3864865378472,3.63154881498958,7.1995500123125,110.466369344965,9.16659722222222,2014-06-23,"lake_year","R_2014",175.317814741569,138.5983932057
"R",2014,175,23.3822916666667,3.18356003816319,7.00784722222222,108.829862015104,8.90975694444444,2014-06-24,"lake_year","R_2014",183.116375663486,121.500860498432
"R",2014,176,22.0997569444444,3.1491063803125,6.96388888888889,105.400344493403,8.78788194444444,2014-06-25,"lake_year","R_2014",173.072316965394,120.185933490304
"R",2014,177,21.5496180555556,3.02219187990625,6.91597222222222,105.508931825694,8.86954861111111,2014-06-26,"lake_year","R_2014",168.763952290067,115.342229955822
"R",2014,178,21.9429513888889,3.34030732687153,6.95732638888889,106.47034031875,8.89753472222222,2014-06-27,"lake_year","R_2014",171.844307947862,127.483135131408
"R",2014,179,23.1569097222222,2.80631528620833,6.77510416666667,104.788224170937,8.60743055555556,2014-06-28,"lake_year","R_2014",181.351316643822,107.103279981157
"R",2014,180,24.2933680555556,2.46735750930208,6.66027777777778,101.737827959583,8.22788194444444,2014-06-29,"lake_year","R_2014",190.251390856362,94.1669253740343
"R",2014,181,24.1570138888889,2.18813469292361,6.59180555555556,99.16050744875,8.03357638888889,2014-06-30,"lake_year","R_2014",189.183545105288,83.5103610076987
"R",2014,182,23.2091319444444,2.28359665300347,6.56270833333333,96.0529754892708,7.88204861111111,2014-07-01,"lake_year","R_2014",181.760290417597,87.1536754592968
"R",2014,183,22.3708680555556,2.49031999596528,6.51559027777778,94.9439406690625,7.88447916666667,2014-07-02,"lake_year","R_2014",175.195499961163,95.0432907810999
"R",2014,184,22.1568402777778,2.70066728707639,6.52548611111111,95.7453756658681,7.97590277777778,2014-07-03,"lake_year","R_2014",173.519360106409,103.071214416006
"R",2014,185,22.2451396477431,3.14723355431944,6.54511674470139,96.5693975431597,8.03645833333333,2014-07-04,"lake_year","R_2014",174.210868912813,120.114456914712
"R",2014,186,22.8142361111111,3.77112523772917,6.57746527777778,99.6869715914583,8.225625,2014-07-05,"lake_year","R_2014",178.667698177475,143.925340165977
"R",2014,187,23.2055707322569,4.79441488808333,6.58247341279514,100.050572397917,8.21201388888889,2014-07-06,"lake_year","R_2014",181.732401095283,182.979283414023
"R",2014,188,23.4744291767361,4.89799205810069,6.67565972222222,102.602919399132,8.38850694444444,2014-07-07,"lake_year","R_2014",183.837942529005,186.93231559631
"R",2014,189,22.8062152777778,4.80846604027083,6.61361111111111,98.6360291900695,8.13979166666667,2014-07-08,"lake_year","R_2014",178.60488372153,183.515546924467
"R",2014,190,21.7436111111111,4.36171667362153,6.56708333333333,96.1022056751042,8.05350694444444,2014-07-09,"lake_year","R_2014",170.283191966982,166.465316420148
"R",2014,191,21.8510519782986,4.59664914805556,6.6075,98.9294658671875,8.28246527777778,2014-07-10,"lake_year","R_2014",171.124605737625,175.431535828792
"R",2014,192,21.9933333333333,4.53170055692708,6.58635416666667,99.2055101318056,8.28416666666667,2014-07-11,"lake_year","R_2014",172.238869746896,172.952766898515
"R",2014,193,22.0683333333333,4.04141336860069,6.63826388888889,98.6833011765972,8.2315625,2014-07-12,"lake_year","R_2014",172.826225698594,154.240911441445
"R",2014,194,22.5177083333333,3.52299181192708,6.79701388888889,100.091214187188,8.29395833333333,2014-07-13,"lake_year","R_2014",176.345466775853,134.455305239049
"R",2014,195,21.8428125,3.45487172555556,6.83524305555556,95.7780491702431,8.015625,2014-07-14,"lake_year","R_2014",171.060078982724,131.855495902285
"R",2014,196,20.7707291666667,4.41878191243403,6.94684027777778,95.2249533931597,8.10163194444444,2014-07-15,"lake_year","R_2014",162.66415196206,168.643216487102
"R",2014,197,20.4701293222569,3.50954277515625,6.88016528092361,98.0706209403472,8.38774305555556,2014-07-16,"lake_year","R_2014",160.310030526144,133.942021518641
"R",2014,198,20.8297671930208,3.03882885913542,6.97219084893403,99.9146372441319,8.49409722222222,2014-07-17,"lake_year","R_2014",163.126503110801,115.977181792196
"R",2014,199,21.7448611111111,3.32609660555903,6.99947916666667,100.895193305694,8.456875,2014-07-18,"lake_year","R_2014",170.292981232844,126.94078165069
"R",2014,200,22.0461465660069,3.21813274719792,7.01034401678125,100.581289614931,8.39296618274306,2014-07-19,"lake_year","R_2014",172.65247196742,122.820331105905
"R",2014,201,22.4338888888889,2.80807337834375,6.87543973610069,99.8433527737847,8.28472222222222,2014-07-20,"lake_year","R_2014",175.68904211502,107.170377728562
"R",2014,202,23.5784271327083,2.78934747913194,6.84360237464583,99.2598273287847,8.10460686612153,2014-07-21,"lake_year","R_2014",184.652393441068,106.455702069687
"R",2014,203,24.3958680555556,2.80279240076042,6.83904931311111,97.5121592386806,7.87527777777778,2014-07-22,"lake_year","R_2014",191.054110657016,106.968828735311
"R",2014,204,23.2568402777778,2.17783897569097,6.79384097977778,95.2115152074306,7.80784722222222,2014-07-23,"lake_year","R_2014",182.13391406465,83.1174240163373
"R",2014,205,23.0090641996181,2.23493458406944,6.74148540466667,94.2608124791667,7.76100694444444,2014-07-24,"lake_year","R_2014",180.193477342043,85.2964831405586
"R",2014,206,23.1993070577083,3.14268951939583,6.77780004514236,95.9188117089583,7.87298611111111,2014-07-25,"lake_year","R_2014",181.683347674941,119.941033405579
"R",2014,207,23.4753472222222,3.27695149341319,6.78414495448264,96.4350375496528,7.88458333333333,2014-07-26,"lake_year","R_2014",183.845132122075,125.065153943522
"R",2014,208,23.3155555555556,4.47888181824653,6.820750702,96.9396537941667,7.9434375,2014-07-27,"lake_year","R_2014",182.593737636096,170.936934898113
"R",2014,209,22.1381597222222,4.56324785282639,6.79182709088889,95.2437425810764,7.935,2014-07-28,"lake_year","R_2014",173.373064966587,174.15677233652
"R",2014,210,22.1262137461806,5.01527777777778,6.89092431311111,98.3315478785764,8.19795138888889,2014-07-29,"lake_year","R_2014",173.279511098229,191.408535832183
"R",2014,211,22.150740889375,5.44972958267708,6.96963959088889,101.146061924826,8.42725694444444,2014-07-30,"lake_year","R_2014",173.471593278674,207.989428765749
"R",2014,212,22.3452083333333,5.15702123565278,7.00595903533333,103.258172324688,8.5775,2014-07-31,"lake_year","R_2014",174.994548086947,196.818187886922
"R",2014,213,22.6346496662153,4.89127388641667,7.09144514644444,105.748864428819,8.7471875,2014-08-01,"lake_year","R_2014",177.26128261409,186.675915958546
"R",2014,214,22.7192708333333,4.83995998290972,7.14533403533333,106.892083346111,8.83097222222222,2014-08-02,"lake_year","R_2014",177.923985896042,184.717516130401
"R",2014,215,23.4717708333333,5.09965277777778,7.39526459088889,109.667380214757,8.96635416666667,2014-08-03,"lake_year","R_2014",183.817123944748,194.628715436671
"R",2014,216,23.5221180555556,4.91527777777778,7.56779931311111,110.706939077778,9.04510416666667,2014-08-04,"lake_year","R_2014",184.211413819731,187.592026671309
"R",2014,217,23.1023611111111,4.4219027128125,7.15588959088889,108.211329877778,8.89211805555555,2014-08-05,"lake_year","R_2014",180.924123958583,168.762322119439
"R",2014,218,23.1469791666667,5.79795514157986,7.554188202,110.431043880556,9.06878472222222,2014-08-06,"lake_year","R_2014",181.273546365033,221.279489121779
"R",2014,219,23.4377083333333,4.55707571985417,7.66929236866667,111.529194484722,9.12267361111111,2014-08-07,"lake_year","R_2014",183.550366450018,173.921212316214
"R",2014,220,23.8807638888889,3.29917764155903,7.82488264644444,113.284884779514,9.21072916666667,2014-08-08,"lake_year","R_2014",187.020117349866,125.913416923618
"R",2014,221,24.1859027777778,3.13521520485417,7.34307709088889,111.346448463542,9.0171875,2014-08-09,"lake_year","R_2014",189.409785916313,119.655775506384
"R",2014,222,24.5467708333333,3.19180460930208,7.60686181311111,111.8855740875,9.01708333333333,2014-08-10,"lake_year","R_2014",192.235892585757,121.815515311223
"R",2014,223,23.9037847222222,4.1831337109375,6.86554236866667,107.047028254167,8.70104166666667,2014-08-11,"lake_year","R_2014",187.200402996151,159.649681289552
"R",2014,224,22.4575,4.04582258574653,6.570750702,101.833719127431,8.44458333333333,2014-08-12,"lake_year","R_2014",175.873950470184,154.409189617739
"R",2014,225,22.4969292056944,5.00681660100694,7.18241429271181,105.725388969549,8.76384764514236,2014-08-13,"lake_year","R_2014",176.182736851989,191.085614245606
"R",2014,226,22.0478125,5.39449828107986,7.33585486866667,106.394937610139,8.87645833333333,2014-08-14,"lake_year","R_2014",172.665518584033,205.881521080621
"R",2014,227,21.85375,5.10069444444444,7.42397986866667,107.001761131424,8.95305555555556,2014-08-15,"lake_year","R_2014",171.145735059013,194.66847074043
"R",2014,228,22.5703819444444,5.37941394600347,7.26227847977778,106.941838277674,8.85545138888889,2014-08-16,"lake_year","R_2014",176.7579755623,205.305826050573
"R",2014,229,21.7897569444444,5.09166666666667,6.94022986866667,103.965603512153,8.70795138888889,2014-08-17,"lake_year","R_2014",170.644579031707,194.323924774518
"R",2014,230,21.2244531097917,5.37222222222222,6.61238264644444,98.4561256848611,8.32017361111111,2014-08-18,"lake_year","R_2014",166.217451407693,205.031353253637
"R",2014,231,21.0461798790972,5.91875,6.63457014644444,97.019370739757,8.22107638888889,2014-08-19,"lake_year","R_2014",164.821320166667,225.889635959249
"R",2014,232,20.8132986111111,6.31339984247569,6.65748681311111,95.3678139299306,8.10861111111111,2014-08-20,"lake_year","R_2014",162.997530849458,240.95148335071
"R",2014,233,20.9010069444444,6.72939342461806,6.72314653533333,97.0366600610417,8.23875,2014-08-21,"lake_year","R_2014",163.684411004083,256.827916521822
"R",2014,234,20.9691319444444,6.82369880179861,6.69384097977778,97.9629579088542,8.30868055555556,2014-08-22,"lake_year","R_2014",164.217925993542,260.427089881115
"R",2014,235,21.3802083333333,6.38415185547569,6.82682709088889,101.678166981215,8.56916666666667,2014-08-23,"lake_year","R_2014",167.437234841763,243.651740408358
"R",2014,236,21.9791666666667,6.32681202342361,6.69929236866667,101.688596259271,8.49288194444444,2014-08-24,"lake_year","R_2014",172.127924733798,241.46336046526
"R",2014,237,22.7976736111111,6.35069444444444,6.73279931311111,103.22871352691,8.51940972222222,2014-08-25,"lake_year","R_2014",178.537990404808,242.374835251359
"R",2014,238,22.5547569444444,6.35381944444444,6.78057709088889,103.963028724653,8.61083333333333,2014-08-26,"lake_year","R_2014",176.63560973903,242.494101162636
"R",2014,239,21.9994791666667,6.28335858442708,6.71943125755556,102.652341713576,8.57090277777778,2014-08-27,"lake_year","R_2014",172.28700030405,239.804955985243
"R",2014,240,21.7222916666667,6.18472222222222,6.72797292422222,102.051179137465,8.55579861111111,2014-08-28,"lake_year","R_2014",170.116230599231,236.040490185741
"R",2014,241,21.3439583333333,7.69856409901736,6.62245209088889,100.403114370035,8.46670138888889,2014-08-29,"lake_year","R_2014",167.153346131775,293.816404094779
"R",2014,242,20.8377777777778,7.52902819138542,6.518875702,96.7937194252778,8.22694444444445,2014-08-30,"lake_year","R_2014",163.189237305916,287.346050649035
"R",2014,243,20.6982986111111,5.97429152629167,6.44554236866667,95.7955791348958,8.15944444444444,2014-08-31,"lake_year","R_2014",162.096918390188,228.00938339826
"R",2014,244,20.9625347222222,4.88055898115972,6.49488264644444,96.8005200024653,8.21128472222222,2014-09-01,"lake_year","R_2014",164.166260423717,186.266980617835
"R",2014,245,20.8129165351042,4.19032441950347,6.532000702,95.505901208125,8.12361111111111,2014-09-02,"lake_year","R_2014",162.99453865457,159.924115340704
"R",2014,246,20.828125,3.84049847165278,6.48818125755556,95.0122963303819,8.07677083333333,2014-09-03,"lake_year","R_2014",163.11364241954,146.572975993867
"R",2014,247,20.5300694444444,4.27196693496528,6.43547292422222,93.1606680698958,7.95680555555556,2014-09-04,"lake_year","R_2014",160.779446359642,163.040009422472
"R",2014,248,20.2382986111111,4.04507377001389,6.45370209088889,91.1934030757986,7.82534722222222,2014-09-05,"lake_year","R_2014",158.494468553105,154.380610996704
"R",2014,249,19.8210069444444,2.89000162445833,6.37439653533333,88.5462001002778,7.65027777777778,2014-09-06,"lake_year","R_2014",155.226485299628,110.297176746869
"R",2014,250,19.8515277777778,2.65655907638194,6.35901459088889,89.697995600625,7.74600694444444,2014-09-07,"lake_year","R_2014",155.465506541083,101.387820514155
"R",2015,129,16.9128819444444,3.88697483476042,6.62725694444444,102.496305970694,9.3234375,2015-05-09,"lake_year","R_2015",132.451758272528,148.346750649511
"R",2015,130,16.2019444444444,3.64350078315625,6.35371527777778,102.8184166125,9.48152777777778,2015-05-10,"lake_year","R_2015",126.884113313721,139.054541165686
"R",2015,131,15.4917013888889,4.66474170269097,6.20430555555556,101.049105049896,9.44934027777778,2015-05-11,"lake_year","R_2015",121.321906835949,178.030294414326
"R",2015,132,14.4910069444444,4.68098851559722,6.17809027777778,100.593298140069,9.60194444444445,2015-05-12,"lake_year","R_2015",113.485055665604,178.650355517243
"R",2015,133,14.0822222222222,4.22825856214236,6.26833333333333,103.130932028437,9.92864583333333,2015-05-13,"lake_year","R_2015",110.283693804797,161.371875369616
"R",2015,134,13.8565625,4.25378471085417,6.2946875,102.686328360764,9.93336805555556,2015-05-14,"lake_year","R_2015",108.51645939272,162.346083173621
"R",2015,135,13.5430208333333,5.03941037729167,6.3228125,101.991532411111,9.93295138888889,2015-05-15,"lake_year","R_2015",106.060985205759,192.329558703388
"R",2015,136,14.2617013888889,4.24919240172917,6.23795138888889,103.359631788194,9.91388888888889,2015-05-16,"lake_year","R_2015",111.689269228098,162.170817275169
"R",2015,137,16.0231672244444,5.42723931292361,6.14909722222222,105.539024533125,9.76798611111111,2015-05-17,"lake_year","R_2015",125.484035124454,207.131085560302
"R",2015,138,15.5626271308333,4.79789142581944,6.14204562460417,102.962695671528,9.61504135944444,2015-05-18,"lake_year","R_2015",121.877355591412,183.111965795202
"R",2015,139,13.7103125,4.50158812379514,6.20572916666667,100.832966544722,9.78489583333333,2015-05-19,"lake_year","R_2015",107.371115286909,171.803523129472
"R",2015,140,13.7160763888889,4.60495474816667,6.30416666666667,103.061475558819,10.0003472222222,2015-05-20,"lake_year","R_2015",107.416254679493,175.748519817898
