"lake","year","doyCat","mean_temp","mean_chl","mean_pH","mean_doSat","mean_do","date"
"L",2015,204,24.5538888888889,2.69991360139583,6.50057929155556,91.5265729129861,7.37680555555556,2015-07-23
"L",2015,205,24.8912847222222,3.14174722037847,6.50103068044444,91.8975381327083,7.37434027777778,2015-07-24
"L",2015,206,25.2901388888889,2.91314717221528,6.50623901377778,92.0006311662847,7.34659722222222,2015-07-25
"L",2015,207,26.0043645872569,2.78518319563194,6.52217651377778,92.5120027935417,7.3234071439375,2015-07-26
"L",2015,208,26.5995486111111,2.621709005375,6.51662095822222,91.9984915558681,7.23295138888889,2015-07-27
"L",2015,209,26.4423611111111,2.82165366737847,6.50467651377778,91.4610563485069,7.20333333333333,2015-07-28
"L",2015,210,25.6615535529167,2.64405689557986,6.50377879529514,90.8324070754167,7.21980164378125,2015-07-29
"L",2015,211,24.776875,2.24581402241319,6.46395833333333,88.600192530243,7.11982638888889,2015-07-30
"L",2015,212,24.3386105823264,2.46880250824306,6.44965277777778,88.300136484375,7.13602697210069,2015-07-31
"L",2015,213,24.1117013888889,2.15703242431944,6.47059027777778,88.6977362208333,7.18944444444444,2015-08-01
"L",2015,214,23.8137847222222,2.43522713697917,6.47104166666667,88.2971624300694,7.18565972222222,2015-08-02
"L",2015,215,23.1636805555556,2.44210221455208,6.45,87.1345626661111,7.15472222222222,2015-08-03
"L",2015,216,22.5860416666667,2.37973830321875,6.39194444444444,87.3649910854861,7.23236111111111,2015-08-04
"L",2015,217,22.3975,2.20402619488194,6.38503472222222,87.6661647412847,7.2771875,2015-08-05
"L",2015,218,22.5802777777778,2.37692693059375,6.38659722222222,88.7976286599306,7.35159722222222,2015-08-06
"L",2015,219,22.1560763888889,2.94265547266667,6.42854166666667,88.5182172948958,7.37395833333333,2015-08-07
"L",2015,220,21.9942013888889,2.64829229140278,6.38826388888889,87.2112372814931,7.2821875,2015-08-08
"L",2015,221,22.0090625,2.78927077826736,6.38024305555556,88.7500785115278,7.40920138888889,2015-08-09
"L",2015,222,22.4995833333333,2.44689812255903,6.3771875,89.6201440234722,7.42857638888889,2015-08-10
"L",2015,223,22.8218402777778,2.59202139267708,6.39284722222222,91.0427842588542,7.51170138888889,2015-08-11
"L",2015,224,22.8386458333333,2.66026328406944,6.39875,90.6346881266319,7.47628472222222,2015-08-12
"L",2015,225,23.6582638888889,3.05541169564236,6.40579861111111,91.7904315166319,7.48590277777778,2015-08-13
"L",2015,226,24.7237152777778,2.78694171554514,6.45003472222222,93.48612608375,7.51836805555556,2015-08-14
"L",2015,227,25.2253819444444,2.64625236577778,6.43003472222222,93.0209313197222,7.43336805555556,2015-08-15
"L",2015,228,25.6845138888889,3.00072942687153,6.38611111111111,93.47618225875,7.42770833333333,2015-08-16
"L",2015,229,25.0617013888889,3.42670345600694,6.37916666666667,92.8807908236458,7.43753472222222,2015-08-17
"L",2015,230,24.0555208333333,3.24928612420833,6.34284722222222,91.6577001613194,7.43517361111111,2015-08-18
"L",2015,231,23.2549305555556,3.82030347405903,6.31052083333333,89.5977114526736,7.34760416666667,2015-08-19
"L",2015,232,22.2007291666667,4.05724645729861,6.25934027777778,87.2569201185764,7.26447916666667,2015-08-20
"L",2015,233,21.7705902777778,3.58309962721528,6.23118055555556,87.5673827970486,7.33597222222222,2015-08-21
"L",2015,234,22.0763541666667,3.75882452746528,6.289375,90.1702543037153,7.52003472222222,2015-08-22
"L",2015,235,21.3571875,4.41372580287847,6.28989583333333,88.9472953047569,7.49927083333333,2015-08-23
"L",2015,236,19.7776736111111,4.47699086276389,6.20708333333333,85.3221550950347,7.37784722222222,2015-08-24
"L",2015,237,18.4311458333333,4.48141619463542,6.17368055555556,83.1787419482986,7.35944444444444,2015-08-25
"L",2015,238,18.4674305555556,3.49425157899653,6.16170138888889,84.1194988511458,7.43690972222222,2015-08-26
"L",2015,239,18.6032638888889,3.23596140014931,6.17131944444444,85.8416126315972,7.57159722222222,2015-08-27
"L",2015,240,19.2688194444444,3.88030883472569,6.1896875,88.8488843080903,7.74739583333333,2015-08-28
"L",2015,241,19.5396527777778,3.28903790937847,6.2071875,90.4334524436111,7.8496875,2015-08-29
"L",2015,242,20.4557291666667,3.34176254179167,6.21059292121528,92.9373315786458,7.94729166666667,2015-08-30
"L",2015,243,21.2857638888889,3.12088060988542,6.19774305555556,93.5844360159722,7.89864583333333,2015-08-31
"L",2015,244,22.29625,3.37686949757639,6.20388888888889,93.3797786266667,7.76387394921528,2015-09-01
"L",2015,245,22.4460416666667,3.67901825460764,6.23427083333333,93.9460253680903,7.79368055555556,2015-09-02
"L",2015,246,21.8717361111111,3.16072140366319,6.15444444444444,91.9862664095139,7.69534722222222,2015-09-03
"L",2015,247,22.5038541666667,3.19714491383681,6.12392361111111,91.9676283448958,7.6228125,2015-09-04
"R",2013,137,14.6898263888889,8.12615748102778,7.21086805555556,117.924953740972,11.2087922177778,2013-05-17
"R",2013,138,14.9026502572569,8.43736705690972,7.17652726803819,114.267222123958,10.8124261672222,2013-05-18
"R",2013,139,15.7964930555556,7.89010418865972,7.26010416666667,117.409893771875,10.9154936066667,2013-05-19
"R",2013,140,17.8858023876389,6.06999049890972,7.11488402389931,116.665288523264,10.4360540142222,2013-05-20
"R",2013,141,18.6534258834722,5.97843857165278,6.95015148154514,109.528266719444,9.65225207404861,2013-05-21
"R",2013,142,16.5851736111111,6.18104601787847,6.9484375,106.201487129514,9.72514638270139,2013-05-22
"R",2013,143,14.4538194444444,4.80622280059028,6.94006944444444,106.689544220833,10.1913963844444,2013-05-23
"R",2013,144,14.4569444444444,4.12162437382292,6.98045138888889,108.61231923125,10.3747297177778,2013-05-24
"R",2013,145,15.4361458333333,3.95565290923611,6.93503472222222,108.971633507986,10.20257694,2013-05-25
"R",2013,146,16.4464583333333,3.74036279884722,6.88486111111111,108.1631479875,9.92854916069444,2013-05-26
"R",2013,147,16.7263888888889,3.93544875460764,6.86246527777778,106.313818334722,9.70545888244444,2013-05-27
"R",2013,148,16.6003125,4.16950123228819,6.85739583333333,104.428101847917,9.55556304911111,2013-05-28
"R",2013,149,16.9832638888889,3.70403782033333,6.82913194444444,104.058419055208,9.45420888244444,2013-05-29
"R",2013,150,18.8933333333333,3.52475110772569,6.79899305555556,105.042745070833,9.22552832688889,2013-05-30
"R",2013,151,20.1363888888889,3.83677775675,6.76270833333333,102.354134349375,8.80080610466667,2013-05-31
"R",2013,152,19.7992708333333,4.62330172460069,6.8225,99.1366118484028,8.56931304911111,2013-06-01
"R",2013,153,17.3797569444444,4.14976800807639,6.82708333333333,99.2235601075694,8.94775054911111,2013-06-02
"R",2013,154,17.2864583333333,3.45726048570833,6.86329861111111,101.750792738889,9.19129221577778,2013-06-03
"R",2013,155,17.0846229876389,4.50872361586458,6.870103775875,101.482268462812,9.20365332688889,2013-06-04
"R",2013,156,16.2399652777778,5.86335638209028,6.81454861111111,99.5174342527083,9.17028527133333,2013-06-05
"R",2013,157,15.4540625,5.91207827524653,6.80916666666667,100.78485165066,9.43139638244444,2013-06-06
"R",2013,158,15.5303125,3.67927138371528,6.79267361111111,101.527483548264,9.486326938,2013-06-07
"R",2013,159,16.9423550395139,4.05098240137847,6.74028275016319,102.607105936528,9.33134928831944,2013-06-08
"R",2013,160,17.4748263888889,5.48529261378819,6.79895833333333,103.115038318056,9.28181304911111,2013-06-09
"R",2013,161,17.4777588782639,3.7500347869375,6.74580346514236,101.444130618819,9.130701938,2013-06-10
"R",2013,162,18.9357638888889,2.65935263734722,6.73586805555556,102.855311432986,9.022264438,2013-06-11
"R",2013,163,20.2083333333333,2.54989979986111,6.70663194444444,100.639667055069,8.64115332688889,2013-06-12
"R",2013,164,20.7654861111111,3.11717434964583,6.70743055555556,98.281414993125,8.36400054911111,2013-06-13
"R",2013,165,20.5843402777778,2.18544136403819,6.65875,96.8134160537847,8.26247277133333,2013-06-14
"R",2013,166,21.0022916666667,2.62044521644097,6.63753472222222,94.9394531212847,8.04844499355556,2013-06-15
"R",2013,167,20.7140798397917,1.97032496884028,6.5990625,92.5859443867014,7.88740332688889,2013-06-16
"R",2013,168,20.9824305555556,2.07094335552083,6.60798611111111,92.2021421868403,7.81927832688889,2013-06-17
"R",2013,169,20.5904151855208,2.30560993411458,6.55269688411111,94.3711645259028,8.05361903571181,2013-06-18
"R",2013,170,20.9778819444444,2.72268444396875,6.54524305555556,95.0667373432639,8.06299360466667,2013-06-19
"R",2013,171,21.1978472222222,3.50213934033681,6.60690972222222,96.3602398493403,8.14420888244444,2013-06-20
"R",2013,172,20.5240277777778,3.58107329537847,6.54715277777778,93.5193646533681,7.98809777133333,2013-06-21
"R",2013,173,20.2049652777778,2.95461956807639,6.49743055555556,92.2933171205903,7.924139438,2013-06-22
"R",2013,174,21.3965972222222,2.89696683357292,6.52065972222222,94.4661876735764,7.96177832688889,2013-06-23
"R",2013,175,23.0559777751042,3.07811468530903,6.60947845326389,98.0699554246528,8.0652226405,2013-06-24
"R",2013,176,24.5947222222222,3.44942607715625,6.61142361111111,99.5203759095833,8.01712554911111,2013-06-25
"R",2013,177,25.7205555555556,3.69379471718403,6.56019510217014,96.9466289654514,7.70133118297222,2013-06-26
"R",2013,178,25.3928819444444,3.35268110122222,6.61256944444444,95.7847309353472,7.63872277133333,2013-06-27
"R",2013,179,24.4167708333333,3.59420478864583,6.56763888888889,93.7621960022222,7.570389438,2013-06-28
"R",2013,180,23.0769097222222,3.78312847981944,6.56958333333333,93.6382868550694,7.69816721577778,2013-06-29
"R",2013,181,22.5382291666667,3.57141897457639,6.58690972222222,95.8446519363542,7.94031999355556,2013-06-30
"R",2013,182,23.2015374229167,3.92707163249653,6.65815838014236,98.6540744629167,8.09920888244444,2013-07-01
"R",2013,183,23.2162847222222,3.97544098188542,6.70461805555556,99.8132881270139,8.18990332688889,2013-07-02
"R",2013,184,23.6149681301389,3.99121198546875,6.66798068989236,99.0364359357986,8.08486860466667,2013-07-03
"R",2013,185,24.5030208333333,3.73244755338889,6.71753472222222,100.035825542986,8.06896582688889,2013-07-04
"R",2013,186,25.0417013888889,3.30802193367014,6.746875,99.4613109028125,7.96736860466667,2013-07-05
"R",2013,187,25.2673611111111,3.03196431612153,6.7096875,96.9979227603472,7.74861860466667,2013-07-06
"R",2013,188,25.5069791666667,2.76241627984722,6.64475694444444,95.4963893698958,7.60518110466667,2013-07-07
"R",2013,189,26.2127777777778,3.14523681390972,6.63388888888889,96.3089547605208,7.60556304911111,2013-07-08
"R",2013,190,26.0770453447222,3.39833209222917,6.57399305555556,93.4021812810764,7.39035471577778,2013-07-09
"R",2013,191,24.5678561342014,4.25933529082639,6.46559027777778,90.2590494257986,7.278514438,2013-07-10
"R",2013,192,24.1338194444444,3.88992596325347,6.45486111111111,92.6023697381944,7.50309777133333,2013-07-11
"R",2013,193,24.7904166666667,4.90813705477778,6.5715625,97.1164993414931,7.802889438,2013-07-12
"R",2013,194,24.7995138888889,4.96240535398264,6.59427083333333,97.2031078577778,7.80927832688889,2013-07-13
"R",2013,195,25.4804861111111,4.88821863475694,6.610625,97.7857173010069,7.79059777133333,2013-07-14
"R",2013,196,26.2463036527431,3.96226482916319,6.57765586596181,98.0075095387153,7.738663537125,2013-07-15
"R",2013,197,27.6078125,3.54369087513889,6.58774305555556,97.0131674410069,7.54305555555556,2013-07-16
"R",2013,198,28.3977083333333,3.55172010404167,6.57795138888889,94.5746732673958,7.29368055555556,2013-07-17
"R",2013,199,28.6459027777778,3.95158781451389,6.61871527777778,94.5899924734722,7.27590277777778,2013-07-18
"R",2013,200,28.0210069444444,3.99608365537847,6.62350694444444,93.1922733518403,7.21381944444444,2013-07-19
"R",2013,201,26.8381597222222,3.35409172219097,6.56635416666667,91.68425757125,7.18854166666667,2013-07-20
"R",2013,202,25.5402083333333,3.39562556571528,6.56329861111111,91.8347403656597,7.31024305555556,2013-07-21
"R",2013,203,24.7262847222222,3.70973698531944,6.52635416666667,89.9251207067708,7.23131944444444,2013-07-22
"R",2013,204,23.6549954488889,3.61059653307986,6.54548611111111,91.2429336199653,7.44159266062153,2013-07-23
"R",2013,205,22.8840277777778,3.91862230686806,6.56270833333333,93.3803065252431,7.69760416666667,2013-07-24
"R",2013,206,22.5235600191319,3.67458757895833,6.53017361111111,92.1956840266667,7.64305555555556,2013-07-25
"R",2013,207,22.2319097222222,4.31778565951389,6.57097222222222,93.7440001334722,7.80079861111111,2013-07-26
"R",2013,208,20.6829166666667,4.47956512617708,6.52055555555556,92.5998931945833,7.89017361111111,2013-07-27
"R",2013,209,19.3355555555556,4.58577704584028,6.50232638888889,92.1043357565972,8.02336805555556,2013-07-28
"R",2013,210,18.8491319444444,4.13195257527778,6.51697916666667,94.9469175241667,8.33847222222222,2013-07-29
"R",2013,211,19.889375,7.15981791771875,6.61152777777778,100.548964827222,8.67694444444444,2013-07-30
"R",2013,212,20.4675694444444,4.95208970820486,6.6890625,102.326795958576,8.74836805555556,2013-07-31
"R",2013,213,20.6709913544097,4.64624553484722,6.72854166666667,103.484654170208,8.82003472222222,2013-08-01
"R",2013,214,21.3491573323611,5.16231424012153,6.79524305555556,104.676832718333,8.82694444444444,2013-08-02
"R",2013,215,21.1965277777778,5.75811720217708,6.88003472222222,105.7809925375,8.94027777777778,2013-08-03
"R",2013,216,20.7813888888889,6.99756944444444,6.92729166666667,107.271346721319,9.12482638888889,2013-08-04
"R",2013,217,20.2555902777778,7.49027777777778,6.80385416666667,104.381092462153,8.95413194444444,2013-08-05
"R",2013,218,20.4456944444444,6.534375,6.7321875,102.787406414306,8.7896875,2013-08-06
"R",2013,219,21.5850819095486,6.30451482639931,6.83822916666667,106.201790947917,8.92336805555555,2013-08-07
"R",2013,220,20.8617361111111,5.32716372896875,6.84986111111111,105.150454544097,8.93364583333333,2013-08-08
"R",2013,221,20.6956175513889,4.91695469427778,6.73173611111111,102.068869302917,8.69559027777778,2013-08-09
"R",2013,222,20.5431597222222,4.32932260256597,6.684375,101.237788740035,8.644375,2013-08-10
"R",2013,223,20.6320411280556,4.43185556372222,6.65533148861111,101.487740923125,8.65350079812153,2013-08-11
"R",2013,224,21.0247569444444,3.94957783907292,6.69774305555556,102.622388799826,8.69684027777778,2013-08-12
"R",2013,225,20.4096180555556,3.54306681787847,6.68861111111111,99.7240577318056,8.53319444444444,2013-08-13
"R",2013,226,20.0277430555556,3.81711957120139,6.68020833333333,98.7832704181597,8.50461805555556,2013-08-14
"R",2013,227,20.0488541666667,3.4606083911875,6.69147646366319,99.3698131520833,8.55260416666667,2013-08-15
"R",2013,228,20.4862152777778,3.48355122102431,6.78746527777778,102.511233043819,8.76090277777778,2013-08-16
"R",2013,229,21.4200347222222,3.44923674563889,6.90253472222222,105.828785733021,8.91347222222222,2013-08-17
"R",2013,230,22.0394097222222,3.82562560391667,6.93753472222222,106.242231607188,8.86552083333333,2013-08-18
"R",2013,231,22.4015972222222,4.06626754609375,6.90413194444444,105.359080424653,8.74538194444444,2013-08-19
"R",2013,232,23.2639236111111,4.30335193997222,6.89184027777778,105.019360719201,8.6115625,2013-08-20
"R",2013,233,23.9335416666667,3.99846356147569,6.8190625,101.841433193611,8.275625,2013-08-21
"R",2013,234,23.6847916666667,3.28564908745486,6.68534722222222,98.2106285806944,8.006875,2013-08-22
"R",2013,235,23.3564236111111,2.39452646068056,6.55847222222222,94.5053821704167,7.74048611111111,2013-08-23
"R",2013,236,23.1809375,2.05536770583333,6.51114583333333,92.5028730684722,7.59364583333333,2013-08-24
"R",2013,237,23.554375,2.404848385125,6.48572916666667,92.0587007222569,7.51916666666667,2013-08-25
"R",2013,238,24.7749652777778,3.03923558178125,6.52451388888889,93.3190563297569,7.49975694444444,2013-08-26
"R",2013,239,25.2196180555556,3.50510875558681,6.55190972222222,94.1167308476389,7.52135416666667,2013-08-27
"R",2013,240,25.3358680555556,6.14711138167708,6.58610165287153,98.6881654991667,7.87479166666667,2013-08-28
"R",2013,241,25.7683680555556,6.22777777777778,6.58559027777778,98.5473597392361,7.82274305555556,2013-08-29
"R",2013,242,24.6997569444444,5.42395833333333,6.51184027777778,93.1372529093056,7.49201388888889,2013-08-30
"R",2013,243,24.1763888888889,4.16454321132292,6.48097222222222,91.2896975026736,7.3934375,2013-08-31
"R",2013,244,23.7445833333333,3.53342759387847,6.454375,89.1478155644097,7.26152777777778,2013-09-01
"R",2013,245,21.9829861111111,2.96590161630556,6.38965277777778,84.0177238894444,7.0175,2013-09-02
"R",2013,246,21.1142708333333,2.41749249861458,6.33996527777778,80.1538853402431,6.78291666666667,2013-09-03
"R",2013,247,21.2204513888889,2.36219299209028,6.37277777777778,82.7952818345486,6.99479166666667,2013-09-04
"R",2013,248,20.935625,2.43760388192708,6.35461805555556,81.4645227011111,6.91309027777778,2013-09-05
"R",2013,249,20.7558333333333,3.20002775004514,6.38263888888889,83.2656011586806,7.08604166666667,2013-09-06
"R",2014,136,9.53315972222222,8.27395833333333,7.30173611111111,114.313649505903,12.2290972222222,2014-05-16
"R",2014,137,10.011875,8.65444213356944,7.38892361111111,115.840936035417,12.2479166666667,2014-05-17
"R",2014,138,11.4193402777778,8.99131944444444,7.26628472222222,116.954823157292,11.9502777777778,2014-05-18
"R",2014,139,12.4768402777778,10.698577094941,7.20576388888889,117.232554578819,11.6910763888889,2014-05-19
"R",2014,140,12.2840625,8.93020833333333,7.06472222222222,112.314973187847,11.2480555555556,2014-05-20
"R",2014,141,13.3045486111111,7.496875,7.12760416666667,114.885673190625,11.2484027777778,2014-05-21
"R",2014,142,14.1770486111111,6.22296176702778,6.90506944444444,111.702022469792,10.7339930555556,2014-05-22
"R",2014,143,15.0031597222222,5.16209111191667,6.80517361111111,110.120198032986,10.4008333333333,2014-05-23
"R",2014,144,16.7022569444444,4.74757723856597,6.65395833333333,109.0403165125,9.96302083333333,2014-05-24
"R",2014,145,18.495,4.65229329393056,6.55388888888889,107.821504614687,9.53260416666667,2014-05-25
"R",2014,146,20.1792543371528,5.03408657548958,6.45111111111111,106.190917840972,9.13065972222222,2014-05-26
"R",2014,147,20.8671680678819,4.60349393249653,6.49447916666667,102.869334836389,8.73875,2014-05-27
"R",2014,148,20.1150347222222,3.6407451156875,6.56024305555556,102.814768310833,8.84145833333333,2014-05-28
"R",2014,149,20.6742361111111,2.98960733736806,6.50010416666667,100.057954042188,8.52798611111111,2014-05-29
"R",2014,150,22.0374652777778,2.44161444189931,6.45048611111111,99.0668020033681,8.26892361111111,2014-05-30
"R",2014,151,22.7438295438889,2.16074408552431,6.41216149952431,97.5854723457986,8.06195956911111,2014-05-31
"R",2014,152,22.7979166666667,2.28460331672222,6.4365625,96.6266777560764,7.97565972222222,2014-06-01
"R",2014,153,22.7278472222222,2.50636579586458,6.45552083333333,95.5747606000347,7.89649305555556,2014-06-02
"R",2014,154,21.1579861111111,2.96031491291667,6.4203125,96.1117616629861,8.12930555555556,2014-06-03
"R",2014,155,20.6727927592361,3.16516139478125,6.49506944444444,98.8835791609375,8.42788194444444,2014-06-04
"R",2014,156,20.9460821288889,3.97147983613889,6.61629541179514,101.843693651875,8.64131944444444,2014-06-05
"R",2014,157,21.7909027777778,4.37049527010417,6.71579861111111,104.4338425075,8.74638888888889,2014-06-06
"R",2014,158,21.4256597222222,4.67630938552778,6.66329861111111,102.618714856771,8.6440625,2014-06-07
"R",2014,159,20.2392708333333,4.59039777396875,6.75239583333333,105.107237734167,9.01861111111111,2014-06-08
"R",2014,160,20.0452534253125,6.09636019036458,6.80166666666667,105.692027047569,9.10034722222222,2014-06-09
"R",2014,161,19.9459375,5.85258497185069,6.97305555555556,109.20810415625,9.41555555555555,2014-06-10
"R",2014,162,20.7909027777778,6.06842826277778,7.02451388888889,110.383358637153,9.38888888888889,2014-06-11
"R",2014,163,20.5802447870139,8.13583225205903,6.86555555555556,107.22100374375,9.15090277777778,2014-06-12
"R",2014,164,19.0342013888889,6.26856512050347,6.80309027777778,107.254379752083,9.38982638888889,2014-06-13
"R",2014,165,18.8231400161806,7.61952853967361,6.92627452814236,108.110582989236,9.49985470074653,2014-06-14
"R",2014,166,18.0261805555556,8.15551814400347,6.87773374900347,107.491780400347,9.57909722222222,2014-06-15
"R",2014,167,18.9320833333333,7.43375379362153,7.10622714533333,110.554569627569,9.69652777777778,2014-06-16
"R",2014,168,20.9859271733333,6.44070536348958,7.11871527777778,111.422446617361,9.44784722222222,2014-06-17
"R",2014,169,22.2182986111111,5.92434371871528,6.91350694444444,109.542314103889,9.11711805555556,2014-06-18
"R",2014,170,21.6701736111111,4.70475613523264,6.94763888888889,108.554055079167,9.1090625,2014-06-19
"R",2014,171,20.8447705458681,4.66328408431597,6.71381443709028,104.920660182639,8.91649305555556,2014-06-20
"R",2014,172,20.2305555555556,4.51378488446528,6.99112652797222,104.926554125694,9.0046875,2014-06-21
"R",2014,173,21.0467195519097,3.92963050259028,7.07403857684028,107.858935752778,9.13378472222222,2014-06-22
"R",2014,174,22.3864865378472,3.63154881498958,7.1995500123125,110.466369344965,9.16659722222222,2014-06-23
"R",2014,175,23.3822916666667,3.18356003816319,7.00784722222222,108.829862015104,8.90975694444444,2014-06-24
"R",2014,176,22.0997569444444,3.1491063803125,6.96388888888889,105.400344493403,8.78788194444444,2014-06-25
"R",2014,177,21.5496180555556,3.02219187990625,6.91597222222222,105.508931825694,8.86954861111111,2014-06-26
"R",2014,178,21.9429513888889,3.34030732687153,6.95732638888889,106.47034031875,8.89753472222222,2014-06-27
"R",2014,179,23.1569097222222,2.80631528620833,6.77510416666667,104.788224170937,8.60743055555556,2014-06-28
"R",2014,180,24.2933680555556,2.46735750930208,6.66027777777778,101.737827959583,8.22788194444444,2014-06-29
"R",2014,181,24.1570138888889,2.18813469292361,6.59180555555556,99.16050744875,8.03357638888889,2014-06-30
"R",2014,182,23.2091319444444,2.28359665300347,6.56270833333333,96.0529754892708,7.88204861111111,2014-07-01
"R",2014,183,22.3708680555556,2.49031999596528,6.51559027777778,94.9439406690625,7.88447916666667,2014-07-02
"R",2014,184,22.1568402777778,2.70066728707639,6.52548611111111,95.7453756658681,7.97590277777778,2014-07-03
"R",2014,185,22.2451396477431,3.14723355431944,6.54511674470139,96.5693975431597,8.03645833333333,2014-07-04
"R",2014,186,22.8142361111111,3.77112523772917,6.57746527777778,99.6869715914583,8.225625,2014-07-05
"R",2014,187,23.2055707322569,4.79441488808333,6.58247341279514,100.050572397917,8.21201388888889,2014-07-06
"R",2014,188,23.4744291767361,4.89799205810069,6.67565972222222,102.602919399132,8.38850694444444,2014-07-07
"R",2014,189,22.8062152777778,4.80846604027083,6.61361111111111,98.6360291900695,8.13979166666667,2014-07-08
"R",2014,190,21.7436111111111,4.36171667362153,6.56708333333333,96.1022056751042,8.05350694444444,2014-07-09
"R",2014,191,21.8510519782986,4.59664914805556,6.6075,98.9294658671875,8.28246527777778,2014-07-10
"R",2014,192,21.9933333333333,4.53170055692708,6.58635416666667,99.2055101318056,8.28416666666667,2014-07-11
"R",2014,193,22.0683333333333,4.04141336860069,6.63826388888889,98.6833011765972,8.2315625,2014-07-12
"R",2014,194,22.5177083333333,3.52299181192708,6.79701388888889,100.091214187188,8.29395833333333,2014-07-13
"R",2014,195,21.8428125,3.45487172555556,6.83524305555556,95.7780491702431,8.015625,2014-07-14
"R",2014,196,20.7707291666667,4.41878191243403,6.94684027777778,95.2249533931597,8.10163194444444,2014-07-15
"R",2014,197,20.4701293222569,3.50954277515625,6.88016528092361,98.0706209403472,8.38774305555556,2014-07-16
"R",2014,198,20.8297671930208,3.03882885913542,6.97219084893403,99.9146372441319,8.49409722222222,2014-07-17
"R",2014,199,21.7448611111111,3.32609660555903,6.99947916666667,100.895193305694,8.456875,2014-07-18
"R",2014,200,22.0461465660069,3.21813274719792,7.01034401678125,100.581289614931,8.39296618274306,2014-07-19
"R",2014,201,22.4338888888889,2.80807337834375,6.87543973610069,99.8433527737847,8.28472222222222,2014-07-20
"R",2014,202,23.5784271327083,2.78934747913194,6.84360237464583,99.2598273287847,8.10460686612153,2014-07-21
"R",2014,203,24.3958680555556,2.80279240076042,6.83904931311111,97.5121592386806,7.87527777777778,2014-07-22
"R",2014,204,23.2568402777778,2.17783897569097,6.79384097977778,95.2115152074306,7.80784722222222,2014-07-23
"R",2014,205,23.0090641996181,2.23493458406944,6.74148540466667,94.2608124791667,7.76100694444444,2014-07-24
"R",2014,206,23.1993070577083,3.14268951939583,6.77780004514236,95.9188117089583,7.87298611111111,2014-07-25
"R",2014,207,23.4753472222222,3.27695149341319,6.78414495448264,96.4350375496528,7.88458333333333,2014-07-26
"R",2014,208,23.3155555555556,4.47888181824653,6.820750702,96.9396537941667,7.9434375,2014-07-27
"R",2014,209,22.1381597222222,4.56324785282639,6.79182709088889,95.2437425810764,7.935,2014-07-28
"R",2014,210,22.1262137461806,5.01527777777778,6.89092431311111,98.3315478785764,8.19795138888889,2014-07-29
"R",2014,211,22.150740889375,5.44972958267708,6.96963959088889,101.146061924826,8.42725694444444,2014-07-30
"R",2014,212,22.3452083333333,5.15702123565278,7.00595903533333,103.258172324688,8.5775,2014-07-31
"R",2014,213,22.6346496662153,4.89127388641667,7.09144514644444,105.748864428819,8.7471875,2014-08-01
"R",2014,214,22.7192708333333,4.83995998290972,7.14533403533333,106.892083346111,8.83097222222222,2014-08-02
"R",2014,215,23.4717708333333,5.09965277777778,7.39526459088889,109.667380214757,8.96635416666667,2014-08-03
"R",2014,216,23.5221180555556,4.91527777777778,7.56779931311111,110.706939077778,9.04510416666667,2014-08-04
"R",2014,217,23.1023611111111,4.4219027128125,7.15588959088889,108.211329877778,8.89211805555555,2014-08-05
"R",2014,218,23.1469791666667,5.79795514157986,7.554188202,110.431043880556,9.06878472222222,2014-08-06
"R",2014,219,23.4377083333333,4.55707571985417,7.66929236866667,111.529194484722,9.12267361111111,2014-08-07
"R",2014,220,23.8807638888889,3.29917764155903,7.82488264644444,113.284884779514,9.21072916666667,2014-08-08
"R",2014,221,24.1859027777778,3.13521520485417,7.34307709088889,111.346448463542,9.0171875,2014-08-09
"R",2014,222,24.5467708333333,3.19180460930208,7.60686181311111,111.8855740875,9.01708333333333,2014-08-10
"R",2014,223,23.9037847222222,4.1831337109375,6.86554236866667,107.047028254167,8.70104166666667,2014-08-11
"R",2014,224,22.4575,4.04582258574653,6.570750702,101.833719127431,8.44458333333333,2014-08-12
"R",2014,225,22.4969292056944,5.00681660100694,7.18241429271181,105.725388969549,8.76384764514236,2014-08-13
"R",2014,226,22.0478125,5.39449828107986,7.33585486866667,106.394937610139,8.87645833333333,2014-08-14
"R",2014,227,21.85375,5.10069444444444,7.42397986866667,107.001761131424,8.95305555555556,2014-08-15
"R",2014,228,22.5703819444444,5.37941394600347,7.26227847977778,106.941838277674,8.85545138888889,2014-08-16
"R",2014,229,21.7897569444444,5.09166666666667,6.94022986866667,103.965603512153,8.70795138888889,2014-08-17
"R",2014,230,21.2244531097917,5.37222222222222,6.61238264644444,98.4561256848611,8.32017361111111,2014-08-18
"R",2014,231,21.0461798790972,5.91875,6.63457014644444,97.019370739757,8.22107638888889,2014-08-19
"R",2014,232,20.8132986111111,6.31339984247569,6.65748681311111,95.3678139299306,8.10861111111111,2014-08-20
"R",2014,233,20.9010069444444,6.72939342461806,6.72314653533333,97.0366600610417,8.23875,2014-08-21
"R",2014,234,20.9691319444444,6.82369880179861,6.69384097977778,97.9629579088542,8.30868055555556,2014-08-22
"R",2014,235,21.3802083333333,6.38415185547569,6.82682709088889,101.678166981215,8.56916666666667,2014-08-23
"R",2014,236,21.9791666666667,6.32681202342361,6.69929236866667,101.688596259271,8.49288194444444,2014-08-24
"R",2014,237,22.7976736111111,6.35069444444444,6.73279931311111,103.22871352691,8.51940972222222,2014-08-25
